[00:00] 欢迎收听赵华宇古货载第1124集
[02:02] 因为贵满跌了快要三个百分点
[02:04] 那因为台积电跌一咪咪
[02:06] 所以相较之下你就可以理解
[02:08] 可能你手上的股票很多是
[02:10] 今天忽然跌个五六趴
[02:12] 再加上因为昨天
[02:14] 我有跟这个明翰讲
[02:16] 我觉得昨天是一个很奇妙的气氛
[02:18] 昨天我有听到非常多的人
[02:21] 跳进去买股票
[02:22] 所以今天虽然叠的不算很多
[02:24] 甚至连认真回档可能都还不算
[02:28] 可是可能有一些人的感受
[02:29] 已经变得很不好
[02:30] 就是有一点点追在比较高危阶的关系
[02:33] 所以这边对明海来说
[02:35] 我们要讲的一件事情是
[02:36] 依旧是看好不变
[02:38] 因为我们有提到
[02:39] 现阶段眼前
[02:41] 已经没有什么特别大的利空了
[02:43] 就算美衣好像还没有真的敲号
[02:45] 你会发现市场很淡
[02:46] 因为油价没有上来
[02:48] 那展望到7月
[02:50] 甚至会有陆续的好消息
[02:52] 所以今天的回档
[02:53] 你会觉得就要赶快买呢
[02:56] 还是要有什么警觉呢
[02:58] 因为今天是怠量的下跌
[02:59] 我觉得怠量下跌这个东西
[03:02] 其实我们在节目也拆解过很多次
[03:06] 就是说高档怠量下跌
[03:10] 如果回到这个二三年的AI以前
[03:14] 确实就代表着这个可能即将反转
[03:18] 但是从二三以后
[03:19] 我们给大家过很多次的证据
[03:22] 每次高档爆量黑K棒
[03:25] 本来都是这个主力逃跑的讯号
[03:28] 但是这个真的是遮起来
[03:31] 跟你讲说过往都这样
[03:32] 那后来真的每一次都不超过三天
[03:36] 他又创高
[03:37] 所以高档黑K棒爆量
[03:40] 其实现在都不能从技术面角度去拆解
[03:44] 我每次都说
[03:45] 现在的基本面
[03:47] 应该说是历史最强劲的时间点
[03:51] 所以常常讲
[03:52] 应该说基本面挂帅的情况下
[03:55] 你在技术面跟筹码面
[03:58] 真的稍微看轻一点
[03:59] 你不要把技术面看得太重
[04:02] 不然会导致很大的现象
[04:05] 比如说现在高档爆量就要跑
[04:08] 跑了之后不到三天他又创高
[04:10] 你又得追回来
[04:11] 所以技术面的部分
[04:13] 我这样看轻一点就好
[04:15] 基本面确实是比较重要的关键
[04:17] 刚才提到
[04:19] 就是说这段时间
[04:20] 能够有杂音的
[04:22] 不外乎就是两个
[04:23] 一个就是战火的部分
[04:25] 另外一个就是联准会
[04:27] 就这两个
[04:28] 可是我常常讲
[04:29] 真的今年不要花时间
[04:31] 再关注这两个东西
[04:33] 贝里讲中一件事
[04:34] 就是明翰上次有讲说
[04:36] 以后再听到什么
[04:37] 因为升息什么造成的动乱
[04:39] 那就是买
[04:39] 结果联准会的会议之后
[04:42] 其实市场的反应是
[04:43] 不管你讲的是不是因
[04:44] 我就觉得事情过了
[04:46] 对应该说那个压力很小
[04:49] 因为这一次比较特别就是
[04:51] 大家本来在等降息
[04:53] 我就跟你讲你也不用等降息
[04:55] 因为没有降息根本不会怎么样
[04:56] 对不对
[04:57] 那问题我那时候讲
[04:59] 如果升息就不一样了
[05:01] 但是所以这次大家一讲到升息
[05:03] 大家就很害怕
[05:04] 可是我刚才讲说
[05:05] 要记得一个架构
[05:07] 升息不是只有这两个
[05:08] 要升息它到底是升息
[05:11] 是为了应付某些事情
[05:13] 还是未来是一个升息的趋势
[05:15] 那故事是不一样
[05:16] 那你可以看到说
[05:18] 就算26年
[05:19] 今年就算有机会升息
[05:21] 我个人觉得
[05:21] 有没有机会升息
[05:22] 其实就现在角度
[05:24] 几率还很低
[05:25] 因为油价不断往下走
[05:27] 所以照理讲
[05:29] 其实也没有必要
[05:30] 一定要升息
[05:31] 我们就算要升息
[05:32] 最多也是升息一码
[05:34] 那应该这样讲
[05:35] 假设今年升息一码
[05:37] 后面会怎么看
[05:38] 一定是往下走了
[05:39] 就是最多往后看
[05:41] 不管是今年明年
[05:42] 升息最多也是一次
[05:44] 中长线的趋势
[05:45] 一定是往下
[05:46] 所以这一次到底有升或没有升
[05:48] 老实讲并没有意义
[05:50] 应该说这是一个趋势
[05:51] 或者是我们简单角度来讲
[05:53] 就是说最近假设
[05:56] AI的动能
[05:58] 假设出现了某些问题
[05:59] 那你就要去了解
[06:01] 到底是趋势到顶了
[06:03] 还是说短线的扎
[06:05] 就像我们之前讲的
[06:06] 搞不好这个AI在
[06:08] 挥打的今天在转换的时候
[06:10] 搞不好有可能会delay
[06:11] 一delay就会导致
[06:13] 台湾的部分可能营收稍微减弱
[06:16] 可是如果今天是趋势反转
[06:19] 那当然是恐怖
[06:19] 问题是如果是短线delay来讲
[06:22] 其实后续都还是会走高
[06:24] 所以反向而言都是加码机会
[06:26] 所以其实在联总会的部分
[06:28] 我个人觉得
[06:29] 结论就是我真的觉得
[06:31] 不需要花太多时间
[06:32] 这是我的工作
[06:33] 所以我必须要把大家拆解的很详细
[06:36] 告诉大家说这个不重要
[06:37] 这个重要不重要
[06:38] 如果今天要是我真的已经退休
[06:41] 我根本不需要帮大家拆解
[06:43] 老实讲我自己对我投资来讲
[06:44] 我连主持人我连看都不想看
[06:46] 因为我觉得那根本真的一点都不重要
[06:48] 战火也一点都不重要
[06:50] 因为无论他再怎么翻桌怎样
[06:53] 最严重就是在三月
[06:55] 就是已经过了
[06:56] 那后面我常常讲
[06:57] 利空比的不是
[06:59] 真的不是次数
[07:00] 不是说我今天又讲了几次坏消息
[07:03] 这是几次不重要
[07:04] 你只要没有比第一次大
[07:06] 后面的利空其实都没有意义
[07:08] 所以结论来讲
[07:09] 现在看起来没有太大的利空
[07:11] 那回归基本面
[07:13] 今年能够涨这样
[07:14] 其实都是基本面
[07:15] 那这个每一季的
[07:17] 无论是美股的财报
[07:19] 或台股的法说会
[07:21] 其实都是正向的
[07:23] 所以就目前的角度看起来
[07:25] 在这一季应该都还有机会延续
[07:28] 所以我个人觉得趋势来讲
[07:30] 还是在往上
[07:31] 不要被这个所谓的
[07:34] 今天这样稍微压回
[07:35] 就有点恐慌
[07:37] 或者是我结论来讲
[07:39] 我们反过头来
[07:40] 今天在叠什么
[07:42] 其实很简单
[07:43] 两个道理而已
[07:44] 第一就是这个
[07:46] 昨天涨太多
[07:47] 这个我觉得这还其次
[07:49] 第二很重要
[07:51] 就是觉得
[07:51] 我个人觉得市场已经预期
[07:54] 美股协率太陡
[07:56] 代表今天晚上
[07:58] 美股必须得修正
[08:00] 还是回到乖离率跟协率
[08:02] 对应该这样讲
[08:04] 台股今天赌的就是
[08:05] 美股今天晚上会修正
[08:07] 所以会导致一个现象
[08:09] 明天會長什麼樣的台股
[08:10] 其實就很容易推論
[08:12] 如果今天晚上美股
[08:14] 跟假設像今天的台股一樣小跌
[08:18] 那就會導致明天台股不跌
[08:20] 甚至還有可能慢慢的往上
[08:22] 那如果今天晚上猜錯了
[08:25] 結果還在繼續往上
[08:27] 我講的是廢辦
[08:28] 假設廢辦繼續往上
[08:29] 台積電還在往上
[08:31] 那不好意思
[08:31] 那明天就得補漲
[08:33] 所以結論而言
[08:35] 就今天的角度
[08:36] 趨勢反轉了嗎
[08:38] 技術面怎樣
[08:39] 我觉得根本就不是很重要
[08:41] 因为趋势利空
[08:42] 其实都逐渐消失
[08:44] 利空消失利多
[08:46] 应该说即将都是看到正向的
[08:49] 所以现在拉回
[08:50] 不要用一天的走势下去做解读
[08:53] 我觉得很有趣
[08:55] 因为我知道大家都很期待明翰来
[08:57] 但是今天的盘
[08:58] 虽然感觉上是体感很差
[09:00] 可是我必须说
[09:01] 对我和明翰来说
[09:03] 他有点偏无聊
[09:04] 就是他有点
[09:06] 只能跟大家先讲一下发生什么事
[09:08] 像第一点就是
[09:09] 我觉得没有发生什么样
[09:11] 真正的利空
[09:12] 而就是昨天有点超涨
[09:13] 所以今天有点吐回来
[09:15] 跟明翰讲的一样
[09:17] 假设今天晚上
[09:18] 美股突然变得很强劲
[09:19] 那不好意思
[09:20] 明天就要补回来
[09:21] 今天有点在补昨天的
[09:23] 还有就是最近
[09:24] 期货的正价差真的很猛
[09:26] 因为到了快七月了
[09:28] 历年几乎都是有一个
[09:30] 比较明显可能五六百点的逆价差
[09:32] 昨天晚上夜盘的正价差
[09:35] 已经拉到一千多点
[09:36] 这是怎样
[09:37] 我昨天看了夜盘
[09:38] 我就想说四万九千多
[09:40] 四万九千多的夜盘
[09:42] 你再涨一下下高
[09:44] 你感觉明后天就要五万点了
[09:46] 我是以台纸期来说
[09:47] 但我昨天还很想跟人家打赌说
[09:50] 你觉得这个月底前会不会五万点
[09:52] 后来都没人要跟我赌
[09:53] 现在声名狼藉
[09:54] 因为之前赢人家太多次
[09:56] 但重点就是在今天一开盘的时候
[09:59] 你就可以感受到
[10:00] 这个夜盘的乐观在一夕之间
[10:02] 你今天是要稍微做一点回吐的
[10:04] 那今天还有一个蛮有趣的现象
[10:06] 今天的期货空单
[10:07] 一口气增加了6000多口
[10:09] 所以现在大概是
[10:10] 75000 76000多口的空单
[10:13] 这也是我们没看过的
[10:14] 但因为我们有明显的正价差
[10:16] 所以套利的成分是在的
[10:18] 我把今天的过程
[10:21] 跟大家交代一下
[10:22] 但今天说实话没事
[10:24] 我们呼应一下
[10:25] 明翰讲的华许的
[10:26] 这个观过了之后
[10:28] 然后美衣
[10:29] 其实你打油价也没起来之后
[10:31] 这两件事情
[10:32] 显然就不是市场上关心的
[10:34] 所以接下来我们就会回到
[10:36] 继续看基本面
[10:37] 那当然现在可能有点空窗紧
[10:39] 因为台移电还没开法说啊
[10:40] 也还没有新的营收啊
[10:42] 那这个礼拜还会公布景气对策讯号
[10:44] 应该也是个红灯
[10:45] 对
[10:46] 所以就是一个乐腾腾的状况
[10:49] 而且我有跟民汉讨论
[10:50] 其实现在讲六月底只剩一个礼拜了
[10:52] 讲到七月还蛮多好消息值得期待的
[10:56] 对应该我们刚刚提到嘛
[10:57] 基本面的角度出发
[10:59] 其实因为毕竟是一季季节
[11:02] 所以呢
[11:03] 代表到六月底才算是完整的季度
[11:06] 所以七月开始
[11:07] 到七月中就会有台积电的法说
[11:09] 那应该是最前面的领先指标
[11:12] 那延续应该说从有AI以来
[11:15] 一直都是很乐观
[11:16] 那我常常讲
[11:17] 它的特色就是股价
[11:19] 其实都涨在前面跟后面
[11:22] 真正法说会其实是不会涨的
[11:24] 不管讲再好都没有用
[11:26] 这个就是每一次的特性
[11:28] 那这个就是逆着人心
[11:30] 因为现在是市场是不会讲的
[11:32] 但是它就是常常在
[11:34] 大家不会去提到的时候
[11:35] 他就一直偷偷的不断的走高
[11:38] 然后走到可能法说会前一两周
[11:42] 大家开始把这个目光
[11:44] 移到台积电每天在讲说
[11:46] 我外资已经出去报告
[11:48] 认为下礼拜的法说会
[11:49] 市场最热的时候
[11:52] 其实它就已经不涨了
[11:53] 这每一次的特性
[11:55] 所以我也认同
[11:57] 因为投资本来就是有点心理学
[11:59] 就是心理战
[12:00] 大家你本来就应该在
[12:02] 这个市场不热的时候先进去
[12:04] 然后等到热的时候
[12:05] 大家就会开始
[12:06] 前面卡的人就会开始退场
[12:09] 所以就基本面而言
[12:11] 确实还是维持一个
[12:13] 比较乐观的一个态势
[12:15] 所以有机会持续的推升
[12:18] 所谓的股价不断走高
[12:20] 尤其刚刚提到
[12:21] 我一直认为出口数字
[12:23] 是一个非常重要的关键
[12:25] 因为之前有时候
[12:27] 常常人家问我说
[12:29] 这个到底台股现在涨成这样
[12:32] 来到4万点
[12:33] 到底会不会泡沫
[12:35] 我常常讲的
[12:36] 你会认为泡沫原因的最大的问题
[12:40] 就是看新闻
[12:43] 因为新闻有一个比较麻烦的问题
[12:45] 新闻它都是所谓的字面的讯息
[12:48] 所以你完全看不到图形 长相
[12:51] 到底长什么样子
[12:53] 我常常讲
[12:54] 你会担心台股是不是泡沫
[12:58] 原因就是因为你不知道
[12:59] 台湾现在到底有多厉害
[13:01] 因为为什么
[13:03] 原因很简单
[13:04] 因为这个是台湾M型化很大的原因
[13:07] 因为你要知道台湾现在
[13:09] 你要出口是在创历史新高
[13:12] 这是你要知道几十年来
[13:15] 台湾现在是在最强悍的时候
[13:18] 而且有一个
[13:18] 我觉得为什么台湾投资人会相对而言
[13:22] 这要怎么说
[13:23] 就是会一直很担忧
[13:25] 我觉得是可以理解的
[13:26] 因为我刚刚讲最重要的问题就是M型化
[13:29] 就是说从基本面的角度出发
[13:32] 从台湾应该说
[13:34] 所有的上班族而言
[13:35] 你真正感受到说
[13:37] 你从上班
[13:38] 从公司的角度发现说
[13:41] 现在好到不得了的人
[13:43] 其实是少数的
[13:44] 就只有AI那几家公司而已
[13:47] 没错吧
[13:48] 那你其他人
[13:49] 你每天去上班
[13:50] 你会觉得
[13:51] 你自己在生活上的体感
[13:54] 跟股市上的体感截然不同
[13:57] 你会觉得股市怎么那么热
[13:59] 可是每天我的生活间
[14:01] 就感受不到经济有这么好
[14:04] 可是那个是因为
[14:06] 现在M型化很严重
[14:08] 真的我常常讲
[14:09] 台湾的出口数字是创高的
[14:12] 可是主技术所有的统计产业
[14:15] 真的全部都是平的
[14:16] 只有两个
[14:17] 一个是电子零组件
[14:19] 一个是自动讯产品不断地用喷出的所以这些公司畢竟是少數的所以只有這些人有提感而且他應該說他們有他們的優勢
[14:32] 第一他自己知道現在狀況很好
[14:34] 也許他就會
[14:35] 無論是他自家公司
[14:37] 或者是上下游的公司
[14:39] 他會去做投資
[14:40] 加上還有一個問題
[14:41] 因為公司獲利很好
[14:43] 所以他不只可能一般的薪水很好
[14:47] 重点是奖金给的真的是很多
[14:50] 随便他们给个奖金
[14:51] 都是一般上班族好几年的年薪
[14:54] 所以双重效应
[14:57] 人家可以赚大钱
[14:59] 但一般投资人就会一直很紧张
[15:01] 因为自己在生活间总觉得还好而已
[15:04] 但是股市不断地冲出去
[15:06] 我常常讲你会担心泡沫原因
[15:08] 就是因为你不知道
[15:09] 现在台湾到底有多厉害
[15:11] 全球都在看台湾的脸色
[15:13] 这也是不真的事实
[15:15] 我常常讲就是说
[15:16] 长期而言从最早的AI是软体公司的
[15:21] 那个时候他们说话比较大声
[15:23] 这一段时间在高速成长就变成是硬体
[15:26] 当然最终一定是回到软体说话为主
[15:30] 但是现在刚好在第二阶段
[15:32] 就是所谓的硬体的时间点
[15:35] 所以台厂刚好就吃到这几年的红利
[15:38] 目前的角度无论是季节性因素
[15:41] 无论应该说如果从今年的角度来讲
[15:45] 下半年才是旺季的时间点
[15:47] 那如果对比26 27
[15:49] 27也还在持续走高
[15:51] 所以如果从季度或年度的角度
[15:54] 都可以确认现在不是高点
[15:56] 当然很多人会讲到
[15:57] 这个股价涨这么多了
[16:00] 是不是这些利多都已经反映在里面了
[16:03] 所以他会担心是不是泡沫
[16:05] 我常常讲就是说
[16:06] 这个股市就是反映半年
[16:10] 就是两季
[16:11] 那你如果现在是已经是年终了
[16:15] 所以如果你的这个公司成长只有今年
[16:19] 那你现在真的应该要下车
[16:21] 因为明年不确定的公司
[16:23] 今年涨很多的
[16:25] 你可能就要小心
[16:26] 但是如果像AI族群
[16:28] 大家对明年的看法都还那么乐观
[16:30] 他只要真的很纯的AI股
[16:33] 其实现在就算本益比偏高
[16:35] 那是因为涨太多用今年的获利
[16:38] 那等到下半年用明年的获利
[16:41] 又觉得相对来又不高
[16:42] 所以代表着
[16:43] 中间休息都是一个很好的机会
[16:47] 所以我要重申
[16:48] 就是说从基本面的角度
[16:51] 其实M型化也是蛮重的
[16:52] 那涨多自然
[16:55] 这个拉回的过程当中
[16:57] 相对而言大家都会拉回
[16:59] 但我还是觉得
[17:00] 投资人尽量选择
[17:02] 比较有数字的族群
[17:04] 那相对而言后续来讲
[17:06] 等待指数只要一稳住
[17:08] 他们的股价都还是会相对比较强势
[17:10] 其实我们讨论了很多
[17:12] 就是关于我们现在台湾产业
[17:14] 不管是说M型化也好
[17:15] 或是所谓的K型化也好
[17:17] 对不对
[17:17] 就是有一部分是一直往下的
[17:19] 然后跟AI相关的就一直往上
[17:21] 这个裂口会越来越大
[17:23] 越来越大
[17:24] 就像有人问我说
[17:25] 他说你们电视台
[17:27] 应该这两年的业绩也很好
[17:29] 我说no
[17:29] 因为电视台是社会的缩影
[17:31] 就电视台其实它收到的
[17:33] 例如说那种你们看到的
[17:35] 那种秒数广告
[17:37] 就是播了很多那种广告影片的
[17:39] 那种中间
[17:40] 它是来自消费性的商品
[17:41] 其实消费性的商品
[17:43] 没有特别好
[17:44] 对
[17:44] 那你说那些AI公司
[17:46] 它很多是B2B
[17:47] 就是商业型的
[17:48] 它很少B2C的
[17:49] 它可能也没有投广告
[17:50] 到我们这种所谓的电视台
[17:52] 所以我们也算是
[17:53] 有点小艰困
[17:54] 可是如果你有去投资
[17:56] AI相关领域
[17:57] 你有做理财的人
[17:58] 你可能感受又不一样
[18:00] 就算你所处的产业
[18:01] 它并不是在这两年成长
[18:03] 甚至还受到了一点
[18:04] 这个挑战跟压力
[18:06] 可是呢
[18:06] 你的资产
[18:07] 却是可以持续往上的
[18:09] 我觉得这个是这几年
[18:11] 大家在资产的翻转上面
[18:12] 很重要的一个观念
[18:14] 那也会有人
[18:14] 刚才现在就来这个致命题好了
[18:16] 都已经涨到四万七
[18:18] 接近四万八了
[18:19] 如果我现在才要进来投资的话
[18:21] 那我要怎么样确认
[18:23] 我不是买在最高点
[18:25] 确认是不是买在最高点
[18:27] 我是帮一帮人
[18:28] 还没有进来的人问
[18:29] 对 应该这样讲
[18:30] 我刚刚讲一个很重要的观念
[18:33] 你现在要进场
[18:35] 你不要再去管
[18:35] 现在发生什么事情
[18:37] 好 不要再管了
[18:37] 你第一件事情
[18:38] 只有一个中心思想
[18:40] 你到底认不认同
[18:41] 二七年比现在更好
[18:42] 对不对
[18:43] 我觉得那才是最重要的关键
[18:44] 你现在短时间
[18:46] 发生什么事情
[18:47] 什么战争
[18:47] 什么那些滑雪
[18:48] 都已经不重要
[18:49] 因为其实你
[18:50] 因为你
[18:51] 我刚刚讲
[18:51] 股市会反应半年之后的事情
[18:53] 所以就我刚刚讲
[18:55] 就算今年下半年升息一码
[18:57] 又怎么样
[18:57] 因为你要的是
[18:59] 二七年的趋势
[19:00] 他们点正途
[19:01] 二七二八是持续往下的
[19:03] 所以就算今年下半年升息一码
[19:05] 不重要
[19:06] 因为你要的
[19:07] 现在结论都是在反映
[19:09] 二七年的架构
[19:10] 那我就讲了
[19:12] 你中心最中心的思想
[19:14] 你要回过头来
[19:15] 你到底认不认同
[19:16] 二七年的AI
[19:17] 还是一股很强的一个热潮
[19:21] 那就目前的角度
[19:23] 我会觉得
[19:25] 你不管从专业各公司
[19:28] 到底有谁
[19:29] 对二七年的AI看法是保守的
[19:32] 目前真的找不到任何的
[19:35] 这个人说法是保守
[19:37] 当然有时候人家会讲
[19:38] 那些人就是他们家在卖东西的
[19:41] 当然是乐观
[19:43] 包含黄仁勋
[19:44] 他家在卖晶片
[19:45] 他怎么可能告诉你不好
[19:46] 但事实好不好
[19:47] 我常常讲的
[19:49] 这些公司
[19:50] 尤其我们最后我常常讲
[19:51] 台积电说的话总能信了吧
[19:54] 他就告诉你到底行不行
[19:56] 他的法书会都直接告诉你
[19:58] 到2029年
[20:00] 他们看营收能够维持增长25%
[20:04] 那我会觉得
[20:05] 他们当然我觉得
[20:07] 他敢放这个话
[20:09] 就真的才是有勇气
[20:10] 因为他可以一次看到
[20:12] 未来的这个三年的远景
[20:14] 我会觉得说
[20:16] 没关系你就算
[20:17] 三年你觉得讲的有点太远
[20:20] 那也无所谓
[20:21] 最基本来讲
[20:22] 到明年其实应该都不会有
[20:25] 太大的这个趋势改变
[20:27] 那或者是
[20:28] 应该这样有很大的问题
[20:30] 就现在的角度
[20:32] AI使用率
[20:33] 其实我还是觉得
[20:34] 就今年的角度
[20:36] 应该说现在已经年终了
[20:38] 我们再回到去年底
[20:40] 经过半年
[20:41] 我个人觉得
[20:43] AI的使用率的攀升
[20:45] 我自己的感受
[20:46] 我觉得是有点不如预期的
[20:49] 我还是觉得
[20:50] 会用的就是永远都在用
[20:52] 不会用的
[20:53] 你怎么跟他讲
[20:54] 他也不会用
[20:55] 有渗透率加高
[20:57] 我觉得有加高
[20:58] 但是那个幅度远不及想象
[21:00] 因为我个人觉得
[21:02] 现在AI
[21:03] 尤其这半年来
[21:04] AI的成长跟好用的攀升度是非常高的
[21:09] 就是我们现在用的AI
[21:11] 跟半年前的AI是落差非常非常大
[21:14] 但是市场使用的渗透率的攀升
[21:17] 比想象的慢很多
[21:19] 所以代表
[21:20] 当然这个算是利空吗
[21:22] 但我个人觉得不是
[21:23] 代表着现在就是还需要时间
[21:26] 这不真的事实
[21:27] 而且后面的进程还很多
[21:29] 因为我们现在在讲AI都还是很皮毛
[21:33] 就是像Chad GD
[21:34] 你跟他对话或问他一个问题而已
[21:36] 未来要的是可以帮你解决问题
[21:40] 解决就是完成任务
[21:42] 就是所谓代理人AI
[21:44] 甚至未来要做成机器人自驾车
[21:47] 那个老实讲还很远
[21:48] 当然最主要关键点是
[21:50] 到底硬体会成长到哪里
[21:53] 可是最基本的角度
[21:55] 我个人觉得确实
[21:56] 我自己的看法也认同台积电讲
[21:59] 以现在的角度而言
[22:01] 两三年之内是
[22:02] 我觉得要大幅反转的几率
[22:05] 真的很低
[22:06] 但是我常常讲
[22:07] 你就算不要讲那么远
[22:09] 因为市场不断会有变化
[22:11] 最基本来讲
[22:12] 看到二七年是没有问题
[22:13] 代表现在的架构是
[22:15] 就算是年终出发
[22:18] 都是很安全的
[22:19] 我常常回过头来
[22:21] 我永远讲的就是
[22:22] 这两年的这个必胜招
[22:25] 只有一套
[22:26] 就是你就是资金靠拢
[22:29] AI跟拉高持股比重
[22:31] 你只要一直维持这两个
[22:33] 坚信不移
[22:34] 其实你就跟着这个指数不断走高
[22:37] 或者是我常常讲
[22:38] 甚至我常常讲
[22:39] 甚至盘面不要花那么多时间
[22:42] 有时候你认真上班
[22:45] 在公司那边等于本业多赚点钱
[22:48] 那你投资这边不要花太多心力
[22:51] 这我自己的感受
[22:53] 因为我觉得这几年
[22:54] 因为涨的速度很快
[22:56] 我觉得投资人常常会有个问题
[22:58] 就是对本业越来越不重视
[23:01] 会觉得我今天随随便便
[23:03] 就可以赚个两三千块了
[23:05] 我做了一整天
[23:07] 做了八小时
[23:08] 卖给老板都还没那么多
[23:10] 然后问题是
[23:11] 这个不代表是一个永远的常态
[23:14] 你必须要本业跟着你的投资
[23:18] 同时成长
[23:19] 而且要记得
[23:20] 投资是你终身的事情
[23:22] 工资场也是非常长期的事情
[23:25] 绝对不可能说
[23:26] 未来完全就专业投资
[23:30] 我个人觉得
[23:30] 这是难度非常非常高
[23:32] 因为我们
[23:33] 就算我们法人
[23:34] 我一直觉得
[23:35] 能够跳脱这个圈子
[23:37] 然后完全做专业投资
[23:39] 完全不上班
[23:40] 老实讲
[23:41] 就我以前角度
[23:42] 我觉得
[23:42] 我遇到我都会觉得很敬佩
[23:44] 我不管你能够赚多少钱
[23:46] 你可以
[23:46] 我们以前有那种
[23:47] 十年超过十年二十年
[23:49] 最后都没上班的
[23:50] 我也不知道说
[23:51] 你到底赚多少钱
[23:53] 但是你可以一二十年不上班
[23:54] 就靠这股票赚钱
[23:57] 我就觉得很了不起
[23:58] 因为股票在投资里面
[24:01] 强的不是短时间赚很多
[24:04] 强的是能够长期一直在赚
[24:07] 我觉得这个才是厉害的
[24:08] 这个投资人
[24:10] 就我们的角度出发
[24:11] 所以我刚刚讲
[24:12] 本业真的要认真
[24:13] 然后不要本业跟这个投资的
[24:17] 次序搞混
[24:18] 那如果你说
[24:19] 所以我个人觉得
[24:20] 应该现在是多头
[24:22] 所以你在投资的用心度
[24:25] 要比以前认真
[24:26] 我觉得这是合理的
[24:27] 那你应该是
[24:29] 你可以花你其他
[24:31] 这个所谓的空闲的时间
[24:32] 并不是花你本业的时间来认真
[24:35] 那你应该说
[24:37] 这个花时间在这个上面
[24:39] 但是要有一定的限度
[24:41] 你一直要去追求最高的报酬
[24:44] 不见得是优势
[24:45] 其实我刚刚讲
[24:46] 你往AI靠拢真的不行
[24:47] 都买ETF
[24:49] 然后把持股拉高
[24:51] 然后中间不管谁说了什么言论
[24:56] 你只要冷静下来想一下
[24:58] 明年27年的AI的浪潮
[25:02] 到底会不会因为川普讲的这句话改变
[25:05] 或者是比如说了什么事情而改变
[25:08] 不会的话你就不用紧张
[25:10] 那后续维持高持股
[25:12] 那刚刚提到往AI靠拢
[25:14] 等到短时间是没有感受的
[25:16] 但是你只要时间拉长
[25:18] 一季两季之后
[25:19] 你就会发现这个策略
[25:20] 其实能够让你每天生活
[25:23] 不会
[25:24] 应该说你的心情
[25:25] 不会受到投资大幅震荡的影响
[25:28] 而且获利层面会不断地走高
[25:31] 因为刚刚
[25:33] 明翰讲到一件事
[25:34] 让我想到我漏了一个事情
[25:36] 忘了要跟明翰分享
[25:37] 以及跟观众和听众朋友分享
[25:39] 就大家都知道
[25:40] 我会去东森对面
[25:42] 有个地方改衣服
[25:43] 那改衣服的老板娘也是很神奇
[25:45] 上过好几家大型的杂志
[25:47] 因为她改衣服改到出名这样子
[25:49] 我昨天去找她
[25:50] 我就发现了两件事情
[25:51] 第一件事情就是我变胖
[25:53] 他帮我改衣服的时候
[25:55] 我会觉得
[25:56] 以前这个牌子S号的
[25:58] 我还要再修
[25:59] 他昨天有几件
[26:00] 我就觉得好像差不多
[26:01] 回去量体重真的变胖
[26:03] 好 这第一个
[26:04] 第二个他就千交代万交代
[26:07] 我要感谢婉婷跟敏汉
[26:09] 因为这个老板娘多厉害
[26:11] 她都有在做股票
[26:11] 所以后来我越去
[26:13] 她越喜欢跟我聊天
[26:14] 最近有一段时间没有去
[26:15] 她做股票
[26:16] 让我有个印象很深刻
