[00:00] 欢迎收听赵华宇古货载第1143集
[09:20] 就是抱上去又抱下来
[09:22] 因为大家应该有很多的痛苦
[09:23] 是来自于说
[09:24] 之前被动元件没有卖
[09:26] 之前公寓元件没有卖
[09:27] 好多
[09:28] 我看到好多人讲灾情
[09:29] 就是说
[09:30] 本来赚
[09:31] 假设100%好了
[09:32] 一下子变成只赚20%
[09:34] 真的有可能
[09:35] 如果手上全部都是热门股的话
[09:37] 对啊
[09:38] 所以我觉得这一波
[09:39] 当然大家很多受伤很重
[09:40] 像最近大家有说
[09:42] 有一些上市会公司去买了国具
[09:44] 然后刚好买了个高铁
[09:46] 新复发被公告这件事
[09:49] 我觉得有够惨的
[09:50] 他在1100多块买了5亿多的国具
[09:52] 对啊
[09:53] 然后后来很腰斩了
[09:54] 那当然还没有出
[09:55] 但是大家一算
[09:56] 哇这不得了
[09:57] 可能你今年的财报
[09:58] 就会有一个比较明显的
[10:00] 5亿多真的
[10:01] 你卖房子也很甜回来
[10:03] 很多
[10:04] 对所以我觉得就是
[10:05] 以现在的情况来讲
[10:07] 还是跟大家讲
[10:08] 这一波我觉得今天看起来是可以喘一口气
[10:10] 那上去之后
[10:12] 我觉得大家就以刚刚讲的一个原则去看
[10:15] 如果你真的说你手上股票跌这么深了
[10:17] 我觉得不用急着杀低
[10:19] 如果它后面有反弹到均线的机会的话
[10:22] 你不妨持股去爆
[10:23] 就等大盘如果真的像刚刚讲的
[10:26] 反弹0.5位置到月线的关卡
[10:28] 你再去检视你手上持股
[10:29] 有没有跟上大盘涨幅
[10:31] 如果大盘已经涨了10%
[10:32] 涨10%可能过高
[10:33] 涨了3% 4%
[10:35] 你手上持股可能连3%4%的涨幅都没有
[10:38] 那我觉得代表可能市场资金不青睐
[10:41] 那这时间点你在做调整就好了
[10:43] 所以我们好不容易等到大跌之后的一个大幅度反弹
[10:46] 我觉得反弹上还不是让大家追股票的
[10:49] 而是刚好趁这时间点去检视一下手上持股的一个情况
[10:53] 甚至你可以看到今天
[10:55] 我们讲说除了刚刚讲大盘未接的调整
[10:57] 第二件事情可以看到
[10:58] 大盘今天虽然是一个大幅度反弹
[11:01] 但没有过礼拜五的高点
[11:03] 而且重点是没有量
[11:04] 今天8300亿
[11:06] 量更小了
[11:08] 对
[11:08] 那我觉得这个没有量的解读
[11:10] 但一般来讲
[11:11] 你看这种高涨跌下来
[11:12] 就算今天涨停板
[11:14] 对很多的法人
[11:15] 或对很多那种
[11:16] 长期持股的人
[11:17] 他也不会想要卖
[11:18] 因为还离他的成本很远
[11:20] 所以就变成说
[11:21] 今天没有太大卖压
[11:23] 但是如果有一些
[11:24] 所谓主力资金
[11:25] 或法人资金
[11:26] 进场去追价的话
[11:28] 自然他就会因为没有量
[11:30] 而拉得更大的一个涨幅
[11:31] 所以当然今天的涨点
[11:33] 跟个股的上涨
[11:34] 我觉得有点虚
[11:35] 因为它不是一个成交量
[11:37] 成交金额堆出来的
[11:38] 而是因为可能上涨没有卖压
[11:40] 大家都在等待
[11:41] 那等待就会变成说
[11:43] 股票再上去
[11:44] 到套牢反下去的话
[11:45] 卖压就会出笼
[11:46] 所以后面
[11:47] 但台股补量也是一个必要的条件
[11:49] 那刚刚提到
[11:50] 就是说如果以这样的一个形态来看的话
[11:53] 我们就要去确认的是
[11:55] 如果指数上个礼拜五的高点还没过
[11:58] 贵买才刚过昨天的高点
[12:00] 那如果你手上股票
[12:01] 你可以看到
[12:02] 有很多先跌的股票
[12:04] 反而先过了上个礼拜五的一个高点
[12:06] 那就代表
[12:07] 他们可能因为先迭
[12:09] 然后基本面本一笔回到新的位阶
[12:11] 那变成资金的一个青睐的标的
[12:13] 最集中在哪
[12:14] 你看今天的散热
[12:15] 今天的起红啊
[12:17] 建策啊
[12:18] 终于
[12:19] 幸好汉伟来了
[12:21] 因为今天我有跟我的团队讲说
[12:23] 因为晚上有打来秀
[12:24] 我打来秀没有要讲散热
[12:26] 算了算了
[12:26] 我下午就叫汉伟哥帮我讲散热
[12:29] 在parket先讲
[12:30] 我就是想讲散热
[12:32] 因为他们位阶真的低啊
[12:33] 对啊
[12:34] 所以我觉得散热股票
[12:35] 但是第一个
[12:36] 之前已经先跌过了
[12:37] 所以你现在所有经历
[12:39] 这些所谓热门股的痛苦
[12:41] 他们都已经先经历过了
[12:42] 所以他们筹码
[12:43] 反而沉跌比较干净
[12:44] 之前法人停手
[12:45] 卖了宣泄的差不多了
[12:47] 所以反而先跌股票
[12:48] 先止跌
[12:49] 那我觉得他们止跌的意义
[12:50] 就比较大一点
[12:51] 因为我们讲
[12:52] 这时间点
[12:53] 第一个
[12:53] 如果他们继续破底
[12:55] 大家会觉得没有信心
[12:56] 你都已经杀到
[12:58] 可能高档下来
[12:59] 跌三层跌四层
[13:00] 甚至快腰斩股票
[13:01] 本益比回到合理位階
[13:02] 還在破底
[13:03] 那大家會覺得說
[13:04] 那台股可以相信什麼
[13:06] 所以當這種所謂的業績再創新高
[13:08] 本益比回到合理的位階
[13:09] 而且接下來可以明確看到
[13:11] 在AI的伺服器當中
[13:13] 佔有一席之地的股票
[13:14] 開始轉強的話
[13:15] 我覺得就會吸引到一些資金的進駐所以像台積電 像散熱我覺得今天盤後都可以看到應該是法人重新再做一些回補的動作那當前回到這些業績股上面的話我們會覺得對盤面來講是一個穩定的力量
[13:29] 我們反而比較擔心說
[13:30] 如果現在盤面上最強就是矽晶圓
[13:33] 最強就是載板
[13:34] 所有人都自定的往那邊跑
[13:36] 那當到這種強勢股票一拉回的時候
[13:39] 大家盤面上就完全沒有任何的希望
[13:41] 所以如果資金轉進到業績的股票
[13:44] 轉進到說你確定下半年
[13:46] 会一季比一季更好的股票的话
[13:48] 我觉得反而是一个市场
[13:49] 比较稳定的力量
[13:50] 对筹码面来讲
[13:52] 对投资人的信心来讲
[13:54] 就是说你最少有一个
[13:55] 可以依循的指标
[13:57] 我看基本面的
[13:58] 我看AI的需求成长
[14:00] 那法人也认同这样的操作
[14:01] 那我觉得这样的情况
[14:02] 可能就会有机会
[14:04] 台股在这个地方
[14:05] 慢慢由业绩的带动
[14:07] 而组出一个比较漂亮的底型
[14:09] 那这组出漂亮的底型的
[14:11] 关键在哪
[14:11] 就是大家要相信
[14:13] 全球的AI需求
[14:15] 没有太大改变
[14:16] 那这检视点在哪里
[14:17] 就是礼拜四所谓的Google的财报
[14:20] 好 接下来要进入到美股的超级财报
[14:23] 应该说云端业者都要陆续公布财报
[14:26] Google Meta
[14:27] 对不对
[14:27] 亚马逊等等的微软
[14:28] 对 因为你看到Meta上次说
[14:31] 这个算力要出租
[14:32] 就是它
[14:33] 大家就吓死了嘛
[14:35] 可恶啊
[14:35] 那如果Google也是同样比照办理的话
[14:38] 不会 我不相信
[14:39] 对 那我相信应该不会啦
[14:41] 因为目前Google面临到严重的算力不足嘛
[14:43] 是
[14:43] 所以我觉得如果Google最早出来稳定一下市场
[14:46] 就是说我继续要扩大我的资本支出
[14:49] 对AI的投入没有任何改变
[14:51] 甚至他在所谓的AI的变现能力
[14:53] 能够交出好的成绩单的话
[14:54] 应该会是一个全球股市的一个定心丸
[14:57] 所以全球相关的AI
[14:59] 你这一波很弱势的
[15:01] 不管是你看到日本的什么日东房
[15:04] 然后太阳右电这些跌很重的
[15:06] 到美股当中的细光子
[15:08] 然后半导体设备
[15:10] 到这个机体的股票
[15:12] 我觉得都有机会
[15:13] 因为Google财报
[15:14] 有一个反弹的空间
[15:16] 所以我们会讲说
[15:17] 这个礼拜第一个
[15:18] 当然先反弹了
[15:19] 第二件事情就是说
[15:20] 礼拜四相关的美股财报
[15:22] 要让大家有更大的希望产生
[15:27] 因为Google财报之后
[15:29] 下礼拜更重要就是微软
[15:30] 然后亚马逊
[15:32] 苹果这些公司
[15:33] 也要开始公布财报
[15:35] 所以我觉得这个应该说
[15:37] 到了7月份下旬
[15:39] 就回归到业绩的表现
[15:41] 所以你看到今天盘面上
[15:42] 我们刚刚讲的很多AI指标股
[15:45] 台光电台达电到台积电本身
[15:47] 那甚至说联发科的一个大涨
[15:50] 那我觉得都反映到
[15:51] 可能现在大家比较相信的
[15:53] 还是实际上可以看得到的业绩
[15:55] 对于题材性的想象
[15:57] 我觉得就变得稍微比较弱一些
[16:00] 所以我们刚刚讲了
[16:01] 就是说你看到这个手上持股
[16:03] 去对比到大盘的位阶
[16:05] 如果现在是低档上来
[16:07] 那走势比大盘更强
[16:08] 反正在买方的
[16:10] 我觉得反而是
[16:11] 你短暂可以当作资金的避风港
[16:12] 为什么会提到散任
[16:15] 因为我觉得台股无论如何
[16:17] 要在多头的格局继续下去的话
[16:19] 你的钱还是得回到
[16:22] 所谓的AI股上面
[16:23] 前阵子速化可以避风
[16:25] 金融可以避风
[16:26] 生技可以避风
[16:27] 军工可以避风
[16:29] 不是说这些东西不好
[16:31] 而是说他们很难成为一个超大部队
[16:34] 因为台股还是百分之七八十
[16:36] 你要靠所谓的AI带动
[16:37] 包括连塑化
[16:39] 也是因为说
[16:40] 他们要转成电子级的材料
[16:42] 对不对
[16:42] 所以并不是说
[16:43] 今天是在涨
[16:44] 单纯油价爆喷
[16:45] 单纯这个塑化的报价在涨
[16:47] 而是讲
[16:48] 他们有一些是转型
[16:50] 也认列了
[16:51] 集团子公司里面
[16:52] 是受惠AI的
[16:53] 然后把他们卖掉以后
[16:55] 把钱收回来
[16:56] 诸如此类的
[16:57] 所以要回到
[16:58] AI这个大部队上
[16:59] 那一个观察点
[17:01] 像今天的盘
[17:01] 我觉得为什么
[17:02] 我会提到散热
[17:03] 而还有一个心有灵犀的
[17:05] 讲出散热
[17:05] 它就是受惠AI
[17:07] 业绩好
[17:08] 可是却是最早
[17:10] 大盘都还没有跌
[17:11] 还在创高的时候
[17:12] 他们就非常悲哀地躺在那里
[17:13] 就因为建策的事件
[17:16] 把他们洗下去之后
[17:17] 到现在都一直没有恢复
[17:19] 可是今天散热是反攻的
[17:21] 我觉得它就成为
[17:22] 今天在所有里面
[17:24] 可能很多人关心
[17:25] 被动到底会不会火
[17:26] 主动到底会不会火
[17:28] 因为附顶又涨上来了
[17:30] 或者是说
[17:31] 载板CCL会不会火
[17:32] 我更关心的今天
[17:34] 就是散热有没有火过来
[17:36] 我觉得散热就跟刚刚
[17:38] 哈尔哥讲的一样
[17:39] 明明是受惠的
[17:40] 就是最早叠的
[17:41] 它就有一个
[17:42] 对我来说强力的指标意义
[17:44] 这个是其一
[17:46] 但是其二
[17:47] 当然会回头来看
[17:48] 那些叠的很深的
[17:49] 例如说
[17:50] 载板其实相对之下
[17:51] 确实叠的没有那么深
[17:53] 谁叠的比较深
[17:54] 其实CCL叠的比较深
[17:55] 像台药
[17:56] 台药到昨天
[17:57] 几乎是已经要腰斩的一个状况
[18:00] 所以今天台药就叠深
[18:02] 来一根涨停板
[18:03] 那如果之前
[18:04] 套在同伯基板的朋友
[18:07] 我觉得当然
[18:08] 要是我的话
[18:09] 我也不太会选择
[18:10] 在今天一根涨停板就卖掉
[18:12] 因为他们对于
[18:13] 在AI上面的使用跟前景
[18:15] 也是毋庸置疑的
[18:16] 确实
[18:17] 我觉得有时候达人来
[18:18] 就给我很大的鼓励跟靠山
[18:21] 因为我自己讲
[18:22] 我比较容易讲的是方法
[18:23] 就是我其实比较会讲对策
[18:25] 可是这些对策
[18:26] 总要大家集思广益
[18:28] 例如说像刚刚汉伟哥就讲说
[18:30] 如果大家现在
[18:31] 善用技术线型的反弹
[18:33] 例如谈到重要的均线
[18:35] 看能不能过
[18:36] 其实朱老师也常会讲这件事情
[18:37] 抵到这边
[18:38] 说实话大砍没有意义
[18:40] 反而是要看谈到哪里
[18:42] 对
[18:42] 谈到哪里再来做
[18:44] 你手上的处理
[18:45] 所以像载板
[18:46] 像CCL
[18:48] 它就是跟AI高度相关
[18:49] 又叠那么深的
[18:50] 真的就让它谈一下
[18:52] 看看能不能谈到一个关键的均线
[18:54] 搞不好还过了那个反压再上去
[18:56] 这样大家就不会
[18:58] 到着这么样的痛苦
[18:59] 那响简的朋友也一样
[19:01] 我觉得今天的量
[19:02] 让我觉得比较要思量的是
[19:06] 包括昨天也是
[19:07] 它到底叠下来
[19:08] 有没有在底部爆大量
[19:09] 我觉得这个也是在技术形态上面
[19:12] 大家非常重视
[19:13] 我个人也很重视
[19:14] 如果说到底部还是没有量
[19:16] 也可能用以盘代叠
[19:18] 它至少要盘一段时间
[19:19] 会来来回回测
[19:20] 很难说在底部都完全没有人接
[19:23] 突然就V上去
[19:24] 这个实在太少见了
[19:25] 不是说完全没有
[19:26] 可是就是很罕见
[19:28] 所以刚刚汉玮哥就搭配很多
[19:29] 观察的指标来跟大家分享
[19:32] 那我今天当然也有看被动元件
[19:34] 因为这个国区是重灾区
[19:36] 那要不要碰国区
[19:41] 我没有办法很确定的原因是
[19:42] 这上面肯定冤魂相当的多
[19:44] 融资维持率到昨天接近130
[19:47] 这个也是相当危险
[19:48] 也许今天早盘
[19:49] 因为国区今天还有翻黑
[19:50] 已经先洗过再上去
[19:53] 但是有一个指标叫和生堂
[19:55] 和生堂就跟国区的状况比较不一样
[19:58] 是它比较没有那么巨大
[20:00] 它的产品线也比较单纯
[20:01] 它就在MRMCC上面
[20:03] 是比较受惠涨价题材的商品
[20:05] 所以和声堂今天的所长听
[20:07] 我倒是觉得算是有它一定的意义在
[20:09] 能不能带动这个被动元件反攻的号角
[20:12] 我觉得我会看和声堂
[20:14] 那同样的
[20:15] 昨天的决策
[20:16] 我觉得放到今天
[20:17] 我自己刚刚也有跟汉伟说
[20:19] 我也看了一下我卖掉的股票
[20:21] 跟我后来加码的ETF
[20:23] 结果ETF总体来说
[20:25] 比我卖掉的股票涨得多
[20:27] 这就是说有时候要去信任
[20:30] 就是这种高波动式的ETF
[20:33] 跌很惨嘛
[20:34] 跌7、8%
[20:35] 你也给你来个6、7%
[20:37] 对不对
[20:38] 我既然觉得在抢反弹上
[20:40] 我自己个人不太敢
[20:41] 在昨天什么跌停板去捞
[20:43] 那我就交给ETF去做
[20:45] 我觉得这个事情
[20:46] 从这段时间
[20:48] 每一次遇到洗刷以来
[20:49] 都是很work的
[20:50] 我觉得大家可以参考看看
[20:53] 还有就是有趣的是
[20:54] 像昨天晚上的达人秀
[20:56] 其实有介绍正二的商品
[20:57] 结果那一段的收视率
[20:59] 是掉下去的
[21:00] 可见大家有点吓到
[21:02] 是真的对于杠杆
[21:03] 这件事情有点吓到
[21:04] 可是我觉得也不妨想一想
[21:07] 也有人昨天用真二抄底
[21:09] 我并没有说这是对或不对
[21:11] 可是我觉得至少你用
[21:12] 这种指数型的杠杆来抄底
[21:15] 绝对会比个股
[21:16] 可能会让你反而还安心一点点
[21:19] 这个就很见仁见智
[21:21] 有人是非常非常反对杠杆型的商品
[21:23] 尤其是看到韩国的状况
[21:25] 不过韩国因为他们是个股型的
[21:27] 海力士三星
[21:28] 个股型的说实话
[21:30] 然后再加上他们国内
[21:31] 还没有这个涨跌幅限制的时候
[21:33] 那个我真的觉得我玩不起来
[21:35] 我们有涨跌幅限制
[21:37] 那我们的杠杆商品
[21:38] 又是围绕在市值上面
[21:40] 我觉得风险相对之下
[21:42] 没有那么的夸张
[21:43] 那么的高
[21:44] 那有人私讯问我
[21:45] 昨天看到那一集达人秀
[21:47] 其实网路上的人
[21:48] 还蛮多人有兴趣
[21:49] 就说那赵华
[21:50] 你会建议我们就一笔all in吗
[21:52] 我就必须讲
[21:53] 可能没有听我prior case
[21:54] 不好意思
[21:55] 本人不是all in派
[21:56] 本人就是喜欢买黑不买红
[21:58] 我是属于这一种的
[22:00] 尤其是ETF
[22:01] 破重要均线大跌的那一天
[22:03] 我就会买
[22:04] 对像这样的概念
[22:05] 就算是正儿的商品
[22:07] 我也是用这样的想法在做
[22:09] 这边的话就提供给大家
[22:10] 就是昨天的因应
[22:12] 即使今天遇到了史上最大涨点
[22:14] 好像也没什么好难过
[22:16] 说昨天有减持一些个股
[22:18] 没什么对不对
[22:19] 我相信大家手上的部位
[22:21] 应该都还蛮高的
[22:22] 今天反弹
[22:23] 应该是大家的心情
[22:24] 是有比较好的
[22:25] 对啊
[22:26] 就是心情稳定了
[22:27] 但是说你说要回到
[22:29] 可能在7月初
[22:31] 大家历史新高
[22:32] 那时候的一个仓位
[22:33] 或说报酬率
[22:34] 我觉得还有一定的距离
[22:36] 所以像刚刚讲到了
[22:37] 一般来讲
[22:38] 我们遇到这种大跌
[22:39] 但第一件事情
[22:40] 你对明天的涨跌没有把握
[22:42] 我觉得把资金躲到ETF
[22:44] 是一件好事情
