[00:00] 欢迎收听赵华宇古货载第1132集
[08:45] 那所以你看台股的架構啊
[08:47] 其实我觉得大盘目前看起来
[08:49] 是没有什么可以担心的
[08:51] 因为大盘后面还有个台积电
[08:52] 台积电目前还没有表态
[08:53] 所以我觉得这盘还算OK
[08:55] 因为台积电法说在7月16嘛
[08:57] 但是贵嘛
[08:58] 可能它稍微上面
[08:59] 还有一点点的压力
[09:00] 虽然五六线已经站上
[09:01] 可是它还有一点点的空间啊
[09:03] 就是它如果这地方再突破
[09:05] 那真的就是台股是
[09:06] 已经是穿上全副的武装了
[09:08] 基本上无人可敌
[09:10] 但你会注意到一件事情
[09:11] 就是我们在上一次来录影的时候
[09:13] 记得讲说
[09:14] 大政府其實是想要壓這個盤的
[09:17] 對
[09:17] 你記不記得
[09:18] 對我們好像有聊到這個事情
[09:19] 我說那時候說有四代同堂六代同堂
[09:21] 所以政府有一點想要壓盤
[09:22] 可是內政跌的時候
[09:24] 其實後來感覺政府就有點
[09:25] 很害怕這個盤掉下去了
[09:27] 所以你看其實最近什麼在漲
[09:29] 軍工在漲
[09:30] 軍工就代表是政府的政策概念股
[09:33] 他在漲代表什麼他不希望這盤跌再加上這些零星的族群有主力還有投信在這邊護航基本上他們也會走得蠻強的但是我仔細看了一下
[09:44] 其實最近的投信比較保守
[09:46] 對 你看像昨天0941
[09:48] 0941
[09:49] 欸0981
[09:51] 昨天0981出環球金
[09:53] 就是矽晶圓這麼強
[09:54] 他居然出環球金
[09:55] 就告訴你說其實他們
[09:56] 內心有一點
[09:58] 我覺得啦
[09:59] 這個地方有點又害怕又期待
[10:01] 就是很期待海鮮法術
[10:03] 所以趕快講
[10:04] 可能怕台電反正講完之後
[10:05] 這盤就要下去了
[10:07] 所以他們在這邊其實開始做一點調節
[10:08] 就是把一些相對比較
[10:11] 漲比較多的股票開始做一點調節
[10:13] 然後去買什麼我看不太懂
[10:14] 就是他們在買什麼星象
[10:16] 買什麼東洋
[10:17] 真的我看不太懂
[10:18] 高殖利率股
[10:19] 感覺就是買高股息的概念股
[10:21] 可是這樣就會讓這個盤有點失去
[10:23] 就是沒有辦法聚焦
[10:24] 就是現在強勢的股票理論上
[10:26] 他們應該要多買一點
[10:27] 可是他們卻選擇在這地方下車
[10:29] 可是這些股票基本上
[10:31] 投信不買
[10:32] 主力跟外資都在買
[10:34] 所以我覺得這個盤就現在形成一個
[10:36] 欸
[10:36] 內資相對來講沒有那麼的做多
[10:39] 在這些強勢股的上面
[10:41] 他們反而選擇比較保守
[10:43] 不過就這個好處
[10:44] 就是讓這個盤後面有多一些子彈
[10:46] 在後面back up
[10:47] 外資股票真的都衝上去了
[10:49] 他們還是要回來買
[10:50] 就好像我們之前在講旺系一樣
[10:52] 我們說欸旺系每次投信只要一賣
[10:55] 基本上外資就開始買
[10:56] 然後等到投信開始買的時候
[10:57] 旺系又開始不太動
[10:58] 欸他就形成一個敲敲板的格局
[11:00] 所以我觉得目前这盘
[11:01] 我觉得还算蛮健康的
[11:03] 我们记得在前几天有形容
[11:05] 7月可能会是一个贪食蛇
[11:07] 但是往右上上去的一个贪食蛇
[11:10] 什么意思
[11:11] 刚刚凯哥这段话
[11:12] 含金量非常的高
[11:14] 因为他有先预警了一个事情
[11:15] 就是虽然都是很乐观
[11:17] 很缺很赚没有错
[11:18] 可是为什么那么赚钱的公司
[11:20] 记忆体公司
[11:21] 要来砍载板的价
[11:22] 就好像NV要出击贵了
[11:25] 他为什么要去减
[11:26] 这个记忆体的容量
[11:27] NV也很赚钱
[11:28] 他也卖人家很贵
[11:30] 你还记得华人训以前讲过一句话
[11:31] 他说我就让台积电涨我的价没有关系
[11:34] 对我机员代工贵一点没有关系
[11:36] 多豪气啊
[11:38] 现在没有再听到人家这样讲了
[11:40] 所以呢因为事情涨上来
[11:42] 你总要最后有人买单嘛
[11:44] 那最后谁买单
[11:45] 企业买单
[11:45] 或是还是要回到消费者买单的时候
[11:47] 他还是会有一个瓶颈跟压力啦
[11:49] 就像我之前也常常问凯歌
[11:51] 或是问其他的达人
[11:52] 机体涨到这样
[11:54] 你看苹果已经有点受不了了
[11:55] 到最后他一定会因为
[11:57] 有人受不了买不下去这个单
[11:59] 可能它的涨价就要有点卡住
[12:01] 所以这个也是我们密切在观察的
[12:04] 载板现在开始
[12:05] 机体常常觉得有点受不了
[12:06] 就算我毛利率可以拉到80
[12:08] 我还是有点受不了的时候
[12:09] 可能那个涨价的循环
[12:11] 中间就会有一点钝点跑出来
[12:12] 我觉得这个是在风险面上面
[12:14] 要跟大家做提醒的
[12:16] 可是沈胜中乐观
[12:17] 因为一下来就会有满盘跑进来
[12:19] 一上去就会有大户或投信跑掉
[12:22] 现在就是一个这样子
[12:23] 一个曲折的情况
[12:24] 所以我刚才会讲说
[12:25] 是把握下来的时间
[12:27] 如果追可能压力反而会有点大
[12:29] 因为投信都变得动作很快了
[12:31] 对没有错
[12:32] 这盘就是这样
[12:33] 就是我觉得啦
[12:35] 趋势还在向上
[12:37] 投信解码
[12:38] 其实也不要太害怕
[12:39] 反正是给你一个上车的机会
[12:40] 可是当趋势
[12:42] 就是我们常常讲
[12:44] 那个转折上来之后
[12:45] 投信发觉
[12:46] 势头上来
[12:47] 他又要去追的时候
[12:48] 其实就应该是要
[12:49] 慢慢的丢给投信去解
[12:51] 因为这样到时候
[12:52] 再下来的时候
[12:53] 你还有多的子弹可以来
[12:54] 来做一个撑盘的动作
[12:56] 所以基本上到这个时间点
[12:59] 你说持股要很低吗
[13:01] 我觉得之前讲要很低的人
[13:04] 基本上现在都要后悔
[13:05] 就是太多现金了
[13:06] 可是你现在他回头去买
[13:08] 他们又很害怕
[13:09] 所以我觉得
[13:10] 当这些空手的人
[13:12] 都开始要回来买股票的时候
[13:13] 就是危险的开始
[13:15] 但我目前看起来还没有
[13:16] 所以最近常常有一些朋友
[13:18] 在发那个什么
[13:19] 头顾老师说要放空个股
[13:21] 放个股
[13:21] 然后什么报酬率付多少
[13:23] 怕付多少
[13:24] 很惊人的数字
[13:26] 但是如果这些
[13:27] 之前喊空了老师
[13:28] 突然跟你讲说
[13:29] 他开始做多了
[13:30] 他就告诉你
[13:30] 这盘可能要小心
[13:31] 要反转
[13:31] 好
[13:32] 那我们回到
[13:33] 产业面上面
[13:34] 刚刚讲到的是灾板
[13:36] 对不对
[13:36] 我觉得灾板的问题
[13:37] 就是它真的长得比较多
[13:39] 我必须这么讲
[13:39] 因为手上
[13:40] 如果有灾板的朋友
[13:41] 像我们可能
[13:42] 持股成本真的比较低
[13:44] 上面怎么甩都没有差
[13:45] 可是后面觉得
[13:46] 真的好像很不错
[13:47] 可能跑进来买
[13:49] 例如说搞不好
[13:50] 新兴就买在900以上
[13:51] 锦树买在700以上
[13:52] 就会相对之下
[13:54] 对于这样的甩动幅度
[13:55] 会有点压力
[13:56] 但是产业前景
[13:57] 没有什么大的问题
[13:59] 那遇到这种事件性利空
[14:00] 我记得有一次
[14:01] 也是跟大家分享
[14:02] 遇到人家说什么抢单
[14:03] 怎么要砍价
[14:05] 然后要延后
[14:07] 最后你还是回归到
[14:09] 你去看他的一个
[14:10] 营收成长的状况
[14:11] 好 最新结出来的营收
[14:13] 台光电
[14:14] 台光电营收再创历史新高
[14:16] 年增120%
[14:18] 月增13点
[14:19] 不知道多少%
[14:20] 还是很厉害
[14:21] 所以同步基板的老大
[14:22] 或是目前PCB里的股王
[14:24] 告诉你
[14:25] 他还是很厉害的时候
[14:26] 就个别去观察
[14:28] 就这个势头看来
[14:29] 就不太会受到改变
[14:30] 但是凯哥也顺便问一下
[14:32] 好 载板已经涨了
[14:34] 说实话从可能100块涨上来
[14:36] 是一个七八九倍的涨势了
[14:39] 如何去掌握这个tempo
[14:41] 我觉得我们要看的就是
[14:43] 他这个需求的结构没有改变
[14:46] 那刚刚赵娃讲
[14:47] 目前看起来还是很缺
[14:49] 那我们刚才提到
[14:50] 台积电大概还缺
[14:51] 六到八座的ABF产能
[14:52] 所以看起来台股
[14:54] 势必这些厂商都要加紧的去扩充产能
[14:57] 可是你看其实这四家
[14:59] 其实在整个扩厂的动作上面
[15:01] 其实是步调是不一致的
[15:02] 其实新兴是去年就扩了
[15:04] 今年就没有再扩
[15:05] 那今年扩比较多的是真鼎跟锦硕
[15:08] 他们就很积极的在扩
[15:10] 而南电是完全都没有扩
[15:12] 所以知道说如果假设今天
[15:13] 台电还要给更多的产能出来
[15:15] 我觉得他会选择给愿意扩厂的厂商
[15:18] 而不是选择目前就是按兵不动的厂商
[15:21] 因为我就是很大的需求
[15:23] 我希望你扩你不扩
[15:25] 这就是你会配合的问题
[15:27] 你配合度比较差
[15:28] 基本上你
[15:29] 我觉得之后的单相对就比较少
[15:31] 你现在接着配合比较高的
[15:33] 后面的单就会跟着比较多
[15:35] 所以这是一个逻辑的概念
[15:37] 再就是刚刚讲台光电
[15:39] 其实台光电的角色
[15:40] 有点慢慢在要开始改变
[15:42] 因为过去来讲
[15:44] 台韩是在这个CCL上面
[15:46] 其实台光电是老二
[15:47] 它是次于斗三的
[15:50] 这韩国斗三
[15:50] 韩国斗三是全球最大的CCL厂
[15:53] 可是以台湾电目前这个业绩的征服的速度
[15:56] 再加上它在扩长
[15:58] 我觉得今年年底
[15:59] 其实全球最大吸血友长
[16:00] 可能就变成是台光电
[16:01] 对
[16:02] 所以它就可能要取代抖三的地位
[16:05] 如果它顺利取代抖三的地位
[16:09] 我觉得本益比它会再拉高
[16:10] 那如果它一旦拉高
[16:11] 基本上这个整个族群
[16:13] 就又会再被拉高
[16:14] 所以这其实就是一个
[16:16] 层层往上叠的概念
[16:18] 往上叠的概念
[16:19] 所以说ABF涨那么多了
[16:21] 会不会就涨不上去了
[16:23] 我倒不觉得
[16:24] 因为需求还是很强
[16:25] 如果你今天是需求说
[16:27] 我没有需求了
[16:28] 然后也没有人要扩厂
[16:29] 所以你要观察就是说
[16:31] 有些东西是
[16:32] 有些厂商他们
[16:33] 这个产业是没有在扩厂的
[16:35] 造成的供需的不足
[16:36] 跟你还是很记在扩厂
[16:38] 还是供需不足
[16:38] 那就是不一样
[16:39] 基本上你已经很记在扩厂
[16:41] 还是供需不足
[16:41] 跟你目前都没有
[16:43] 扩厂的供需不足
[16:44] 我觉得本益比是不一样的
[16:46] 是
[16:46] 如果今天台光店变成
[16:48] 世界第一大的CCL厂
[16:50] 我们又多一个台湾之光
[16:51] 对不对
[16:52] 最近台药有回档
[16:54] 那台药也是我们从一两百块钱
[16:56] 变成将近两千块的公司
[16:58] 还有联贸最近在追涨
[17:00] 我觉得这个族群就让你看得到
[17:02] 他在接棒的过程
[17:03] 或者是你回档有强力的买盘
[17:05] 因为台药刚刚凯哥说
[17:06] 也会被传有掉单
[17:08] 现在只要涨到上面
[17:09] 他就会说你掉单了
[17:11] 我觉得是大家其实同业都在竞争
[17:14] 对啦
[17:15] 所以你说他掉了A他拿到B
[17:17] 其实你说他真的掉吗
[17:18] 也没有
[17:19] 只是说大家现在同业都在竞争
[17:21] 但是你说整个产业目前看起来有变不好吗
[17:24] 我觉得都是良性的竞争
[17:26] 其实都是好的
[17:27] 好
[17:28] 然后也有提到
[17:29] 如果是PCB的相关设备
[17:30] 其实也是一个受益者
[17:32] 对
[17:32] 所以我们早期看大量
[17:34] 我常常讲
[17:34] 大量55块我就看了
[17:36] 大量涨到1000块
[17:37] 所以你现在回头看
[17:38] 其实除了大量以外
[17:40] 还有很多PCB的设备厂
[17:41] 他们还在受惠
[17:43] 整个一个PCB的扩厂
[17:45] 跟这个ABF的需求
[17:46] 你看华通还在扩
[17:48] 华通在扩
[17:49] 他不会用到PCB设备吗
[17:51] 当然要嘛
[17:52] 当然要
[17:52] 所以我觉得
[17:53] 这边还是有很多的股票
[17:54] 可以让大家去搜寻
[17:56] 可以去找
[17:57] 对
[17:57] 好
[17:57] 设备里面你还有看谁
[17:59] 因为我们可能讲
[17:59] 比较多是半导体设备
[18:01] 对
[18:01] 有没有PCB
[18:02] 加上有半导体设备
[18:03] 这种双体材
[18:04] 基本上因为PCB的设备
[18:07] 前面当然涨过一波了嘛
[18:09] 对
[18:09] 其实现在市场上
[18:10] 我觉得比较在看的是杨博啦
[18:11] 杨博
[18:12] 杨博
[18:13] 但是杨博基本上
[18:14] 他是比较客制化的
[18:16] 他比较客制化
[18:17] 所以他不是那种
[18:19] 大量生产机台的厂商
[18:20] 它不是
[18:21] 它有点像是
[18:22] 量身定做西服的那一种
[18:24] 所以它量一下
[18:25] 没有办法放很大
[18:26] 但是它也有ABF
[18:28] 所以我就觉得
[18:29] 它可以看一下
[18:30] 再来就是像
[18:30] ABF设备里面的像长广
[18:33] 长广最近也很厉害
[18:35] 像旭峰
[18:36] 像油田
[18:37] 其他们都是ABF设备的厂商
[18:39] 那个设备基本上
[18:40] 也是烂很久
[18:41] 你看在去年之前
[18:43] 谁要扩ABF设备
[18:44] 没有
[18:44] 可是今年就开始
[18:45] 大家猫起来扩
[18:46] 甚至于上半年
[18:48] 其实都还没有看到
[18:48] 很明显的
[18:49] 订单的增速
[18:51] 可是我觉得下半年增速
[18:52] 就开始拉大
[18:53] 而且这个速度看起来会快
[18:55] 那目前台湾的设备厂
[18:57] 目前主要都是接到
[18:59] 锦硕的订单
[18:59] 对
[19:00] 那我觉得这边你还是可以
[19:01] 多观察锦硕的基本面的表现
[19:04] 锦硕
[19:05] 好
[19:05] 从两位数报上来
[19:08] 看会不会变四位数
[19:09] 那可能就会是我
[19:10] 人生中第一次
[19:12] 有两位数报到四位数的经验对刚刚讲到我自己有在注意是杨博跟长光杨博真的开玩笑Yangbo博不知道谁跟我讲的我就一直记在心里面不过也真的是一下子市场一注意的时候
[19:23] 题材一发酵就拉一大段
[19:25] 但是你说以他的价格来说好了
[19:28] 入手起来可能压力还好
[19:30] 像大量就是我很典型卖飞的
[19:32] 有跟大家分享
[19:33] 有一次为了也是减压
[19:34] 我每次为了减压
[19:35] 反而后面就会增加卖飞的压力
[19:37] 怎么回事呢
[19:38] 我就把大量200块附近就处理掉了
[19:40] 结果后来就变800 1000的股票
[19:42] 但是都不用去回首
[19:44] 我觉得有这个经验很好
[19:45] 因为有这个经验
[19:46] 就是拉近我们
[19:47] 跟听众观众之间的距离
[19:49] 我们也是凡人
[19:51] 我们也是凡人
[19:52] 对不对
[19:53] 富鼎卖飞了
[19:54] 信仓店卖飞了
[19:55] 都没有关系
[19:56] 好
[19:57] 那既然讲到这个主动
[19:58] 跟被动元件
[19:59] 回来看元件类的部分
[20:01] 还有等一下会讲细金源
[20:03] 因为刚刚讲
[20:03] 很讶异981A
[20:04] 怎么把环球金
[20:06] 就这么卖掉了呢
[20:07] 要我的话
[20:08] 还蛮想入手环球金的
[20:09] 只是因为它被关
[20:10] 所以先来看
[20:12] 被动今天上演的
[20:13] 有一些公司上演的V转秀
[20:15] 一开始我记得好像
[20:17] 信仓店金字山店都打到非常低
[20:19] 然后和声堂出关
[20:20] 就后面信仓店跟和声堂
[20:22] 我记得是拉到涨停板
[20:24] 所以被动的这场秀
[20:26] 现在是进入了震荡
[20:27] 但是后市还看好吗
[20:29] 我觉得这边就是有一个
[20:31] 我不晓得
[20:32] 就是投资圈现在在传一个东西
[20:34] 就是和声堂跟信仓店
[20:37] 他纳入NVIDIA
[20:39] 是因为SPO的MLCC
[20:41] 那現在市場有個講法就是說
[20:43] 未來的SPO會被這個X7R
[20:46] X7R所取代
[20:48] 對那X7R基本上
[20:49] 它就不適合生產跟新商店的主力了
[20:51] 那X7R基本上的主力就是國居跟華新科
[20:54] 但是你要知道
[20:55] 這個就AI的東西來講
[20:58] 它的誤差容忍度是非常的低的
[21:01] 即便X7R的誤差已經不高了
[21:03] 但是不高就告訴你它還是有誤差
[21:05] 所以我個人覺得
[21:07] 其實要轉到X7R
[21:08] 基本上我覺得是有困難的
[21:10] 所以我觉得
[21:11] 今天感觉就有点是说
[21:12] 他们在证明自己的清白说
[21:14] 我们是没有掉单的问题
[21:16] 因为我记得
[21:17] 一直跟大家强调
[21:18] 就是备用件
[21:18] 你特别要看的就是
[21:19] 和生堂跟新商店
[21:20] 这两档是备用件的灵魂
[21:23] 这两档如果真的挂了
[21:24] 那这备用件
[21:25] 应该整个就结束了
[21:26] 可是看起来是没有
[21:27] 所以它今天下去又上来
[21:29] 下去又上来
[21:30] 但是我觉得
[21:30] 确实备用件长了一大段
[21:32] 这边看起来要整理
[21:33] 因为我记得
[21:34] 我那天去木华哥的节目
[21:35] 我有讲说
[21:36] 国剧已经告诉你
[21:37] 他全面产品都调高报价
[21:39] 那告诉你什么
[21:40] 他还有什么利多吗
[21:41] 没有了
[21:42] 他只剩下利空
[21:43] 不知道什么时候来而已
[21:44] 不会啊
[21:44] 他如果再调
[21:45] 我再调再调就可以啊
