[00:00] 欢迎收听赵华宇古货载第1123集
[03:51] 但已经没有办法到那个时间点了
[03:54] 所以我觉得现在要展望的是到底到后面
[03:57] 就是说到六月底到七月份
[03:59] 台股还有没有更高的高点可以做期待
[04:02] 我觉得目前来看是乐观的
[04:04] 因为像刚刚赵华所说的
[04:06] 上个礼拜大家所担心的大魔王联准会的主席
[04:10] 华许第一次的一个发表会
[04:12] 非常的精短
[04:13] 相关的内容市场也大多数都有所预期
[04:17] 虽然说你看到联准会的点证图非常的鹰派
[04:21] 但是这九位头
[04:26] 所谓的升席的委员
[04:27] 他们的一个共同的理由都是
[04:29] 他们现在担心通膨比较严重
[04:32] 那通膨比较严重这件事情
[04:33] 又被川普人为的压抑下来
[04:36] 所以目前为什么这个看起来
[04:38] 美股好像没有太大的影响
[04:39] 我觉得就是因为
[04:40] 毕竟这个中东也进入到和平谈判的协议
[04:44] 有60天
[04:45] 那60天有没有谈崩我们也不知道
[04:47] 但是就像刚刚赵华所说的
[04:49] 油价并没有大涨
[04:50] 油价从100美元掉到现在80美元左右
[04:53] 所以我觉得整个资金面的环境
[04:55] 我觉得还是对股市相对有利
[04:57] 那第二件事情在于说
[04:59] 那现在已经6月22号了
[05:01] 上个礼拜美股的私物日结算也拉高结算完了
[05:05] 那会不会这礼拜美股就偏向休息整理
[05:08] 但你不要忘记了
[05:10] 我记得上上个礼拜一
[05:13] 我们还跟大家讲说
[05:14] 为什么美要和谈
[05:15] 是因为川普的80大寿
[05:17] 所以有这样的一个生日的世界和平的愿望
[05:21] 被实现的感觉
[05:22] 那你不要忘记了
[05:23] 7月4号是美国的独立纪念日
[05:27] 俗称的美国国庆
[05:28] 这次美国国庆的特点在哪
[05:30] 它是250周年的国庆
[05:33] 好多是整数
[05:34] 整数有时候在我们人类的意义上面
[05:38] 就是会有不一样的感觉
[05:39] 对
[05:40] 然后现在川普在美国的民调
[05:42] 就是共和党民调是落后给民主党的
[05:45] 没错
[05:45] 他们的领导确实一直都蛮危险的
[05:47] 对所以接下来就期中选举
[05:49] 那目前华尔街的解读说
[05:51] 最早这段时间
[05:52] 到7月10号国庆日之前
[05:54] 川普怎么样都要想要
[05:55] 要把股市做到历史的高点
[05:58] 我觉得如果你相信这件事情的话
[06:00] 你可能就会对接下来的台股
[06:01] 跟美股行情相对会变得比较乐观一点
[06:04] 所以回到盘面上
[06:05] 你可以看到今天盘面上
[06:06] 我觉得从两个礼拜前到现在
[06:09] 为什么会觉得说
[06:10] 行情你可以比较乐观来看待
[06:12] 是因为盘面的结构
[06:14] 我觉得都是非常的健康
[06:16] 因为涨的都是大家认同度高的大型的股票
[06:20] 所以你看到联电世界先进
[06:23] 两个双双跳空场英版
[06:24] 虽然你会觉得说
[06:25] 成熟之城真的有那么好吗
[06:28] 联电当然自然是有非常多的因素加持
[06:31] 对不对
[06:32] 周末也听到一个新闻
[06:33] 必须讲这个新闻能不能成真
[06:35] 我个人是有点存疑
[06:37] 但是他给联电很大的激励
[06:38] 尤其大家如果看到联电的ADR
[06:40] 是直接涨10%以上
[06:42] 今天联电的涨停就不意外
[06:44] 是想说要跟Intel
[06:45] 携手合作
[06:45] 再供三奈米
[06:46] 没有那么简单
[06:48] 所以
[06:49] 但是我觉得
[06:50] 像刚刚汉文讲的
[06:51] 今天盘面上
[06:52] 台积电涨
[06:53] 联电也涨
[06:54] 世界先进也涨
[06:56] 这个是对台湾
[06:57] 最有利的一种涨法
[06:59] 要是涨联电
[07:00] 台积电还是不涨
[07:01] 那大家就会觉得
[07:02] 台积电一直受到
[07:03] 这些困扰
[07:04] 当然台积电不涨
[07:05] 有个好处
[07:05] 我跟汉文也讲过
[07:06] 最便宜的就台积电
[07:08] 毋庸置疑
[07:09] 涨到这边
[07:11] 尤其上礼拜
[07:12] 我一直觉得
[07:13] 台移电快要进入到什么了
[07:14] 法说会的一个月内
[07:16] 这是它通常行情最容易发动的时候
[07:19] 再加上前一段时间
[07:20] 几乎都没有大涨过
[07:21] 所以它算是最便宜的
[07:23] 领头羊型的好股票
[07:25] 不能说它领头羊
[07:26] 领头羊小鹿
[07:27] 就是神山
[07:29] 那么大的世界地位
[07:32] 台湾地位可是却最便宜
[07:34] 好 不过今天联电世界涨
[07:35] 可能有这方面的利多
[07:37] 他们会提升
[07:38] 可是显然大家一定也觉得
[07:39] 不可能搬到台移电
[07:41] 所以台移电也涨
[07:41] 因为它太便宜了
[07:42] 好这样的盘就是刚刚汉玮讲的非常健康啊
[07:46] 对啊
[07:47] 所以我觉得这个当然也跟整个美股的一个强势股表态有关啊
[07:51] 因为英特尔先创了历史新高
[07:53] 这种美国来创业新高
[07:54] 其实在上个礼拜的费城办案指数涨了六个百分点
[07:58] 那研究机构有一个统计
[08:00] 上礼拜费城办案指数三十档股票里面有十二档股票是创业历史新高
[08:05] 那涵盖在所谓的相关的类似所谓CPU相关的
[08:10] 封测相关的半导体设备材料
[08:12] IC设计到所谓的机体
[08:14] 那这跟今天盘面上的强势族群
[08:16] 基本上是完全吻合的
[08:18] 所以我觉得就是说
[08:19] 台股并不是自己在涨一些很奇怪的东西
[08:23] 而是国际的资金都在往这些区块去做一个流动
[08:27] 那台股刚好又是在整个AI工业里面
[08:30] 占据非常重要的地位
[08:31] 所以你看全世界的金融代工龙头台积电
[08:34] 全世界的成熟制成的金融代工龙头联电
[08:38] 对所以这些当这种所谓的大认同度高的股票
[08:41] 在往上发动的时候
[08:43] 但我觉得盘面上你就不要会觉得说
[08:45] 这盘会不会有点太过于这个投机啊
[08:49] 那会不会涨了太多
[08:50] 我觉得目前的状况是国际股市在涨
[08:53] 台湾相关的龙头股也在涨
[08:54] 那你就要认同台股的健康程度
[08:57] 我觉得目前看起来还是没有太大的问题
[08:59] 那只是说在整个资金轮动的过程里面
[09:02] 还会觉得好像这个股票突然间发动速度太快
[09:06] 我好像跟不上这样的一个节奏
[09:08] 我觉得大家都有这样的感觉
[09:09] 那比方说像刚刚提到英特尔这个问题
[09:12] 那英特尔但上个礼拜
[09:14] 也是川普说的
[09:15] 川普说未来苹果跟英特尔
[09:18] 相关的苹果未来晶片订单
[09:20] 会由英特尔来生产
[09:21] 然后后来苹果跟英特尔出来否认
[09:24] 说还没有到这一个回合
[09:25] 但是川普说有
[09:27] 所以大家就觉得有
[09:28] 那这个英特尔的CEO陈立武也许愿了
[09:32] 他说未来英特尔的重心要发展
[09:35] 面板散出型封装
[09:37] 跟相关的
[09:38] 先进封装
[09:39] 还有人工钻石
[09:41] 人工钻石
[09:42] 对
[09:43] 因为它是未来
[09:43] 半导体的新的材料
[09:45] 对
[09:45] 就是可能以后
[09:46] 从这个玻璃基板
[09:47] 钻石基板
[09:49] 总之这方面的材料
[09:50] 其实Intel在这方面
[09:51] 做得蛮多
[09:52] 蛮好的
[09:53] 这个玻璃基板
[09:54] Intel的技术
[09:55] 是蛮有实力的
[09:57] 并没有说
[09:57] 这方面就输给台厂什么的
[09:59] 甚至它可能有领先地位
[10:00] 对
[10:01] 所以你看到今天
[10:01] 台股的封装族群
[10:02] 也很整洁
[10:03] 往上走高
[10:04] 你看日月光
[10:05] 也涨停板创业的新高
[10:06] 所以才会跟大家讲说
[10:07] 今天盘面上
[10:08] 虽然说你觉得
[10:09] 好像涨了1300多点
[10:10] 快要到48000了
[10:12] 真的涨得非常的凶
[10:13] 但你回归到
[10:14] 你看盘面上
[10:15] 在涨停板的族群
[10:16] 其实是有族群性的
[10:18] 其实是有领头羊在带动的
[10:20] 所以我觉得这个结构上面来看
[10:22] 还是跟大家讲
[10:23] 目前我觉得到
[10:24] 7月4号
[10:26] 美国国庆日之前
[10:27] 美股跟台股
[10:29] 都还有多方的期待性
[10:31] 所以说整个台股
[10:33] 我认为比较大的一个转折点
[10:34] 应该是在台建法说会
[10:36] 所以你要抓的是这个节奏
[10:38] 我觉得如果以节奏来看的话
[10:40] 这个时间点
[10:41] 现在6月22号到6月底
[10:43] 大家应该更关注的是
[10:44] 所谓的相关的投信家集团
[10:47] 做账的股票
[10:48] 会是这段时间里面
[10:50] 中小型股的关注重点
[10:51] 那从7月的上旬
[10:54] 就7月1号到7月10号
[10:55] 第一个美股如果续强的话
[10:57] 美股指标股你可以看
[10:58] 再来就是说
[10:59] 大家公布所谓的6月份的营收
[11:02] 营收创高股票
[11:03] 我觉得会先表态
[11:04] 那来到所谓的7月10号
[11:06] 到台建法税会之前
[11:08] 重头戏就有台建登场
[11:10] 但是如果说资金轮动的节奏
[11:12] 我们会比较担心
[11:13] 台建法税会之前
[11:14] 会不会有拉机盘的效应
[11:16] 或者说资金都跑到
[11:17] 台建供应链的伙伴
[11:18] 办到设备材料
[11:20] 特用化学
[11:20] 这也没什么不好
[11:21] 这也没什么不好
[11:23] 当然很好
[11:24] 但是对其他可能J4
[11:26] 涨很多的重要新股
[11:27] 我觉得就有资金排挤的效应
[11:28] 所以我觉得目前的节奏上来看的话
[11:31] 多方是有利的
[11:32] 那只是说轮动的顺序
[11:34] 先后顺序
[11:35] 我觉得大家要先把它掌握清楚
[11:37] 我觉得最好的方法是
[11:38] 你先看国际股市里面
[11:40] 到底现在大家流行什么题材
[11:43] 对资金在集中到什么样的族群上面
[11:45] 你的效率会最好
[11:47] 那回到台股部分
[11:48] 就是你先找到国际上强势的族群
[11:50] 再看到台股里面
[11:51] 如果有集团这样投信
[11:53] 一起在做这样的股票的话
[11:55] 它可能表现会更好
[11:56] 所以我们举例来说
[11:58] 上礼拜比方都在被动元件
[11:59] 对
[12:00] 今天稍微局部休息
[12:02] 因为华兴科还是涨停办
[12:04] 什么天鹅还是涨停办
[12:05] 但局部休息
[12:06] 对
[12:07] 那你看到今天被动人间
[12:08] 哪一个族群最强
[12:09] 哪一个集团最强
[12:10] 华兴集团
[12:11] 他是之前华兴被关的时候
[12:13] 他想华兴科被关的时候
[12:15] 相对他比较平缓
[12:16] 那现在轮到他
[12:17] 对
[12:18] 所以华兴科涨停
[12:19] 信仓店虽然说有点涨多拉回
[12:21] 但一样是华兴集团的股票
[12:22] 对
[12:23] 然后今天华兴集团里面
[12:24] 华兴自己也很强
[12:25] 星塘也是涨停办
[12:27] 华邦店创造历史新高
[12:29] 对
[12:29] 连彩金盘中也是掌心板打开
[12:31] 所以你会发现到
[12:32] 这个就是我们跟大家讲的
[12:34] 如果你在这个时间点里面
[12:36] 到6月底之前
[12:37] 我觉得集团相关的作战股票
[12:39] 可以比较乐观来看待
[12:41] 那刚刚提到像盘面上
[12:43] 最近很强的在国际股市
[12:44] 是基底族群
[12:45] 美光
[12:46] 然后SANDISK
[12:47] 到汇融
[12:48] 基本上上个礼拜
[12:49] 是我看美股所有的基底
[12:51] 全部都创下历史的新高
[12:53] 所以今天盘面上
[12:54] 台股的基底也很整齐
[12:55] 除了华邦电有一点点
[12:57] 就是到了外资的目标价
[13:00] 有点拉回了
[13:01] 对因为大摩给他目标价是222块
[13:03] 所以今天过了222块
[13:05] 收盘就收了222块
[13:07] 不过他钱真的也够强了
[13:08] 帮店是从股东会后
[13:10] 就一路强到现在
[13:11] 那没有关系啊
[13:13] 旺红对不对
[13:14] 旺红终于起来
[13:15] 创了一个小新高
[13:16] 对他创了一个新高
[13:18] 然后利基店也是大家
[13:19] 等了很久股票
[13:20] 今天也是涨停板
[13:21] 创下了这个短波段的高点
[13:23] 还没有过历史高啦
[13:24] 但你看今天利基店的利金集团
[13:27] 艾普是掌柠板
[13:28] 艾普
[13:28] 开开关关
[13:29] 但是艾普的业绩是好的
[13:30] 这边必须跟大家分享
[13:32] 对
[13:32] 而且他题材也算不错
[13:34] 有细电容题材
[13:35] 而且相关的
[13:36] S-RAM未来的一个机体
[13:38] 他的所谓的
[13:39] 想象空间
[13:40] 我觉得是非常大
[13:41] 所以你可以看到
[13:43] 就是记忆族群当中
[13:44] 有集团的加持股票
[13:46] 特别的强
[13:47] 所以今天我觉得
[13:48] 记忆体的代表
[13:49] 就是所谓的台塑集团
[13:51] 所以今天南亚
[13:52] 一次跳空掌柠板
[13:55] 南亚是因为大摩出了报告
[13:56] 看到200块
[13:57] 但之前确实
[13:58] 我有不错的朋友
[13:59] 蛮厉害抓到第一根
[14:01] 他那时候是以
[14:02] 所谓的全支股二度攻击
[14:04] 这件事情来做南亚
[14:06] 但他可能也没想到
[14:07] 大摩帮他抬了一个脚
[14:08] 就后面出了报告
[14:09] 目标价200
[14:10] 对
[14:11] 所以你看到这种
[14:12] 就是这种大牛股
[14:13] 都一致涨停的
[14:14] 你知道说
[14:15] 现在的资金盘的力道
[14:16] 有多强
[14:17] 你看连这种南亚
[14:18] 这么大股本
[14:19] 今天连店股本这么大的
[14:21] 都可以一致涨停
[14:22] 锁住
[14:22] 都是一致锁
[14:23] 对敲都敲不开
[14:24] 我觉得现在
[14:25] 但就代表盤面上有一些所謂的很強勢的主力資金
[14:31] 我覺得是資本非常雄厚
[14:32] 能夠把這種大型股所住
[14:34] 那他們所住也代表說
[14:35] 整個族群的一個帶動效應就變得特別強
[14:38] 所以南亞漲停板之後
[14:40] 今天南亞科也亮燈漲停
[14:41] 對
[14:42] 然後相關的台塑集團雖然說南電還是比較偏弱但是整體上來看整个台塑集团股票我觉得也慢慢都有爬升的一个效应所以你可以从这样的一个国际股市的指标股
[14:55] 来回头找台股相关的
[14:57] 有集团的生意
[14:58] 有做这样的题材
[15:00] 甚至如果有投信买盘在加持的话
[15:03] 我觉得速度会变得更快
[15:05] 所以现在我觉得在盘面上
[15:07] 当然第一个
[15:08] 大家还是可以从国际股市当中的表现
[15:11] 去寻找当中有机会的标的
[15:13] 所以你可以看到
[15:14] 如果说在美股当中
[15:15] 我觉得最比较整齐的
[15:17] 第一个刚刚提到了
[15:18] 除了所谓的机体以外
[15:20] 在所谓的细致财股票
[15:23] 麦威尔啊
[15:24] 安摩啊
[15:25] 也都创下历史的新高
[15:26] 那反观到台股
[15:27] 其实大部分细致财股票
[15:29] 之前涨过
[15:29] 反而现在在修行
[15:30] 创意啊
[15:31] 然后世新KY
[15:32] 连发科
[15:33] 最近我觉得也有点
[15:34] 在涨多整理
[15:35] 但最近跑到哪
[15:36] 更低价的一些IC设计
[15:38] 好 资源
[15:39] 对你看今天连家军的就非常强
[15:42] 系统啊
[15:43] 智源啊
[15:44] 这些我觉得往上发动上来
[15:46] 甚至说你看到很多跟刚提到的
[15:48] 相关的电流保护元件有关的
[15:51] 比方说像在所谓的CDKY啊
[15:54] 然后新唐这些的
[15:56] 我觉得都代表说
[15:57] 不管MCU或相关的一些功率元件的一个IC设计
[16:00] 也都会是接下来大家关注的重点
[16:03] 因为今天也传出来所谓的英飞凌的涨价寒
[16:07] 所以目前我觉得国际股市的部分
[16:10] 资金也慢慢在做一个往外的扩散跟轮动
[16:14] 就是说这个涨价题材在持续扩散当中
[16:16] 被动元件当然还是很强
[16:18] 今天可以看到像在春天制作所
[16:20] 继续创造率值的新高
[16:21] 但台股我觉得就有点资金排挤的效应
[16:24] 真的涨太多休息一下
[16:26] 但是也没有败向
[16:27] 对也没有败向
[16:28] 所以就是代表说台股现在看起来
[16:30] 真的是有很多可以操作的空间
[16:33] 但我觉得对投资人来讲
[16:35] 就比较混老的一点是
[16:36] 那我上禮拜追被動員界
[16:38] 如果這禮拜被動員界
[16:39] 變休息的時候
[16:40] 我該怎麼辦
[16:41] 所以我覺得還是回歸到
[16:43] 你可以看著剛剛提到的
[16:46] 如果你發現到
[16:47] 台股的位階
[16:48] 跟國際大廠的位階
[16:49] 有很大的落差
[16:50] 你就可以比較勇敢去進場
[16:52] 因為你知道
[16:53] 雖然他可能不一定
[16:54] 下禮拜馬上漲
[16:55] 但是他最少
[16:56] 未來補漲的機會會變大
[16:58] 所以你從這樣的情況
[17:00] 你可以撈到
[17:00] 比方說我們講
[17:01] 台股的相關的
[17:02] 半導體設備跟材料
[17:03] 其實最近也慢慢上來
[17:05] 為什麼
[17:05] 因為愛斯摩爾的股價在禮拜四也是繼續創下歷史的新高
[17:10] 所以代表說半導體這一塊的上游啊
[17:13] 設備啊材料啊
[17:15] 風色族群都有指標股在帶動
[17:17] 那台股相對低位階股票
[17:19] 你去蹲點他就會有表現的空間
[17:22] 你看到日月光蹲點之後先創新高
[17:24] 最弱晶圓店兩根掌銀板上來離歷史新高也不太遠
[17:28] 所以不是說台股一定要去追那種盤面上最強勢的主流族群才會賺到錢
[17:33] 而是说如果你多花一点时间
[17:36] 观察一下国际的资金轮动
[17:38] 去寻找到台股相对比较安全的位置点
[17:41] 在低档买的多一点点的话
[17:43] 我觉得等到它发动上来
[17:45] 你反而心理压力会变得比较轻一些
[17:47] 这个确实百花齐放的时候
[17:50] 可能大家都会觉得到底要买哪一个
[17:52] 那我的建议就是
[17:54] 其实我们一路以来建议都是一样的
[17:56] 像我们自己都有自己特别喜欢的产业
[17:59] 我就会多少都布一点
[18:01] 那强势的一定是被动元件
[18:03] 那很幸运如果被动元件
[18:04] 大家买在比较低档
[18:05] 可能就会比较抱得住
[18:06] 说实话
[18:07] 这一两天根本就没怎样
[18:08] 就是说从上礼拜到现在
[18:10] 他没怎样
[18:11] 没怎样就抱着嘛
[18:13] 也比较不会有失落感
[18:14] 就算今天涨的不是
[18:16] 全面性的被动元件
[18:17] 其实我觉得内心的感受也还好
[18:19] 那上礼拜崛起
[18:20] 当然是公立元件
[18:21] 公立元件
[18:22] 我觉得大家也可以参考
[18:24] 因为他们整体来说
[18:25] 当然涨了一段了
[18:27] 可在涨之前的位阶
[18:28] 不能算太高
[18:29] 他们算是台股
[18:30] 今年才开始发动的族群
[18:32] 我觉得大家可以特别留意
[18:34] 今年才开始发动的族群
[18:35] 都还蛮强的
[18:36] 细金园也是
[18:37] 那细金园里面有
[18:38] 我看得下去的环球金
[18:40] 可能也有我觉得
[18:41] 比较勉强的合金
[18:42] 但是合金也有人明年看非常好
[18:44] 这就看个人
[18:46] 因为合金就会比较活泼
[18:47] 环球金就会比较正统
[18:49] 然后今年才起涨的被动元件
[18:51] 那扩散到功率元件
[18:53] 我觉得这种元件类的
[18:55] 包括像今天
[18:56] 我觉得有很多成熟制程类的IC设计
[18:58] 有再度的表态
[18:59] 其实他们不是第一次表态
[19:01] 可他们表态的比较断断续续
[19:03] 里面强势的确实像新唐
[19:05] 我们有聊过新唐的优势
[19:07] 新唐的优势
[19:08] 除了这个
[19:09] 他做的是跟古王信华
[19:11] 类似的伺服器管理的晶片之外
[19:13] 新唐有一座六寸厂
[19:15] 我们有讲这件事情
[19:16] 新唐的六寸厂
[19:17] 在这个2021年
[19:19] 大家抢金元的时候
[19:20] 是非常吃香的
[19:21] 那现在又吃香了起来
[19:22] 因为现在不管是
[19:24] 成熟制程也好
[19:25] 或者是先进制程也好
[19:26] 因为先进制程
[19:27] 大家尬不过台积电
[19:28] 虽然大家都说
[19:29] 要努力往先进制程走
[19:31] 可是这绝对不可能在今年或明年
[19:33] 会有一定的成绩的
[19:34] 坦白说
[19:34] 可是如果你回到有一些半先进
[19:37] 例如说你往所谓的7奈米
[19:41] 这个方向做
[19:42] 或者是说还是很缺一些成熟制成的IC的时候
[19:46] 反而成熟制成因为这两三年并没有什么扩产
[19:50] 也是蛮吃紧的
[19:51] 加动率也是不断的拉上来
[19:54] 你刚刚提到像什么公寓元件类的
[19:57] 或是有一些成熟的IC设计
[19:59] 电源类的
[20:00] 他们都是用到成熟制成的
[20:02] 所以现在成熟制成也很缺
[20:04] 那大家就可以去看
[20:06] 例如说瑞玉最近在狂涨
[20:08] 其实我们讲过瑞玉好几次
[20:10] 因为我们台湾第一大的
[20:12] IE设计是联发科
[20:13] 那二三就是联勇跟瑞玉
[20:14] 那一个是驱动IC的龙头
[20:16] 一个是网通IC的龙头
[20:18] 可是这两家都有努力
[20:19] 从消费性再去切到
[20:21] 更先进的
[20:22] 不管是光电类
[20:22] 或者是AI类
[20:24] 即使浓度没有那么浓
[20:26] 所以他们也是
[20:27] 从地位界开始起工的
[20:29] 那有一挂
[20:30] IC设计才太多了
[20:31] 今天在盘面上
[20:33] 也有很多这种IC设计在大涨
[20:34] 这个也是台湾
[20:36] 虽然相对有竞争力的族群
[20:38] 所以我觉得盘面上
[20:39] 不是没有东西挑
[20:41] 你可以放一些很热门的
[20:42] 你也可以放一些地位阶纲起涨
[20:44] 但是跟AI也是逐步扩大
[20:46] 它的关系的
[20:47] 我觉得就会
[20:48] 怎么讲
[20:50] 我觉得会没有那么恐怖
[20:52] 这样讲很奇怪
[20:53] 因为今天47,800
[20:55] 可是我会觉得
[20:56] 没有那么恐怖
[20:57] 反而会去买个股的原因就是
[21:00] 目前看起来
[21:01] 所有的雷都有先排除掉
[21:03] 所以他会走一段
[21:04] 我觉得入后补涨也好
[21:06] 或者强者横强也好
[21:07] 都有机会
[21:07] 对所以我觉得
[21:09] 其实你可以从这样一个节奏
[21:10] 也就是说
[21:11] 你也许也不一定要
[21:12] 特别去看你可能不太熟的族群
[21:14] 对
[21:15] 因为排面上真的有很多东西
[21:17] 是等你想要认真去研究的时候
[21:19] 股价都已经涨了一大段上去
[21:21] 比方说被动元件
[21:22] 我们大概一两个月之前
[21:24] 被动元件
[21:25] 好像讲这东西没有什么意义
[21:27] 但等到你这个月开始研究
[21:29] 什么是电容
[21:30] 什么是电感
[21:31] 然后铝磁电容
[21:31] 铝磁电容
[21:32] 哪个东西比较缺
[21:33] 台湾谁出的货
[21:34] 比较多的时候
[21:35] 人家股价都已经
[21:36] 涨了两倍三倍上去
[21:37] 我觉得这时候
[21:37] 特别去研究基本面
[21:39] 好像就意义不太大了
[21:40] 所以就回归到
[21:42] 比方说你可能
[21:42] 今年做的习惯的
[21:44] 看得熟的股票
[21:46] 你可以找什么
[21:47] 找一些整理完
[21:49] 再供的股票
[21:50] 我觉得相对
[21:50] 你可能比较容易
[21:51] 抓到它的节奏
[21:52] 就比方说刚刚提到的
[21:54] 像在所谓的PCB族群
[21:56] 是大家非常耳熟能详
[21:58] 你点到什么样的股票
[21:59] 我觉得有长期听股货仔的听众朋友
[22:03] 应该上中下游到仔板
[22:05] 应该都是非常的知道
[22:06] 哪一个股票在做什么的
[22:08] 那这个我觉得
[22:09] 你就可以找他轮动的节奏
[22:11] 比方说像仔板里面
[22:12] 今天这个造华的大锦硕
[22:14] 大锦硕死爆活爆
[22:16] 但是我必须讲
[22:17] 仔板是因为南电
[22:19] 有被这个南亚处分
[22:21] 所以他修正了一段时间
[22:23] 那新鲜也有一点点被拖下来
[22:24] 反而是比较自由自在的锦硕
[22:26] 就突然一直往上走
[22:28] 可是还有真顶KY
[22:29] 对
[22:30] 但是我觉得
[22:31] 星星或南电
[22:32] 它还是会往上的
[22:34] 对
[22:35] 就这个东西的需求
[22:36] 现在听起来
[22:37] 真的是非常的紧
[22:38] 就是
[22:38] 它也是去年就涨的
[22:40] 可是
[22:41] 如果你今年还相信
[22:42] 因为记忆体也是去年就涨的
[22:44] 可是记忆体我就说
[22:45] 必须听汉伟哥的
[22:46] 我比较
[22:46] 没有那么熟
[22:47] 我这边插个话
[22:48] 我今天早上看到南亚科
[22:49] 那个500块的时候
[22:50] 我就想说
[22:51] 如果我是从几年前
[22:52] 穿越过来的人
[22:53] 我会想
[22:53] 这什么东西
[22:54] 南亚科怎么会500
[22:55] 就几年前穿过来会吓到
[22:58] 那你可怎么会500
[22:58] 我要讲的是
[23:01] 载板还是我听到非常缺的
[23:02] 就像机体的报价
[23:04] 或者是机体的获利
[23:04] 还是非常好的
[23:05] 那他们在今年
[23:07] 我觉得还是有表现
[23:08] 就是所谓的回购买上涨
[23:09] 有回档的话
[23:11] 如果你始终没有
