[00:00] 欢迎收听赵华与古惑仔第1117集
[04:55] 昨天晚上又杀250亿
[04:57] 是
[04:57] 所以如果不加计回来的
[04:59] 确实有杀到500亿
[05:00] 对
[05:01] 可是呢
[05:02] 回来的要
[05:03] 150亿
[05:04] 对
[05:04] 大概杀了350亿
[05:06] 对
[05:06] 还是不够
[05:07] 还是不够
[05:08] 那事实上呢
[05:09] 应该是讲说
[05:10] 要有一次的融资断头
[05:13] 至少要有一次的融资断头
[05:15] 对
[05:15] 你要回想一下
[05:16] 2020年
[05:17] 那个新冠肺炎
[05:19] 刚刚爆发的时候
[05:20] 那个时候在十个交易日之内
[05:25] 杀下来的将近25%左右
[05:28] 杀下来将近3000点
[05:30] 那个时候的3000点是很可怕的
[05:32] 因为那个时候的指数才大概1万点左右
[05:36] 所以杀3000点下来很可怕
[05:38] 所以那一次是连这个丙种资金的
[05:40] 都被断头了
[05:43] 连那个金主都被洗出去了
[05:45] 那是洗得最干净
[05:47] 所以从那个时候开始
[05:48] 能够涨到现在四万六千点
[05:50] 最主要原因就是那一次洗得非常的干净
[05:53] 那之后呢当然也有洗过
[05:55] 可是呢这一次我一直感觉是
[05:58] 有人不想让融资被断头出去
[06:01] 为什么我现在跟大家讲个理由
[06:04] 因为呢11月要选举了
[06:06] 那现在呢我们台湾呢
[06:09] 其实面临到很多的问题
[06:11] 可是呢现在大家都没有注意到这些问题
[06:14] 为什么因为股市很热
[06:16] 每个人都非常的开心
[06:18] 这种情况呢
[06:20] 跟民国74年到79年的时候
[06:22] 几乎是一模一样
[06:23] 是
[06:23] 就是你外界有什么问题
[06:26] 那都是外太空的事情
[06:27] 那现在我只要赚钱就好
[06:29] 其他的都跟我没关系
[06:31] 好
[06:32] 因为现在大家都很热情
[06:34] 所以呢
[06:34] 你股市不能垮
[06:35] 你股市一垮下来的话
[06:37] 那就完蛋了
[06:38] 那整个社会的民进世纪都动荡不安了
[06:42] 所以呢
[06:42] 我认为说在这边一定会有人撑
[06:45] 所以呢
[06:46] 你可以看最近这几天
[06:48] 那很可怕对不对
[06:49] 这一天的震荡幅度
[06:51] 有2000点的
[06:52] 有2000多点的
[06:53] 有1000多点的
[06:54] 好那每次都是这样
[06:56] 杀下来杀下来
[06:57] 觉得哇这个世界末日到了
[06:59] 然后呢尾盘是拉上去
[07:00] 就跟今天一样
[07:01] 今天大概留了
[07:03] 1100多点的下影线
[07:07] 因为尾盘很强
[07:08] 尾盘叠的剩八十几点而已
[07:10] 是没有错
[07:11] 今天早盘一度有翻红
[07:13] 所以今天震荡真的非常之大
[07:15] 他这个今天我们讲一下今天的盘式
[07:19] 因为我的观察是这样
[07:20] 今天早盘的时候他拉上去
[07:23] 开低盘然后直接拉上去
[07:24] 拉上去
[07:25] 很多股票还拉到接近涨停板的程度
[07:29] 可是他在九点半之后
[07:31] 是一口气杀下来1219点
[07:34] 那时候也挺傻眼的
[07:36] 对
[07:36] 那个时候给我的感觉是怎么样
[07:39] 他就是拉起来出货
[07:41] 就是高高举举用力杀下去
[07:45] 我那时候也有这种感觉
[07:46] 对不对
[07:47] 所以我才会在那个时候
[07:49] 把一些东西就卖掉了
[07:51] 没错
[07:51] 我相信那个时候
[07:52] 大家都想要卖股票
[07:54] 然后它杀下来之后
[07:56] 可是你看下半场之后
[07:58] 它是直接接近V型反转的拉起来
[08:01] 没错
[08:01] 股票盘其实
[08:02] 这礼拜每一天都好刺激
[08:04] 今天还真的蛮特别
[08:06] 其实在两个礼拜之前
[08:08] 就是走这种走势
[08:09] 类似这种走势
[08:11] 上冲下起
[08:11] 按照我们过去的经验是这样的
[08:15] 你这种剧烈的上冲下起的这种动作
[08:18] 尤其是在高档的时候
[08:20] 那表示什么
[08:21] 表示它在震荡出货
[08:22] 本来在震荡出货
[08:24] 可是它这次的震荡出货很奇怪
[08:27] 因为如果说那么长期间的一个震荡出货的时候
[08:32] 它下来一定是速度非常快
[08:34] 就像今天的上半场这个样子
[08:38] 就是好
[08:39] 那这个
[08:39] 他一下来
[08:41] 昨天就跌了
[08:42] 对不对
[08:42] 然后呢
[08:43] 今天再跌个一千多点
[08:45] 好像很正常
[08:46] 应该是这个样子
[08:47] 结果呢
[08:48] 他拉起来
[08:49] 那拉起来之后呢
[08:50] 大家这个希望又回来了
[08:52] 也让我们看出来呢
[08:54] 就是有人不要让这个盘
[08:56] 真的跌得很惨
[08:58] 那我是这样子讲
[08:59] 我们看明天
[09:01] 明天很有可能还会开高走低
[09:06] 开高走低吗
[09:07] 好
[09:08] 开高走低
[09:09] 很有可能会开高走低
[09:10] 为什么我说会开高走低呢
[09:12] 因为呢 你去看
[09:13] 礼拜一的时候呢 跌得很深
[09:16] 对不对 留了很长的下影线
[09:18] 礼拜二呢 涨了1000点
[09:20] 礼拜二涨1000点
[09:22] 可是礼拜三就直接又把那个红棒
[09:24] 整个都吃掉了
[09:26] 那所以呢 现在逢低抢反弹的人很多
[09:30] 对 可是呢
[09:31] 第二天逢高赶快跑的人一定更多
[09:34] 对 一定更多
[09:35] 所以呢 明天我认为说开高走低的
[09:38] 又有人要跑了
[09:39] 对会非常的大
[09:40] 像譬如说像我就会这个样子
[09:43] 那刚才赵华友讲了一下
[09:47] 这个这几天的操作
[09:49] 对我等一下也会跟大家分享
[09:51] 我们先把施工把这个这几天的盘式
[09:53] 帮我们沙盘推背图
[09:55] 推一下
[09:55] OK好
[09:56] 那么我这样子讲了
[09:57] 其实我这两天也有做了一些价差
[10:00] 像譬如说我先举一档股票做例子
[10:03] 像是这个锦硕
[10:05] 锦硕
[10:06] 你跟我有同样的股票
[10:08] 我今天没跑
[10:10] 好
[10:10] 我很想跑
[10:12] 我是昨天跑的
[10:13] OK
[10:14] 我昨天卖在
[10:15] 那你少吃一根今天的铁亭
[10:16] 对
[10:17] 我昨天卖在710块
[10:18] 是卖红的
[10:19] 卖到红的时候
[10:20] 好
[10:21] 然后呢
[10:22] 他今天打了铁亭板
[10:24] 对
[10:24] 铁亭板我会不会接
[10:26] 不会接
[10:26] 是
[10:26] 可是铁亭板
[10:28] 铁亭板打开了
[10:29] 我就会接
[10:30] 所以我买在601块
[10:32] 是
[10:32] 又买回来
[10:33] 好讨厌
[10:33] 对不对
[10:35] 因为现在的盘就是要演名手快
[10:38] 那么而且因为他本来就是上中下席
[10:42] 那一方面呢
[10:44] 他为了什么
[10:45] 一方面要换手
[10:46] 一方面要换股
[10:47] 所以呢换手换股的这种走势
[10:50] 到最后呢
[10:51] 谁会赢谁会输呢
[10:53] 我这样先下个结论
[10:54] 我认为下个礼拜呢
[10:56] 多头可能会比较痛苦一点
[10:58] 因为下个礼拜有这个
[11:01] 日央要升息
[11:05] 一定要升息
[11:07] 然后联准会的会议
[11:11] 因为有这些事情
[11:13] 再加上美医之间的问题
[11:15] 还有SpaceX
[11:18] 礼拜五画牌
[11:20] 之后它也会有一个大幅度的震荡
[11:23] 所以下个礼拜
[11:27] 可能对多头会比较不利一些
[11:29] 可是如果下礼拜真的有打下来的话
[11:32] 我反而认为说
[11:34] 可以考虑呢
[11:35] 这个逢低沉结一些
[11:36] 好 我完全认同
[11:39] 认同的点就是在
[11:41] 其实昨天晚上
[11:42] 我看到夜盘后来又杀下来的时候
[11:43] 查了一下发现是
[11:45] 把他杀下来的时候
[11:46] 我已经在睡觉了
[11:47] 最近睡眠常被这件事情干扰
[11:49] 睡觉前看到跌了2000点
[11:51] 想说嗯 好 还是睡吧
[11:53] 那像昨天的话
[11:55] 明明CPI公布是往上拉嘛
[11:57] 显见市场有觉得把一个不确定因素拿掉而这个事情又没有太离谱的时候是觉得我要舒缓一下的那沙夏也是因为美伊又重新开火川普又突然硬起来
[12:09] 但我不会非常介意
[12:11] 因为这件事情他就是没有完全落幕
[12:14] 在没有完全落幕的时候
[12:16] 你就时不时听到伊朗也在射飞弹
[12:17] 然后川普就时好时坏
[12:20] 川普的时好时坏
[12:21] 我想有他自己要拿捏的事情
[12:23] 想到昨天甚至看到CPI说
[12:25] 他喜欢通膨
[12:26] 他还讲出这样的话
[12:27] 这些背后
[12:29] 一定有他的一个考量
[12:30] 但是我们只要记得
[12:31] 一个大方向
[12:32] 就再怎么样
[12:34] 也许他希望短线
[12:35] 有点压抑
[12:35] 或是一个来回或什么
[12:36] 他不会希望美股
[12:38] 坏在他手上
[12:39] 他也不会希望
[12:41] 美债坏在他手上
[12:43] 去年我解释比较多的
[12:44] 都是在美债
[12:45] 因为非常多人觉得
[12:47] 美债要垮了
[12:48] 美债要完了
[12:48] 非常多人
[12:50] 把这个稳定性资产
[12:51] 当作觉得
[12:52] 是一个风险性资产
[12:53] 不停地在来炒
[12:54] 那我有提到
[12:55] 如果您的资产
[12:56] 没有高到需要配置稳定收息的东西
[12:59] 你就不要管美债了
[13:00] 因为你会觉得机会成本被剥夺
[13:03] 别人的股票都在涨
[13:04] 但是如果你是需要稳定收息的
[13:06] 它确实是一个稳定收息的来源
[13:08] 是
[13:08] 这边就不再赘述美债的部分
[13:11] 只是我觉得我们要在这个大前提
[13:13] 就好像明翰哥
[13:14] 他每次的大前提
[13:15] 就是他观察企业在科技AI上的发展财报
[13:19] 没有问题
[13:20] 你一定要有一个大前提
[13:22] 你才知道接下来怎么做
[13:24] 所以川普讲这些话的时候
[13:25] 其实我觉得杀就杀吧
[13:27] 我不会很在意
[13:28] 对
[13:28] 那刚刚施工讲到的
[13:30] 为什么说非常认同
[13:31] 因为刚好昨天啊
[13:32] 就是以前我的旧室
[13:34] 好朋友
[13:35] 他难得有回来上我节目
[13:37] 就是M平方的创办人
[13:39] 他就讲了一个事情
[13:41] 因为他对华许
[13:42] 是有一个深刻的观察
[13:43] 他说华许很奇妙
[13:46] 是川普任命他
[13:47] 对
[13:47] 我就借花献佛一下
[13:48] 是跟Richard讨论的结果
[13:50] 他其实是偏阴的
[13:53] 跟这个川普一直很希望
[13:55] 鲍尔之前不是掐着鲍尔脖子
[13:57] 我要怎么弹劾你
[13:58] 我要怎么弄你
[13:59] 你管一管跟我讲降息
[14:00] 可他选了一个华许
[14:01] 是偏鹰派的
[14:03] 他讨厌QE
[14:04] 他讨厌撒钱
[14:05] 他讨厌联准会
[14:06] 会后还要开记者会
[14:08] 跟市场做沟通
[14:09] 他讨厌所有这种事情
[14:11] 他讨厌点证图要投票
[14:13] 他讨厌这些事情
[14:15] 所以这个人
[14:16] 在第一次要开会的时候
[14:18] 市场肯定是一个高度警惕
[14:21] 所以下个礼拜
[14:22] 在这件事情上面
[14:24] 我想震荡
[14:24] 不可能没有
[14:26] 对
[14:26] 然后第二个当然是日央升息
[14:28] 其实在2024年
[14:29] 我们有一次在探讨到
[14:31] 前面几次为什么有大跌
[14:32] 2024年的8月
[14:34] 除了挥打
[14:34] 那时候好像公布财报
[14:36] 大家有点疑虑
[14:37] AI泡沫的疑虑之外
[14:38] 就是日央考虑要升息
[14:39] 大家觉得全球便宜借日元
[14:41] 这件事情不复返了
[14:43] 所以造成全球去杠杆
[14:45] 但是这次日央升息
[14:47] 它会不会有那么大的去杠杆
[14:49] 我觉得就不会了
[14:50] 对
[14:50] 因为去过了嘛
[14:52] 杜铭太太已经回家了
[14:53] 对
[14:53] 就是他会有震撼
[14:56] 可是可能不会震撼那么大
[14:58] 我觉得大家没有遇过的事情
[15:00] 还是滑雪
[15:00] 就是没有遇过
[15:01] 这个人从来没遇过
[15:03] 那如果他真的如预期
[15:05] 例如会后不想跟记者沟通
[15:07] 然后不想投票
[15:09] 说出我不给你们任何前瞻指引等等的
[15:12] 我觉得这个事情
[15:13] 就会是下礼拜一个震荡比较大的
[15:15] 但完全认同施工讲的
[15:16] 同样的事情利空有过了之后
[15:18] 下次就不是利空了
[15:20] 对
[15:21] 没有错
[15:21] 好那么我先讲一下滑雪
[15:24] 这个事情
[15:25] 其实呢他是对的
[15:27] 我必须要讲他是对的
[15:29] 不要跟市场再沟通了
[15:30] 对因为本来就是这个样子
[15:33] 因为呢这个财经界有句名言
[15:35] 这个是永久不会变的名言
[15:38] 其实这个世界上唯一有权利说谎的是谁
[15:43] 就是央行总裁
[15:44] 因为你不能让全世界都知道
[15:48] 你的货币政策
[15:49] 你的财经政策要怎么走哪个方向
[15:52] 对
[15:52] 所以Borrow很会讲话
[15:54] 讲完你听不懂
[15:55] 对
[15:56] 可是你从什么点证图
[15:59] 什么大致上可以看出来
[16:00] 他们大概是想法是怎么样子
[16:03] 比较偏鹰派
[16:04] 比较偏鸽派
[16:05] 其实连这种都不应该让人家知道
[16:08] 所以我是赞成他的
[16:10] 不过据我对他的了解
[16:12] 他大概现在不会升息
[16:15] 因为现在升息的话打击太大了
[16:18] 所以呢
[16:19] 可是呢
[16:20] 他会手表
[16:21] 他不要再购债了
[16:23] 事实上我们有看到鲍尔在任
[16:25] 虽然感觉上他跟川普的感情不太好
[16:28] 然后甚至有时候言论偏阴
[16:30] 可他有持续的在跟美国市场上购买
[16:33] 所谓的短债
[16:34] 就是释放资金的流动性
[16:36] 可是从4月5月开始
[16:38] 就是要交接给华许开始
[16:39] 美国的购债行为有明显的金额下降
[16:42] 可是发债的
[16:44] 预估要发债的金额却是放大
[16:46] 这件事情确实会是一个资金上面流动的压力
[16:49] 没错
[16:50] 他未来应该会朝这个方向发展
[16:54] 5月已经有了
[16:55] 5月数字就是买债的金额降下来了
[16:58] 对
[16:58] 所以可能这方面可能要稍微的注意一下
[17:02] 不过我们讲实际上说表跟降息比起来
[17:07] 当然是比较温和的一个力量
[17:10] 所以可能还好
[17:11] 跟升息比起来
[17:12] 这方面可能还好
[17:14] 那我比较担心的是这个资金排挤的效应
[17:18] 因为今年下半年
[17:19] 就是从12号的这个SpaceX挂牌开始
[17:23] 接下来有OpenAI
[17:25] 接下来有那个
[17:26] 我们也是想那个英文就很难念
[17:29] 还有人会那个弹石英文没办法
[17:32] 那么大概要吸这个排挤了
[17:41] 大概差不多有五六千亿的美元的资金
[17:43] 那所以呢在这种情况之下
[17:45] 它排挤会排挤到谁呢
[17:47] 这个AI概念股
[17:48] 记忆体的股票
[17:50] 因为这些股票呢
[17:51] 在过去这段时间都涨了很多很多很多了
[17:54] 所以呢可能在这一方面呢
[17:56] 会产生一些资金排挤效应
[17:57] 这一点大家可能要稍微注意一下
[18:00] 好等一下我们也当然会再跟大家讲一下
[18:02] 盘面上比较热的产业
[18:04] 那我来分享一下
[18:06] 就是如果度过了下礼拜
[18:08] 当然还有所谓的资金排挤效应
[18:09] 但是这市场是很奇妙的
[18:11] 只要你气氛恢复乐观的时候
[18:14] 你就不缺钱了
[18:16] 对
[18:16] 你不用等联准会撒钱
[18:18] 就不缺钱了
[18:19] 你说过去的几个月
[18:21] 联准会有特别撒钱吗
[18:23] 就是透过所谓的购买短债
[18:25] 可是4月5月
[18:26] 根据数据
[18:27] 他们购买短债的钱
[18:28] 已经变少了
[18:29] 也就是联准会
[18:30] 事实上已经在偷偷缩表了
[18:32] 可是你有感觉吗
[18:33] 没有
[18:34] 美股创新高
[18:36] 台股创新高
[18:36] 没有感觉
[18:37] 没错
[18:38] 那现在只是所有的事情
[18:40] 它有时候会集中在一起发生
[18:42] 例如说
[18:43] 他们就会推给
[18:44] 博通对前瞻指引
[18:45] 就前面的下一季的展望
[18:47] 觉得比较淡
[18:48] 有报告说
[18:50] 这个辉达的Varubin的机体
[18:52] 用量要减半
[18:53] CPU现在就卡在良率不够
[18:56] 成本又高
[18:57] 要推延推出的时间
[18:58] 它会集中在一起
[19:00] 美医最近怎么又不和平了
[19:02] 然后CPI要公布了PPI
[19:05] 今天晚上PPI
[19:06] 下礼拜又要联络
[19:07] 刚好所有的事情
[19:08] 又集中在一起了
[19:10] 可是四五月明明就已经在缩表
[19:12] 为什么不反应
[19:13] 就因为那时候没有其他的条件
[19:15] 而四五月每一亿也没有真和谈
[19:17] 对
[19:18] 对不对
[19:19] 所以现在就是一个市场气氛的问题
[19:22] 这个东西就是
[19:23] 其实你可以发现
[19:24] 当市场在走一个多头行情的时候
[19:27] 全部都是好消息
[19:28] 全部都没有差
[19:29] 对不对
[19:29] 因为坏消息出来的时候
[19:32] 它立刻被好消息掩盖过去了
[19:34] 或者是会被投资人
[19:36] 尤其是法人
[19:37] 他把它解读成利空出尽
[19:39] 对不对
[19:39] 你一个坏消息出来
[19:41] 他利空出尽
[19:42] 哇继续飙
[19:43] 好那么反过来讲
[19:45] 当这个股市呢
[19:46] 已经开始出现有一点点的
[19:48] 这个动摇的时候
[19:50] 大家信心已经有点动摇的时候
[19:51] 你听到的任何消息
[19:53] 都可以把它解读成利多出尽
[19:56] 或者是利空
[19:57] 对不对
[19:58] 你说博通的这件事情
[20:00] 有很严重吗
[20:00] 没有
[20:01] 根本没有很
[20:02] 数据是好的
[20:03] 对啊
[20:04] 他的数据是好的
[20:05] 展望也还是成长
[20:06] 对
[20:06] 可是他竟然会跌成这个样子
[20:09] 所以这个就是市场心态的问题
[20:14] 所以我不觉得这些都是问题
[20:17] 真正的问题
[20:18] 还是我刚刚讲的
[20:19] 就是资金的问题
[20:20] 资金面的问题
[20:22] 因为这一波的行情
[20:24] 就叫做资金行情
[20:25] 所以其他东西你都不用看
[20:28] 你只要看资金
[20:30] 是不是还会源源不绝的进来
[20:32] 或者是资金已经开始要准备锻炼了
[20:36] 这个时候就是你判断
[20:38] 未来是个多头还是空头的时候
[20:40] 其实我刚刚说
[20:42] 像明翰是绝对乐观
[20:44] 施工是风险派
[20:45] 其实两个人看的事情是一样的
[20:47] 今天你拿出一个杯子里面
[20:49] 倒了一杯啤酒
[20:50] 你绝对有实体的啤酒
[20:52] 黄澄澄的啤酒
[20:54] 上面也会有白色的泡沫
[20:55] 那施工看的就是
[20:58] 泡沫有点多
[20:59] 它可能会消风
[21:00] 明翰看的是
[21:01] 黄澄澄的啤酒有7分满
[21:03] 所以这个基本面是很强劲的
[21:05] 泡沫消了
[21:05] 有一个基本面在那边撑着
[21:07] 所以其实大家看的事情
[21:08] 并不是天南地北
[21:10] 并不是施工觉得说
[21:11] 我跟你讲
[21:12] 这波涨都没有基本面
[21:13] 都是只是资金行情炒作
[21:15] 施工也不是这么觉得
[21:16] 因为数据很硬
[21:17] 数据真的都是一直往上走的
[21:19] 所以我常吸收大家的想法的时候
[21:22] 就会归纳出怎么样
[21:23] 自己安心的做法
[21:25] 因为真的每个人想法不同
[21:26] 三月就已经有非常多的
[21:28] 听众朋友或观众朋友
[21:30] 就会私讯我说
[21:31] 好像这个美伊战争完了
[21:33] 台股多头
[21:34] 美股多头就到这里
[21:36] 可是那时候不觉得
[21:37] 因为我看到那个啤酒
[21:38] 还真的是挺多的
[21:39] 是
[21:39] 可是到了4月5月6月
[21:42] 我们就必须评论的是
[21:44] 已经又涨了一万五千点了
[21:46] 又涨了一万五千点
[21:47] 代表它上面的泡泡
[21:49] 肯定也变多了
[21:50] 那每一次的消风
[21:52] 你就会有更感受到
[21:53] 更大的震撼
[21:55] 就像这一次
[21:56] 都还没断头
[21:57] 都还没断头
[21:58] 你就看到每天
[21:59] 因为现在又有脆这种东西
[22:00] 你就会看到每天
[22:02] 大家在网络上
[22:03] 动不动就哀鸿遍野
[22:04] 你就想发生什么事了
[22:06] 就是也不过从四万六到四万二
[22:08] 虽然你会觉得四千点很大
[22:10] 可是比率很小
[22:12] 比率连这个十趴都还没有到
[22:15] 三月还跌了
[22:17] 我记得十二十三趴
[22:18] 对
[22:18] 那现在连十趴都还没有到
[22:20] 为什么大家会觉得那么的痛苦
[22:22] 就是因为大家都累积了比较高
[22:24] 在高的地方买进来的库存
[22:27] 这个东西会让大家痛苦
[22:29] 所以我觉得就回到
[22:30] 我今天为什么会卖东西
[22:32] 昨天其实今天礼拜四
[22:35] 这四天我觉得体感最差是昨天
[22:37] 不是今天
[22:38] 为什么
[22:40] 因为昨天我没办法买东西
[22:41] 昨天的理由很简单
[22:42] 礼拜一有一个低点
[22:44] 昨天没有破礼拜一的低点
[22:45] 因为礼拜二大反弹
[22:47] 导致昨天虽然杀了
[22:49] 可是很多的东西都还是比礼拜一贵
[22:51] 这就让我觉得
[22:53] 我礼拜一已经捡东西了
[22:55] 我礼拜三实在是
[22:56] 看起来诱人
[22:58] 可是买不下去
[22:59] 而且晚上又有CPI
[23:01] 可是我就犹豫了一下
[23:03] 因为礼拜二
[23:04] 其实一开盘有买一些些东西
[23:06] 因为我跟大家分享
[23:07] 身边的达人已经迫不及待的告诉我
[23:09] 买什么买国具
[23:10] 国具被升平了
[23:12] 所以我买国具
[23:13] 我很老实跟大家讲
[23:14] 昨天国具涨停打开没卖
[23:16] 没卖就杀到平盘下
[23:18] 虽然没赔钱
[23:18] 感觉很差
[23:19] 差了十一二趴
[23:21] 对
[23:22] 那今天所以一看早上开盘
[23:24] 有冲上去
[23:26] 我把国具就冲上去的时候卖了
[23:29] 赚一点点的钱几趴而已
[23:31] 但是大家要知道
[23:32] 国巨是一只快要900块的股票
[23:35] 本人有压力
[23:36] 所以第一我想减压
[23:38] 我想把我在高位阶才去买的股票
[23:41] 先做短线的获利了结
[23:43] 我要减压我自己
[23:45] 第二个我再看一看
[23:47] 中间开始杀了
[23:48] 怎么办
[23:49] 我的信仓店
[23:50] 大家知道我信仓店
[23:51] 就爆得很有感情
[23:52] 200%以上的报酬率
[23:54] 然后开开关关
[23:56] 我就决定了
[23:57] 我不要再看你开开关关了
[23:59] 我就把你卖了
[24:00] 卖了之后还一度
[24:01] 哎呦 殺到平盤下哎呦 差13% 14%好High喔尾盤鎖回去喔好沒有關係 大不了買回來喔但是重點是我做這兩件事情獲利入袋 減壓
[24:13] 但是殺到1000點的時候
[24:14] 我今天就進去買東西了
[24:16] 因為殺到1000點的時候
[24:17] 他有些東西已經出現
[24:18] 比禮拜一還便宜的入手價了
[24:20] 所以我就去掛了一整排的ETF
[24:23] 只成交一半
[24:24] 我剛還把我的庫存
[24:25] 就是今天的委託單給施工看
[24:28] 他見證我今天掛了一排單
[24:30] 一半成交 一半掛太低了
[24:32] 低了没成交
[24:33] 这就是我今天做的事
[24:35] 可是我做这个事
[24:37] 我要讲的是
[24:38] 不管你今天听的是
[24:39] 明翰哥的乐观
[24:40] 还是听的是施工的风险派
[24:41] 那你要总结出一个
[24:43] 你做得到的事情
[24:44] 对没错
