[00:00] 欢迎收听赵华宇古货载第1151集
[10:58] 他昨天就说
[10:59] 就是我们家海力士财报那么好
[11:02] 还被砍成这个样子
[11:03] 所以他投入了相当于台币
[11:05] 一亿元左右去救市
[11:07] 这个一亿元很猛哦
[11:09] 这一亿元看起来是一个开端
[11:10] 因为他说完这句话之后呢
[11:13] 海力士三星先反弹
[11:14] 美股盘前反弹
[11:16] 美股晚上开盘
[11:17] 美光SANDISK大喷特喷
[11:20] 这个一亿元下去
[11:21] 刚刚讲到的这些主要的记忆体公司
[11:24] 是指增加了台币大概11兆
[11:28] 一亿元搞出11兆
[11:30] 所以这些综合性的因素
[11:33] 如果在前几天你PC降温
[11:35] 其实搞不好市场理都不理你
[11:36] 好歸不是也说没有要升息吗
[11:38] 短时间没有嘛
[11:39] 市场理都不理你
[11:41] 亚马逊财报市场理都不理你
[11:42] 所以凯歌要提醒的是
[11:44] 气氛就是这样
[11:45] 忽然之间你前面
[11:47] 堆了一堆的利多
[11:48] 你都不反应
[11:49] 那现在一谈
[11:50] 一口气送给你一堆
[11:51] 送给你一堆
[11:52] 如果今天没有动作
[11:53] 真的也不用紧张
[11:54] 也不用紧张
[11:55] 因为它一定还是会有来回
[11:57] 所以我们常常在讲
[11:59] 前几天
[11:59] 这叫做捏着
[12:01] 看你要捏什么
[12:02] 接一点
[12:03] 接一点
[12:03] 那今天反弹
[12:05] 你手上就有接的东西
[12:06] 但今天也有人说
[12:08] 前几天被断头出去了
[12:10] 今天就等于被嘎空手
[12:12] 好难过什么的
[12:13] 我倒也觉得难过一定
[12:16] 可是不要太难过
[12:17] 因为这就代表前几天
[12:19] 大家的抗压性已经到个极限了
[12:21] 压力测试没有过
[12:22] 所以现在重新开始布局的话
[12:24] 也没有问题
[12:25] 至少下一次你就会知道
[12:27] 如何平均您的资产
[12:28] 如何在上面的时候
[12:30] 你会稍微做一点停利
[12:31] 让你的资产不会暴过于作伤
[12:33] 我觉得都是这段时间
[12:35] 很好的一个学习
[12:36] 重点在凯哥讲的这一句
[12:37] 最坏的已经过去了
[12:38] 最坏的已经过去了
[12:41] 那今天盘面上
[12:42] 又是大部分都涨停
[12:43] 那我们到底要先
[12:44] 优先看什么产业
[12:46] 昨天有讲到盘中先点火
[12:47] 连电台光电星星
[12:49] 今天也是第一批黑马上去
[12:51] 可是后面大家都涨停的话
[12:52] 那我应该怎么来观察
[12:54] 我觉得我刚刚讲
[12:55] 这盘它会先反弹
[12:57] 还有可能会再下来
[12:59] 这就是我们看到
[13:00] 我们的政府
[13:00] 一直用口水在互排
[13:02] 大家讲说
[13:04] 国安基金要不要进场
[13:05] 我们的这个
[13:06] 这个什么呢
[13:08] 我们的阮先生呢
[13:10] 就讲说
[13:10] 看起来好像也还没有失序
[13:12] 还没有失序
[13:13] 怎么会没有失序
[13:13] 你看那个贵买
[13:15] 很多都卖不掉
[13:16] 怎么会没有失序
[13:16] 我觉得就是
[13:17] 他很害怕
[13:19] 为什么
[13:19] 因为他是跟着韩国联动的
[13:21] 他不是台湾个别的问题
[13:23] 所以他不太敢出手
[13:25] 因为万一崔先生
[13:27] 他没有拿出这笔钱
[13:28] 来付救市的话
[13:30] 基本上台股还是跟着韩国走
[13:32] 所以政府其实是把钱压在后面
[13:35] 甚至他打电话通知八大关股
[13:37] 八大关股是接到电话
[13:38] 可是他们也没有办法动手
[13:40] 为什么
[13:40] 因为在七月很多的
[13:42] 这个自营的操盘人
[13:43] 基本上都已经被停权了
[13:45] 因为七月跌太凶了
[13:46] 自营商基本上他是有月停权的
[13:49] 所以他们大部分被停权
[13:50] 也就是说你没有兵权
[13:52] 你的兵权是被收回去的
[13:54] 所以要等到什么时候
[13:55] 要等到下个礼拜
[13:56] 下礼拜
[13:57] 可是下礼拜八大关股
[13:58] 其实也做不了什么事
[13:59] 因为八大关股前期并不多
[14:00] 比较多的还是散户的手上
[14:03] 还是散户的手上
[14:04] 所以散戶基本上就是賭客一樣
[14:06] 賭場只要開了賭客就會進來
[14:07] 雖然殺了一千億
[14:08] 但還是會有錢回來
[14:09] 所以這市場上基本上是這樣子
[14:11] 那昨天其實有一些股票就
[14:13] 逆勢開始往上走了
[14:15] 包括像台光啊什麼
[14:16] 基本上你只要財報好的
[14:18] 我覺得昨天就開始有點在反映了
[14:21] 只是昨天因為市場上的感覺
[14:23] 基本上在很差
[14:24] 所以他們就漲不上來
[14:25] 好像旺季其實還不錯
[14:26] 但是今天美光燈一打
[14:30] 亮燈一照
[14:31] 發現這就是好公司
[14:32] 他就啪就直接上去了
[14:33] 今天我觉得最让人家惊奇的
[14:35] 也就是这个ABF
[14:38] 这个台积电说要跟这个新兴
[14:40] 跟锦硕深度合作
[14:42] 他们啪直接就暂停锁
[14:44] 锦硕今天一千多张就锁
[14:46] 昨天是两万多张的卖盘杀下去
[14:50] 今天是一千多张就锁住了
[14:51] 就告诉你其实市场是没有信心
[14:53] 没有信心
[14:54] 一旦信心回笼了
[14:56] 基本上怎么下去就会怎么上来
[14:58] 这是很可怕的事情
[14:59] 怎么下去就会怎么上来
[15:01] 因为不是跌基本面
[15:01] 对
[15:02] 因为他纯粹是因为在杀融资
[15:04] 我刚刚讲了杀了千亿的融资
[15:06] 杀了400多个贵买融资
[15:07] 他就是不断地不计价地往下杀
[15:10] 有些券商在杀是更狠的
[15:13] 早上9点半就开始直接把你挂出了
[15:15] 所以我记得在上上周
[15:17] 他就讲说国际应该杀完了
[15:19] 但是国际还继续往下杀
[15:20] 但我必须讲白的
[15:21] 其实国际第二届的财报并不亮眼
[15:24] 没错
[15:24] 他一片才增加一点点
[15:26] 可是他股价是涨了一倍多
[15:28] 我记得我们最早在讲国际的时候
[15:30] 是400块以下
[15:31] 我说它国具也不是省油的灯
[15:33] 但是那个是后面会慢慢发酵
[15:35] 可是股价反应的太快了
[15:37] 已经从400多
[15:38] 一路涨到千元
[15:40] 你又回到这个位置
[15:42] 所以回到这个位置
[15:43] 基本上你要不要砍
[15:43] 我当然觉得是不要砍
[15:45] 就基本面而言
[15:46] 它也没有差到这个地步
[15:48] 就是说你不能用股价的涨
[15:50] 来决定它EPS的好坏
[15:52] 不是
[15:52] 但是你看像台药台光电
[15:54] 它们EPS就是很亮眼
[15:55] 第二届财报就比第一届好很多
[15:57] 就一直在创历史新高
[15:58] 对就是好很多
[15:59] 所以它股价涨是合理的
[16:01] 是应该的
[16:02] 可是当国际市场跌的时候
[16:03] 很多人觉得它应该跌
[16:04] 大家就是没有在考虑基本面的架构
[16:08] 我们刚刚讲
[16:09] Google是自由现金转付
[16:12] 但是其实那也是一个正常的
[16:14] 因为这个时间点
[16:16] 唯有不断地把手上的现金拿出来
[16:19] 投在AI上面
[16:20] 下面那个决战点才会分出胜负
[16:22] 如果你现在是犹豫不前
[16:24] 下一波就没有你的角色
[16:26] 你就到旁边去
[16:27] 因为AI现在这个战局是
[16:29] 所有的大厂都在投入
[16:31] 我看到美国一个很大的电力公司
[16:33] 也决定要投入AI的战局
[16:34] 就告诉你说其实
[16:35] AI的战局
[16:36] 它不是当下
[16:38] 而是未来
[16:39] 所以我觉得
[16:40] 趋势是没有改变的
[16:42] 其实我们每次来就讲
[16:43] 趋势没有改变
[16:44] 但是形态会改变
[16:46] 个股的形态会改变
[16:47] 我常常讲
[16:47] 如果个股大量低跌破了
[16:49] 你是要做解码的
[16:51] 个股月线往下弯了
[16:52] 你是要做解码的
[16:53] 如果你always是不解码
[16:55] 那真的就也不要再看财经节目了
[16:58] 因为你不适合操作
[16:59] 你比较适合去买定存
[17:01] 或者买ETF
[17:01] 因为你没有很专心
[17:04] 在看你投资的标的
[17:05] 那你就把这个专心
[17:07] 留给帮你操盘的经理人
[17:09] 他来帮你handle
[17:10] 责任就不在你的身上
[17:11] 对不对
[17:12] 你就想要打那些经理人
[17:13] 骂那些经理人都可以
[17:14] 但是你今天大跌了之后
[17:17] 你说因为月线下弯我没有砍
[17:19] 因为大量低跌破我没有走
[17:20] 这个就变成是你的责任了
[17:22] 所以我就觉得说
[17:23] 其实投资人一定要分清楚说
[17:25] 你到底擅长是什么
[17:26] 如果是擅长是工作的
[17:28] 你就专心回去工作
[17:29] 把钱交给经理人去操作
[17:31] 而不是说
[17:32] 我一边又要工作
[17:33] 一边又要做股票
[17:35] 然后上个月赚很多
[17:36] 有个老板也说我不想干了
[17:38] 然后这月点很多
[17:38] 说老板我想错了
[17:39] 我要回来上班
[17:40] 这样是不对的
[17:41] 你一定要分清楚说
[17:42] 你自己的专长在哪里
[17:44] 打经理人不行
[17:46] 骂经理人要注意
[17:48] 有没有那个
[17:49] 你可以摸摸他
[17:50] 你可以打经理人的照片
[17:52] 硬出来打
[17:53] 打凯歌的照片
[17:54] 打赵豪的照片
[17:55] 不要让我们知道
[17:56] 知道还是会有点不舒服
[17:57] 我觉得凯歌讲的
[17:59] 一个很大的重点
[18:00] 为什么赵豪每次
[18:01] 在下跌的时候
[18:02] 有跟大家讲
[18:02] 就算我有减个股
[18:04] 我都不太想跟大家分享
[18:06] 因为我觉得
[18:06] 那叫个人造业
[18:07] 个人单
[18:08] 我比较敢讲的是ETF
[18:10] 例如说市值
[18:11] 因为我有过去
[18:13] 可能50年
[18:14] 台股美股
[18:15] 以市值型商品来说
[18:16] 是右上角继续走
[18:18] 中间有波折
[18:19] 都是往右上角走
[18:20] 这件事情来帮我佐证
[18:21] 以及我们强调极多次
[18:24] 不是基本面的问题
[18:26] 如果不是基本面的问题
[18:28] 好处就是
[18:30] 只要今天大盘的信心恢复
[18:31] 我们就会看到这样的荣景但今天有点over就是理应他要反应但缺点是什么呢缺点就是因為不是基本面的問題你會找不到問題你會覺得他到底在崩潰什麼
[18:43] 當然這次有一個罪魁禍首
[18:45] 就是所謂的去槓桿
[18:46] 這個也跟大家分享很多次
[18:47] 去到怎樣才算乾淨
[18:49] 其實台股昨天晚上
[18:50] 融資還是上市減了100多億
[18:53] 這就真的已經去的算有一點多
[18:55] 他跟大盤的跌幅
[18:56] 他甚至已經微微有點超過大盤的跌幅
[18:59] 這段時間的跌幅
[19:00] 所以他就算是有點清乾淨
[19:02] 那有人觉得
[19:03] 今天的量是不是还不够呢
[19:04] 因为今天只有8000多亿嘛
[19:05] 但是大家知道吗
[19:07] 4月10号就去年
[19:08] 对等关系那一天的量
[19:09] 是急缩
[19:10] 因为那天的涨停板都打不开
[19:12] 那今天的好处也是
[19:13] 很多一开盘
[19:14] 1000多张的锦缩就涨停板了
[19:16] 所以今天的量
[19:17] 我倒觉得还好
[19:19] 我觉得今天不要那么介意量
[19:20] 我觉得要听凯哥讲的
[19:22] 是下礼拜
[19:23] 因为还有很多人可能停权
[19:24] 很多人可能分盘交易
[19:25] 所以这个量都出不来
[19:26] 那大家也可能恢复
[19:28] 要一段时间才能恢复
[19:29] 这个自由交易权
[19:30] 所以还会有震荡
[19:32] 让大家加码的时间
[19:33] 不要急
[19:34] 一定要记得一件事
[19:36] 我们不要一直预测
[19:37] 没有人预测得到
[19:38] 今天会涨三千多点
[19:40] 大家都会觉得该谈了
[19:42] 可是没有人会预测到
[19:44] 谈那么多
[19:45] 那对策是什么
[19:46] 你觉得该谈了
[19:47] 你觉得差不多了
[19:48] 你自己手上都是线骨
[19:49] 你到底做了什么事情
[19:51] 我觉得这才是
[19:52] 这一段时间
[19:53] 最最最最重要的事情
[19:55] 那很多的产业
[19:57] 如果恢复顺行
[19:58] 刚刚讲到
[19:58] 凱哥一直都很喜欢宅版
[20:01] 对不对
[20:01] 细金元环球金的事情
[20:03] 看起来像单一事件
[20:05] 所以他们叠了很多
[20:06] 也是可以看
[20:07] 所有的涨价题材都可以看
[20:08] 包括被动元件
[20:09] 刚刚竟然讲到国巨
[20:11] 昨天很有趣
[20:12] 昨天有四档ETF决定
[20:14] 忍痛把国巨出清
[20:16] 可是也有好几档ETF
[20:18] 包括981A
[20:19] 决定继续加码国巨
[20:21] 到底投信在做这个策略
[20:22] 当然今天加码的是赢家
[20:24] 对
[20:24] 981A涨停
[20:26] 991A涨停
[20:27] 怎么样来做这个决策
[20:29] 能够买在拐点
[20:31] 我觉得第一个是
[20:33] 这些经理人
[20:34] 我必须讲
[20:35] 981A它的背景比较特殊
[20:38] 因为它是待过智银的
[20:40] 它是待过券商智银商的
[20:42] 待过券商智银商的经理人
[20:44] 有个特色
[20:44] 就是他们也会看形态
[20:46] 他们跟一般传统的经理人
[20:48] 不太一样
[20:48] 一般传统经理人
[20:49] 他就是buy and hold
[20:50] 然后该停损就停损
[20:52] 因为我不想背这个责任
[20:53] 因为停损机制出来了
[20:55] 其实让你可以卖
[20:56] 其实要让你甩锅
[20:58] 这样掰的是这样子
[20:59] 那你愿意
[21:00] 这个已经叠下来之后
[21:01] 你又愿意去写一个
[21:03] 就是说我不停损的报告书
[21:05] 他就要有一点点
[21:06] 自己的想法跟做法
[21:08] 但我不能说他完全都没有错
[21:10] 他是有错的
[21:11] 因为他既然是自营商出身
[21:13] 其实在一千块下来的时候
[21:15] 他就已经爆大量下来了
[21:17] 其实以他过去自营的style
[21:19] 他应该是要减码
[21:20] 可他没有减码
[21:21] 两千多张
[21:22] 显然一千块是要推上去的
[21:24] 可是这边下来
[21:25] 他只加码了300多张
[21:27] 如果他今天是
[21:28] 在高档只加码了300多张
[21:29] 在昨天的低点
[21:31] 加码2000多张
[21:32] 我觉得他就是一个top
[21:33] 他是很厉害的操盘人
[21:35] 但是显然他还没有到这个境界
[21:37] 但我觉得他经过这一次
[21:38] 我觉得他经过这一次
[21:39] 我觉得他就会学乖了
[21:40] 就是他会把他自己
[21:42] 学会的那个形态的逻辑操作
[21:44] 放在他的这个操作里面
[21:47] 因为为什么我们常常讲说
[21:48] 投资人最怕就是
[21:50] 你把基本面信以为真
[21:52] 完全的放在心里面
[21:54] 就觉得他always
[21:54] 只会涨不会跌
[21:55] 这完全是不对的
[21:56] 股票一定是涨涨跌跌
[21:58] 所以我们常常讲
[21:59] 形态变了
[22:00] 你一定要跟着因应
[22:01] 你不能不因应
[22:02] 所以我们常常在节目上讲说
[22:04] 基本面以外我们看什么
[22:05] 还看形态
[22:06] 还看什么
[22:06] 还看筹码
[22:07] 这几个都是非常重要的
[22:09] 三者要合一
[22:10] 你不能只中一面
[22:11] 但是传统上经纪人
[22:13] 他们因为过去的科班出身
[22:15] 就是叫他们
[22:16] 直东产业就好
[22:17] 所以他们就是buy and hold
[22:19] 就是反正我钱很多
[22:20] 我就是不断地买
[22:21] 所以下来我会选择不停损
