[00:00] 欢迎收听赵华宇古货载第1149集
[05:02] 大家都可以自己再去复习一下
[05:05] 那这个代表一件事情
[05:06] 如果台积电的成长的轨迹
[05:09] 还是这么样的清楚明确
[05:11] 那对AI的展望
[05:14] 又是非常的看好的话
[05:15] 我想整个AI会好
[05:17] 绝对当然就不会只有好台积电一家公司
[05:20] 那代表其他也有很多公司
[05:22] 最近可能被市场的情绪跟筹码淹没了
[05:25] 好消息没有反应
[05:27] 但是呢将来大家还是有机会
[05:29] 重新呢去反映它真实的价值
[05:32] 那毕竟股价就是这样子
[05:33] 总会在呢这个投资的长期马拉松的过程里面
[05:37] 有一段期间它会让基本面失灵
[05:40] 也就是基本面会跟股价脱钩
[05:42] 而现在可能就是面对这样子的处境
[05:45] 那第二个呢
[05:46] 我会去观察的重要的多头证据
[05:49] 是看呢
[05:50] 美股的不论所谓的三大指数
[05:52] 四大指数都可以
[05:54] 当然大家会觉得说
[05:56] 最近跌最深的就是费城半导体指数
[05:58] 波段已经拉回了二十几趴了
[06:01] 快要逼近三成了
[06:02] 但是同一时间我们却看到呢
[06:04] 美股的道琼指数是非常接近历史新高的
[06:08] 那S&P500指数也没有什么跌
[06:10] 那我们其实如果把这个
[06:13] 每股的三大或四大指数
[06:15] 你拉长时间去看三年
[06:17] 看五年
[06:18] 甚或去看十年以上都可以
[06:20] 其实你会发现在中长期
[06:22] 每股不管你要看几大指数
[06:24] 我跟大家担保
[06:25] 绝对没有多空不同向的
[06:27] 绝对没有
[06:28] 因为要多头
[06:30] 大家就是一起多头
[06:31] 要空头就是一起空头
[06:32] 因为终究时间拉长
[06:34] 他们的趋势就是在反应基本面
[06:36] 景气好
[06:37] 那自然不管你是传产为主的道琼
[06:40] 还是多元配置布局的S&P
[06:43] 还是集中在高科技或半导体的
[06:46] 纳斯达克或费办
[06:47] 其实要多头大家就是一起多头
[06:49] 景气不好大家就一起朝阳转入空头
[06:52] 但是最近很明显
[06:53] 当然就是脱钩了
[06:54] 道琼强可是费办跌
[06:56] 这个其实它更像是一种
[06:58] 各自板块产业的
[07:00] 可能就是筹码的调整
[07:02] 以及内股的轮动形态
[07:04] 现在市场资金就跑到
[07:05] 可能团商股去做一个避险
[07:08] 或者是暂时的停泊
[07:10] 那这个现象也跟台湾最近的情况有点类似
[07:13] 我们发现到呢
[07:15] 以大盘的金融指数来讲
[07:17] 其实没什么跌
[07:18] 它就成为资金的避风港
[07:19] 金融股成为避风港
[07:21] 而且避风港后来坏去
[07:22] 金融股倒是没什么变
[07:23] 对
[07:23] 可是呢
[07:24] 如果我们曾经经历过真正空头来临的时候
[07:27] 金融股不跌吗
[07:28] 也跌
[07:28] 而且跌起来绝对没有比电子股客气的哦
[07:32] 而且要看那个风头是不是在金融股的身上
[07:35] 不要忘记有金融海啸
[07:36] 很多时候对
[07:37] 要么讲金融风暴
[07:39] 金融海啸
[07:40] 对 然后美债风暴
[07:41] 对 常常金融股反而它是第一排
[07:44] 是
[07:44] 对 所以这也代表说
[07:46] 资金只是觉得现在电子股的压力比较大
[07:50] 所以先可能找到其他的避风港
[07:53] 可是毕竟这应该不是
[07:54] 对于整个未来的前景全面的看坏
[07:58] 空头要全面的笼罩降临了
[08:00] 所以我觉得基本面真的没有调整
[08:03] 那调整的就是情绪跟筹码
[08:05] 这段时间一定会很难熬
[08:06] 不过华尔街的名言
[08:08] 我们还是要再复习一次
[08:09] 行情总是会在绝望中诞生
[08:11] 好
[08:12] 以大盘来说
[08:15] 对不对
[08:15] 形态
[08:16] 如果我们单纯看形态
[08:18] 现在是一个走空的形态
[08:20] 因为它已经出现
[08:22] 一头比一头低
[08:23] 一底比一底低
[08:25] 这样的现象
[08:25] 然后前面有几次的低点
[08:27] 也都破了
[08:28] 所以即使是有台电撑盘的大盘
[08:30] 状况也不好
[08:31] 尤其刚刚肉讲了一个事情
[08:33] 昨天其实有所谓的熊本大地震
[08:35] 这个
[08:36] 这个真的也是希望平安
[08:39] 因为他们有一个Moba
[08:40] 对不对
[08:41] 整个爆炸
[08:42] 其实还蛮触目惊心的
[08:44] 所以因为台移电在熊本有场
[08:46] 而且在这一次的法说
[08:47] 也有提到
[08:48] 要在熊本是继续扩场的一个状况
[08:50] 这自然也造成了市场的疑虑
[08:52] 所以昨天的台移电ADR
[08:54] 是率先在盘前就开始跌了
[08:56] 当然目前为止
[08:59] 台移电并没有针对熊本的状况
[09:01] 有盘点出一个整体的数据给大家
[09:03] 我们也持续的追踪
[09:05] 但今天的话
[09:06] 台移电也很明显在盘面上
[09:07] 他也是受到压力的
[09:09] 只是它依旧不是会用那种暴跌的形式开出来
[09:12] 它就是一个下跌
[09:14] 那今天就变成是
[09:15] 盘面上几乎没有避风港
[09:17] 就像刚刚威良讲的
[09:19] 几乎就是都躲到像金融股上面去了
[09:22] 还有很少数逆势的
[09:23] 例如今天尾盘突然拉了记忆体模组
[09:26] 如果大家有看的话
[09:27] 威刚昨天开法说真的财报非常好
[09:30] 可是如果要反应
[09:32] 今天一开盘就会反应了
[09:33] 开盘没反应
[09:34] 尾盘才反应
[09:35] 就代表也是有特定资金可能去做价
[09:38] 威刚宇丹
[09:39] 就今天反而是前面
[09:40] 不表态的机体模组
[09:42] 有一些撑盘
[09:43] 或是有一些高值利率
[09:44] 甚至我看到
[09:44] 有一些是能源股
[09:46] 就真的是看各自的主力
[09:49] 或大户的表现
[09:50] 它比较没有一个
[09:52] 统整的族群性出来
[09:54] 那今天刚刚讲到
[09:56] 康宁的财报
[09:57] 其实它在光通讯的
[09:59] 这块业务
[10:00] 缴出来的财务数字
[10:01] 是好的
[10:02] 是好的先讲
[10:03] 可是市场挑剔它什么呢
[10:05] 先讲的就是说
[10:06] 他对未来下一季的营收
[10:08] 可能没有达到华尔街觉得
[10:10] 强劲成长的那样的一个预期
[10:12] 这是第一个
[10:13] 然后再来是他有提到
[10:14] 因为康宁是光纤跟通讯公司
[10:16] 他也有做这个剥离
[10:17] 但他就会需要像电信公司的
[10:19] 对他的资本支出
[10:21] 他可以拿到这样讲
[10:22] 他就有提到
[10:24] 电信公司的资本支出
[10:25] 可能的数字落在哪里
[10:27] 就市场人觉得
[10:28] 他觉得电信公司的资本支出
[10:30] 这样听起来有点保守
[10:32] 不够积极
[10:33] 你这时候就会有点
[10:34] 对不对
[10:34] 自己内心在纠结
[10:36] 想说到底那资本支出这件事情
[10:38] 要多还是少吗
[10:40] 搞不清楚了
[10:41] Google多
[10:42] 你觉得太多
[10:43] 对不对
[10:43] 然后现在天津公司觉得不多
[10:46] 你就觉得那康宁拿不到钱
[10:48] 康宁又完蛋
[10:49] 那AI你说回答
[10:51] 要给人家举债担保
[10:52] 要借钱
[10:53] 不行
[10:53] 那到底要怎样
[10:54] 现在的市场是乱的
[10:57] 现在市场没有标准
[10:58] 那海力士更不用讲了
[11:00] 之前大家担心海力士会没有毛利率不好
[11:03] 有一些疑虑什么
[11:04] 没有
[11:04] 海力士的毛利超级好
[11:06] 甚至他的净利率超过100%
[11:09] 这到底
[11:11] 就说实话
[11:12] 海力士你就可以看到
[11:13] 大家是跳不出毛病
[11:14] 可是他今天是暴跌
[11:16] 暴跌
[11:17] 他也是跟所谓的
[11:18] 驱钢杆这件事情有关系
[11:20] 韩国政府在今天早上还在讲说
[11:22] 他们还要再进一步
[11:24] 有所谓的货币紧缩政策
[11:26] 就升息
[11:27] 但跌成这样
[11:28] 我觉得他们可能也面临到
[11:30] 应该要改口了
[11:31] 因为实在是一波又一波
[11:33] 不过我一两个观察
[11:34] 他发现韩国股民的韧性可能比台股的股民还要威猛真的大家知道这一波呢股的修正风暴核心当然就是韩国的去杠杆先前外资小摩证券
[11:47] 好像出了一个报告
[11:49] 说估计韩国的去杠杆
[11:51] 差不多已经完成了75%
[11:53] 对
[11:53] 而且这应该是一个多礼拜前了
[11:56] 所以按照这个时间掐指一算
[11:58] 现在应该要去掉八成九成的杠杆
[12:01] 结果我特别到韩国的交易所网站
[12:04] 去查他们的融资余额
[12:06] 最高点是落在6月24号
[12:08] 那到目前为止来看
[12:10] 用我们台湾股民也很熟悉的
[12:13] 所谓的融资减肥到底够不够呢
[12:15] 我就去算了一下
[12:16] 韩国COSB指数
[12:18] 这波从最高点跌到今天的新低
[12:21] 修正了大概43%
[12:23] 哇
[12:23] 融资减肥幅度只有15%
[12:26] 哈
[12:27] 远远的不及大盘的跌幅
[12:30] 因为昨天我就在呐喊说
[12:32] 他们不是在监管
[12:33] 这个杠杆型TF吗
[12:34] 那大家可不可以
[12:35] 就先不要买
[12:37] 因为他先调高
[12:38] 你的户头里面
[12:39] 你的钱要够多嘛
[12:40] 对不对
[12:40] 从一千万韩环
[12:41] 变成三千万
[12:42] 然后现在就直接说
[12:44] 你可能买的那个比例
[12:45] 要帮你控制在一个比例
[12:47] 那为什么大家还是
[12:48] 其实我有点不解
[12:49] 那为什么还要买
[12:50] 那就先不要买
[12:52] 因为政策不是告诉你不要吗
[12:54] 感觉真的是有一点拼到底了
[12:57] 一路油门就是踩到底了
[12:59] 怕输给人家吗
[13:00] 因为这个心情到底是什么
[13:02] 我想或许真的就是
[13:04] 他们对于自己的
[13:06] 韩国护国神山
[13:07] 三星海力士
[13:09] 真的是已经是
[13:11] 膜拜的心态
[13:12] 觉得可能那个就是
[13:13] 韩国人的全民希望
[13:15] 所以AI时代之下
[13:18] 当然也看到呢
[13:19] 这个黄仁勋
[13:20] 每一次去吃炸鸡的同时
[13:22] 好像又为海力士
[13:24] 添了一些光环
[13:25] 大家也知道
[13:26] 确实他是HBM之王
[13:28] 所以不晓得是不是韩国
[13:30] 因为也没有其他
[13:31] 股票让大家觉得是更好的选择
[13:34] 那暂时因为呢追缴
[13:37] 大家不是去做封控
[13:39] 而是想说反正呢
[13:41] 我就想把早资金继续的加码去摊平
[13:44] 所以我觉得看起来这一波
[13:46] 他们的融资认输退潮的
[13:48] 真的远比我们以为的或想象的少很多
[13:53] 看起来应该有很多人是逆势的
[13:55] 继续加码去摊平就想要停过去
[13:58] 是
[13:58] 因为我们台股在前几次
[14:01] 我们有提到
[14:02] 最多最多打到季限
[14:03] 马上收上来
[14:04] 它会形成一个
[14:05] 昨天其实
[14:06] 威良接受专访的时候
[14:07] 又聊
[14:08] 就会形成一个
[14:09] 多头的想象
[14:10] 对不对
[14:10] 只要下去
[14:11] 我现在赶快加码
[14:12] 赶快接
[14:13] 然后就会上去
[14:14] 那上去又赚了钱
[14:15] 对不对
[14:16] 那有些人是
[14:17] 我有收到一些讯息是
[14:19] 他其实有做获利了结
[14:20] 可是他获利了结的钱
[14:22] 他又全数又投进去了
[14:24] 因为看到
[14:24] 看回不回
[14:25] 对
[14:26] 就是明明已经有
[14:27] 收回资金
[14:28] 所以这也是我觉得
[14:30] 昨天可能没有想到的事情
[14:31] 因为我昨天或是前天
[14:33] 跟大家聊的时候
[14:34] 都有提到说
[14:34] 其实沿路上来
[14:35] 如果大家有做所谓的获利了结
[14:37] 有部分停利的话
[14:39] 至少你会看到
[14:39] 今年在账面上
[14:40] 你有停利入贷的
[14:41] 但我忽略了一件事
[14:43] 就停利入贷的
[14:44] 可能又会再投入
[14:46] 而再投入的这个成本
[14:47] 绝对会比当初投入的成本高很多
[14:50] 这可能就是近期
[14:52] 大家在体感上面
[14:54] 特别差的原因之一
[14:55] 不是没停利
[14:56] 而是停利又投入了
[14:58] 而且每一次停利
[14:59] 再投入你会觉得又在赚到钱了
[15:02] 因此你可能会越投越多
[15:04] 每个人的部位越涨越大
[15:05] 所以最后这一波的反转的压力
[15:08] 就会变得非常非常的大
[15:09] 那刚刚讲到韩国的去杠杆
[15:11] 我有看到大家在讨论
[15:13] 因为可能跟我一样疑问的人很多
[15:15] 所以他们就有讲到
[15:17] 我们这一次的上涨
[15:19] 我有看到很多朋友会说
[15:21] 好像是一辈子就这一次的机会
[15:23] 对不对
[15:24] 房价那么高
[15:25] 物价也连年在涨
[15:26] 那薪水涨幅那么慢
[15:28] 如果不掌握这一次
[15:29] 会没有下一次的机会
[15:30] 会有产生这样的想法
[15:32] 所以刚刚提到
[15:33] 可能获利也赶快再投进去
[15:34] 这样子
[15:35] 他们说韩国
[15:36] 这可能要真的懂韩国的朋友
[15:38] 如果有说错的话
[15:40] 请指正
[15:40] 因为我是看来的
[15:41] 他说韩国这种被剥夺感
[15:43] 更加的严重
[15:44] 也许也是一种
[15:45] 我们所谓的民族性
[15:46] 民族性
[15:47] 或者是之前讲过
[15:49] 像三星海力士
[15:50] 他们也是以前叫景气循环股
[15:52] 难得来那么一趟
[15:53] 对不对
[15:54] 然后又那么多杠杆商品
[15:56] 所以如果当你身边的人
[15:57] 已经投入在第一波赚到钱
[15:59] 你就会更加的想
[16:00] 他离可以买房子
[16:02] 或者是变成有钱人更近了
[16:04] 而我还没有
[16:05] 所以我现在不能输
[16:07] 他们借贷去买股票的这个风气
[16:09] 就非常非常的不能输
[16:12] 就是不能输给人家
[16:13] 即使这波下来
[16:14] 也会很害怕说
[16:15] 那个如果反弹呢
[16:16] 如果再涨上去呢
[16:17] 我又会输给旁边的人
[16:19] 这样的心情
[16:20] 我听到是有人跟我形容
[16:22] 这样的气氛是浓的
[16:24] 导致就是刚刚威良讲的
[16:26] 虽然都
[16:26] 我很难想象
[16:28] 等于是整个大盘如果跌了四几趴
[16:31] 大盘内
[16:32] 然后还是不愿意退
[16:34] 然后像今天海力士盘中
[16:36] 同事在跟我讲说
[16:37] 海力士的杠杆商品
[16:38] 今天跌快35的时候
[16:40] 我就想如果你手上有一只股票
[16:41] 一天可以跌35
[16:43] 你如何承担
[16:44] 我其实很难很难想象
[16:46] 而且这只股票呢
[16:48] 可能还要想象成就是台积电
[16:49] 就是台积电
[16:50] 对那加上今天在内呢
[16:52] 韩国股市今年目前为止
[16:55] 熔断总共43次
[16:56] 那我们也可以把它想象成
[16:58] 我们台股如果一天跌4000点
[17:01] 43次
[17:03] 今年有43次
[17:04] 不是那就没了
[17:05] 43次怎么可能
[17:07] 是我们才4万点
[17:08] 真的是受不了
[17:09] 所以也是有听朋友讲过
[17:12] 其实对于韩国年轻人
[17:13] 也许他们现在的想法
[17:15] 会认为得不到比失去还可怕
[17:18] 我们可以想象
[17:19] 如果体感穷
[17:20] 比如也许我只有50万
[17:22] 全部都没有就算了
[17:24] 但是我如果没办法把50万变成500万
[17:27] 对我的未来的可能四五十年
[17:30] 五六十年人生来讲
[17:31] 更是看不到亮点
[17:33] 所以也许很多人就是拼了
[17:35] 而且回顾亚洲金融风暴的时候
[17:38] 其实那个韩国的民族性就是
[17:39] 不认输不低头不放弃
[17:42] 当然这个是优点
[17:44] 但有的时候当然当问题来的时候
[17:47] 它也会变成是一个比较难解决的痛点
[17:50] 当然韩国有韩国他们自己的一个特色
[17:53] 那你说是因为韩股影响到美股吗
[17:56] 还是因为这样AI鬼故事开始
[17:58] 其实都有
[17:59] 因为我们在最近的股货仔
[18:01] 有跟大家分享
[18:02] 这一连串的因果关系
[18:04] 到底是什么
[18:05] 像美国它一开始
[18:07] 其实应该是镇央在那里
[18:09] 每一站导致的油价上涨
[18:11] 导致的联准会本来该降息
[18:14] 后来不降息
[18:16] 后来说升息
[18:17] 现在甚至有说到
[18:19] 最悲观的看法是
[18:20] 9月就要升息两码
[18:21] 这些就是在资金紧缩上面
[18:25] 提出的警讯
[18:26] 紧缩自然就是对
[18:28] 所谓的开杠杆的压力
[18:29] 是最大的
[18:29] 所以其实一开始
[18:31] 我们比较看到都是连准会
[18:33] 尤其是新任的华许
[18:34] 我们对他不了解
[18:36] 所以不太确定
[18:37] 华许上任后会怎样
[18:38] 那令人会掉以轻心的就是
[18:40] 华许上任后
[18:41] 开完第一次会议
[18:42] 我们是过端午节
[18:43] 结果端午节后是大涨
[18:45] 就会让人家觉得
[18:46] 危机已经全部过去了
[18:47] 以及夹带着刚刚讲到的
[18:49] 其实现在如果
[18:50] 陆陆续续大家开法说
[18:52] 今天其实有好多重要的几法说
[18:53] 大家可以注意一下
[18:54] 星星要开法说
[18:56] 国剧
[18:56] 联电要开法说
[18:58] 国剧跟联电的法说
[19:00] 我们是来不及跟到了
[19:01] 因为他们
[19:02] 我们录音的同时
[19:03] 他们还没有开
[19:04] 那星星其实半年报解出来的
[19:06] 也是一个亮眼的数字
[19:07] 超过一个股本以上的EPS
[19:10] 好
[19:11] 但是今天星星重要也是
[19:12] 那个全军覆没
[19:14] 今天其实跟财报没有什么关系
[19:16] 今天全军覆没就对了
[19:19] 可是呢
[19:20] 在他们开法说的同时
[19:22] 我们就知道说
[19:23] 第二季肯定都是很亮眼的成绩
[19:26] 所以不是出在基本面的问题上
[19:29] 是出在就是刚刚讲到的乱
[19:31] 刚刚我在讲康宁和海力士
[19:34] 就代表今天不管你财报怎样
[19:36] 市场现在就是要先砍你一刀
[19:38] 那我想这个也是我们最近在留意
[19:42] 是否落底的讯号之一
[19:44] 因为股价总是那个最后的答案
[19:47] 那最近不管是好消息坏消息
[19:49] 其实股价都是跌
[19:51] 那就看看呢
[19:52] 从美股到韩股到台股
[19:54] 到底有没有哪一些呢
[19:55] 指标性的公司
[19:56] 所给出来的好消息之后
[19:58] 股价能够稍微给一点力
[20:00] 开始形成一个
[20:01] 比较偏向正向的循环
[20:03] 那眼前呢
[20:04] 当然只能说
[20:04] 如果股价给的答案就是往下
[20:07] 那形成呢
[20:08] 利多不涨
[20:09] 那其实我们也只能
[20:11] 暂时接受这些结果
[20:12] 但是千万不要松懈
[20:14] 我认为还是要持续
[20:15] 把这些基本面功课做好
[20:17] 因为这些Database
[20:19] 这些资料
[20:20] 这些研究功课
[20:21] 就是你在下一个阶段
[20:23] 真正落底之后
[20:25] 才能够去选出
[20:27] 所谓被低估或挫杀的钻石股
[20:29] 因为现在很多的消息
[20:31] 它真的没有办法
[20:31] 客观的反映在股价当中
[20:34] 可是不代表公司没有那个价值
[20:36] 所以当股价因为情绪跟筹码而超跌
[20:39] 偏离了它合理的价值的时候
[20:41] 比方说明明值100块
[20:43] 但是股价剩下70块钱
[20:45] 达了七折
[20:46] 这个也许
[20:47] 他明天剩下68块
[20:50] 下礼拜剩下65块
[20:51] 可是未来
[20:52] 他终究还是会回到100块钱的
[20:54] 所以这个时候呢
[20:55] 我们就先把这些研究的清单准备好
[20:57] 那我想等市场的情绪修复回来之后
[21:01] 股价就会还以公道
[21:02] 但是像海力士
[21:04] 我觉得这个情况会稍微比较不一样
[21:07] 是因为太优秀了
[21:09] 那太优秀的公司呢
[21:10] 其实真的会去想
[21:11] 现在市场上想要看到什么
[21:13] 因为我特别去看了一下
[21:15] 这一季它的毛利率是83%
[21:17] 上一季毛利率是79%
[21:20] 再往前一季
[21:21] 也就是2025年第四季的时候
[21:22] 它的毛利率是68%
[21:24] 光我们把这个近三个季度的毛利率
[21:26] 数字拉出来
[21:27] 画成一条曲线
[21:28] 大家可以看到的是什么
[21:30] 它的毛利率还在成长
[21:32] 还在创历史新高
[21:33] 可是它的成长的角度
[21:35] 斜率已经变缓了
[21:37] 那市场如果市况好的时候
[21:40] 大家会去欣赏它的创高
[21:42] 但是市况跟气氛比较悲观的时候
[21:46] 大家要看的是曲线
[21:49] 怎么好像变平了
[21:50] 因为这个就是超级机油生
[21:53] 总是免不了的重责大任
[21:55] 要让大家觉得surprise 惊喜
[21:57] 所以未来我觉得
[21:58] 当然不是说记忆体前景不好
[22:01] 或者是它不重要
[22:02] 但是像海力士这样的公司
[22:05] 或者说像美光这样的公司
[22:07] 要怎么样让市场觉得
[22:08] 能够更有惊喜
[22:10] 这确实蛮难的
[22:12] 太好了
[22:14] 好到顶了
[22:15] 也是一种问题
[22:17] 真的很伤脑筋
[22:19] 当然记忆体的故事
[22:22] 还有加上这个
[22:23] 藏心存储的挂牌
[22:25] 藏心存储的挂牌
[22:26] 难免让人家很担心
[22:28] 所谓的红色供应链
[22:29] 造成的杀伤力
[22:30] 我觉得
[22:31] 希望AI鬼故事里面
[22:32] 其实刚刚忘了讲一个事情
[22:33] 不是也有讲
[22:34] 中国要自己做
[22:35] 所谓的DVG台这件事吗
[22:37] 我们有讲是因为
[22:38] 这个事情老是来来回回
[22:40] 但是我觉得在美国的设备
[22:43] 或者台湾的设备也慢慢起来
[22:44] 还有日本的设备的夹击下
[22:46] 中国做设备
[22:48] 他要自产自销吗
[22:49] 也是正常的
[22:50] 因为美国不卖嘛
[22:51] 美国不肯卖更高阶的
[22:53] 规格的跟AI相关的设备
[22:55] 给中国了嘛
[22:56] 那中国自己研发是正常的
[22:58] 对
[22:58] 那研发的出来
[23:00] 研发不出来
[23:00] 那个就看后续
[23:01] 但中间已经讲过
[23:03] 非常非常多次
[23:03] 包括像所谓的先进制程
[23:06] 其实之前也在吵啊
[23:07] 你说成熟制程
[23:08] 他们就已经相对蛮辛苦
[23:10] 但确实后面有顺利的量产了
[23:12] 量率也拉起来了
[23:13] 但新兴制程目前就是很难
[23:15] 没有投入了非常多的钱然后也闹过就是跟中芯半导体的专利权的一个之争还被告吗然后有惩罚对方啊什么的一些滥帐以前的事情所以我们不能说人家都不能发展自己的东西
[23:29] 但是是不是因为人家发展自己的东西
[23:31] 那AI就会出现很大很大的问题
[23:33] 像之前有讲这个
[23:35] Kimi K3
[23:36] 结果闹两天又不闹了
[23:38] 总之现在市场就是
[23:40] 还是同样一件事情
[23:42] 叫利多不反应
[23:45] 利空很震撼
[23:46] 现在我们还是活在这样的情况
[23:48] 那这样的情绪
[23:50] 你也只能怎么讲
[23:51] 面对它
[23:52] 就是说市场永远是对的
[23:55] 这句话要再度的拿出来
[23:57] 这句话每次讲
[23:58] 就会很奇妙的是
[24:00] 可能80%人渐渐理解
[24:02] 还是会有20%人说
[24:04] 为什么市场永远是对的
[24:05] 市场这样反应很奇怪
[24:07] 没办法
[24:08] 可是股价的走势
[24:09] 就是决定了市场的共识
[24:11] 对
[24:12] 那现在市场的共识告诉你
[24:14] 没有错好委屈
[24:15] 为什么我们第二季的财报那么好
[24:17] 像最新我记得不知道哪家外资
[24:19] 说台湾的这个GDP成长率
[24:21] 他自己也上调到11个百分点
[24:23] 景气对策灯号最近不是开出来吗
[24:25] 41分继续亮红灯
[24:27] 都好到不行啊
[24:28] 没有错
[24:28] 所以我们在讲基本面没有问题
[24:31] 可惜现在在市场的氛围上
[24:34] 和资金的流量上面出了问题
[24:36] 我们就得面对它
[24:37] 它在基本面加上筹码面的互相的拉扯下
[24:41] 目前是空方胜
[24:43] 对这个就得面对
[24:44] 所以呢抱着信心
[24:47] 可是子弹不要猛打
[24:48] 就慢慢打
