[00:00] 欢迎收听赵华与古惑仔第1125集
[06:25] 对但我想没有任何一个国家的政策
[06:28] 会想要自公啊
[06:29] 韩国股市今年的涨幅
[06:31] 这个一度是就是翻倍了
[06:32] 欲练神功
[06:33] 必先自公
[06:35] 那涨幅高居就是全球第一
[06:36] 所以我觉得
[06:37] 当然他的这个表现是非常抢眼
[06:40] 可是毕竟呢
[06:42] 也确实有很强的基本面去做支撑
[06:44] 因为韩国股是有一点跟台股比较类似的
[06:48] 就是它的前两大市值的个股
[06:49] 分别就是海力士跟三星
[06:51] 那占比其实非常非常集中
[06:53] 所以一旦海力士跟三星
[06:54] 一震荡一修正的时候
[06:56] 韩股可能就立刻就是动不动就跌到熔断
[06:58] 对但是我刚才提到就是说
[07:00] 第一个你如果要对于这个股票的一个
[07:03] 投资所得获利要来课税
[07:05] 这已经算是一个重磅级的利空了
[07:08] 那如果还要是针对是所谓的账面
[07:10] 还没有实现
[07:11] 就你现在只是随着每天的市价
[07:14] 在波动你还没有卖掉
[07:15] 放到口袋里
[07:16] 这个部分要课税来讲的话呢
[07:18] 我们刚才讲了一个呢
[07:19] 这个比较深奥的名词
[07:21] 叫做积增成本太高了
[07:22] 对积增成本
[07:24] 我听到
[07:24] 大家不是那个
[07:25] 积里面的积增
[07:26] 就你要去查核
[07:28] 积核的积
[07:29] 你要精准查核
[07:30] 我就跟我两个人说
[07:32] 哇你这个用字好高级
[07:34] 又好精准
[07:35] 因为这个不是
[07:36] 人民的权利受到侵犯
[07:38] 因为我们第一个想到是
[07:39] 你敢你敢来
[07:40] 我跟你拼了
[07:41] 各自隐私是一个问题
[07:42] 可是要付出的政府成本
[07:44] 其实非常高
[07:45] 对比方说啦
[07:46] 简单与我为了收你这一块税金
[07:48] 我搞不好花了什么
[07:49] 八毛钱的代价
[07:50] 对其实他就不符合
[07:52] 成本效益的原则
[07:53] 那所以我觉得这件事情呢
[07:56] 应该是可能有点被放大渲染
[07:59] 不过我想股市给了我们答案嘛
[08:01] 对因为今天韩国股市
[08:03] 不就回升了吗
[08:04] 尤其刚才提到海力士呢
[08:06] 今天其实涨了
[08:07] 这个两趴到三趴之间
[08:09] 也回升
[08:09] 对所以除了就是说
[08:11] 韩国股市不会说就此了
[08:13] 终结了他的多头之路
[08:15] 那除此之外
[08:15] 既然海力士又回升
[08:16] 我觉得隐含一件事情
[08:17] 昨天晚上美股的暴跌
[08:20] 或美光的一个重挫
[08:21] 其实我觉得也不用把它想成是
[08:23] 完蛋了
[08:24] 他的财报或财策
[08:25] 是不是要蒙上了这个阴影了
[08:28] 我觉得倒不是
[08:29] 当然毕竟所有涨多的股票
[08:30] 每次我们从挥达的经验
[08:32] 都看到很多次了
[08:34] 就是这种高位阶的股票
[08:36] 你99分的财策
[08:37] 都说你是不及格
[08:38] 都不行
[08:39] 但是当然它涨多短线
[08:41] 可能会有些震荡修正
[08:42] 可是也绝对不是说
[08:44] 所以整个记忆体
[08:45] 是不是又要这个童话故事
[08:48] 变鬼故事了
[08:49] 我觉得也不是
[08:50] 因为盘后来看
[08:52] 美光也涨了一趴多了
[08:53] 今天海力士也马上做出了反弹
[08:55] 我觉得都是因为
[08:57] 现阶段就是整体可能会有一些
[09:00] 资金快速的轮动在移转
[09:02] 大家一看到不确定性的时候
[09:04] 毕竟就是涨多代表就是
[09:06] 你先卖就先赢
[09:07] 所以总是会有一些获利有些卖压
[09:10] 可是很快大家发现说
[09:11] 原来很多的利空可能只是短暂的
[09:14] 甚至是假消息
[09:15] 那个买盘他还是又乖乖回来的
[09:17] 好我们发现这一波融资很灵活
[09:19] 这波融资不太一样
[09:21] 例如说有修正
[09:23] 可能他们就不见得是赔钱出场的融资
[09:26] 有可能是觉得短线上先脚底抹油的融资
[09:29] 是有可能的
[09:30] 这波融资看来是叫做聪明融资比较多
[09:33] 但是你说到底现在杠杆多不多
[09:36] 当然多
[09:37] 韩国也是看到这个情形
[09:38] 那台湾我们昨天也讲到
[09:40] 元大证金就调高了
[09:41] 所谓股票和基金
[09:43] 直押直借的
[09:44] 这个所谓的贷款利率
[09:46] 对
[09:46] 这个利率调高到
[09:47] 将近四个百分点
[09:48] 其实已经越来越高
[09:50] 他也是有意识的
[09:52] 希望能够收缩资金
[09:53] 不要发生太多
[09:54] 例如说又一个震荡
[09:55] 就违约交割啊
[09:56] 或什么样
[09:57] 杠杆开太大的问题
[09:58] 并不是说
[09:59] 他们就觉得前面有什么利空
[10:01] 可是涨多
[10:02] 可能就会是最大的利空
[10:03] 我觉得这两天
[10:04] 其实在反映这件事情
[10:06] 那刚刚讲到美光
[10:07] 今天晚上跨明天的凌晨
[10:09] 他要公布财报嘛
[10:10] 也会有这个
[10:11] 应该有电话会议等等
[10:13] 上一次美光公布财报
[10:14] 非常漂亮
[10:15] 后面没涨
[10:16] 后面没涨的情况下
[10:18] 大家就会帮记忆体
[10:19] 再度的编鬼故事
[10:21] 其实鬼故事就那些
[10:22] 我们刚刚还对了一下
[10:23] 例如说
[10:24] 长那么多了
[10:25] 所以很多消费电子
[10:26] 或是有一些AI公司
[10:27] 没有办法承受这么高的涨价
[10:30] 可能之后用量会减少
[10:31] 还有就是扩产没有那么快
[10:32] 扩产没有那么快
[10:33] 那你今天营收
[10:35] 可能就会有一个上限瓶颈等等的
[10:36] 都会不断的循环
[10:38] 但记忆体这一波看得出来是
[10:40] 在循环中
[10:41] 他只要股价修正你又觉得他赚那么多钱大家那么需要又会再上去上去之后又觉得说他赚那么多他涨那么多别人受不了他又会再下来他大概会在这样的一个区间波动中
[10:53] 还是以缓步创高的姿势往右上
[10:56] 只是中间的波折会比较多
[10:58] 所以我常会觉得
[10:59] 不是不看好记忆体
[11:00] 而是记忆体
[11:01] 它适合的族群
[11:02] 可能是你要理解
[11:03] 它这样的一个巡回
[11:05] 你会比较抱得住
[11:06] 而且记忆体其实普遍来讲都是
[11:08] 大概已经经过了将近一年的上涨之后
[11:12] 现在市场都陆续开始改采
[11:15] 用本益比来做评价
[11:16] 之所以会这么谨慎
[11:18] 不是说在涨了一个月或一季之后
[11:21] 大家就好像突然改变了以往的评价逻辑
[11:24] 从PB改成用PE
[11:26] 而是很谨慎了之后才去做一个改变
[11:29] 我想最主要就是因为确认
[11:31] 这一波的记忆体
[11:32] 它真的是已经不一样了
[11:34] 不再是景气循环
[11:35] 像刚才讲到说扩产这件事情
[11:38] 我觉得这个常常就是
[11:39] 市场的逻辑也常常会自我矛盾
[11:41] 到底扩敞是要快要多
[11:43] 还是扩敞要慢
[11:44] 扩敞要少
[11:45] 其实往往你会发现
[11:46] 在不同阶段
[11:48] 它会被各自解读成
[11:49] 不同的利多或者利轰
[11:51] 简单来讲
[11:51] 比如说刚刚讲
[11:53] 如果扩敞扩得少
[11:54] 大家担心未来业绩会遇到瓶颈
[11:56] 但是你现在如果哪家大厂
[11:57] 跳出来说
[11:58] 我要加速度的扩敞
[11:59] 或者我产能要倍增
[12:00] 倍增再倍增
[12:01] 大家又会觉得
[12:02] 哇天哪
[12:02] 那报价可能会提前见顶了
[12:04] 所以我觉得其实这终究都是
[12:06] 有时候去反映在市场投资人
[12:08] 情绪上面的一些变化
[12:10] 但是其实基本面还是照着原来预先规划的一个方向前进
[12:14] 所以有的时候当那个市场过度悲观的时候
[12:17] 就会导致短线呢
[12:18] 股价可能偏离了基本面超跌
[12:20] 那往往呢真的大好的一个趋势产业
[12:23] 往往就是在那种超跌的时候才会创造超额报酬
[12:26] 好啊最近呢因为进入到所谓除权席的望月
[12:30] 就是七月
[12:31] 大家可以留意一下
[12:33] 当然有很多比较小型的强势股
[12:35] 或者他的席不多的
[12:36] 比较容易说就可能秒填席就上去了
[12:39] 但是如果他的息相对不算少的
[12:42] 或是他的股票未接真的相对也比较高一点的
[12:45] 还蛮容易出现最近会有贴息的状况
[12:48] 但我觉得这也不用太担心
[12:50] 就是贴息反而可以去试核大家看一下
[12:52] 有什么时间是买点
[12:54] 我们刚才在讨论微影
[12:55] 微影现在是除息
[12:57] 现金股息100多块发了
[12:59] 但是还有两张股票还没有除权
[13:01] 我们在讨论说到底要不要参与微影的除权
[13:05] 就是一变三
[13:06] 他最近一直跌
[13:07] 我就跟他开玩笑说
[13:08] 我那时候就跟林汉伟一直在吵说
[13:10] 我超级想要股票一变三
[13:12] 林汉伟说那你就买啊
[13:14] 为什么要吵呢
[13:14] 我就说因为我觉得有点贵
[13:16] 因为他毛利率不是很高的公司
[13:18] 对那这就是我的矛盾
[13:20] 可是因为之前我看到台股
[13:22] 有很多例如说像国巨一拆四
[13:24] 现在不但是四回来了
[13:25] 哇塞还创历史新高
[13:27] 然后星象曾经一拆二
[13:29] 然后再一拆二
[13:30] 等于原始的那一张变四
[13:33] 后来也都填全
[13:34] 所以我对这个事情挺向往的
[13:35] 这个是其一
[13:36] 那维影在除完现金股息之后
[13:38] 是一路往右下
[13:39] 这个是现在的一个现象
[13:41] 还有一档很多人在问台达电
[13:43] 他不能算是高值利率股
[13:46] 但是他已经先修正
[13:47] 修正之后呢
[13:48] 他除完息又继续贴息
[13:50] 今天是一个跌破季线的惨况
[13:52] 这样的公司很容易形成一个陷阱
[13:55] 因为就会有人问说
[13:57] 我就是觉得可以左侧交易啊
[14:00] 这么好的股票
[14:01] 大型的龙头股
[14:02] 我就一直捡啊
[14:03] 可是捡到现在
[14:04] 我的心态已经有点承受不住了
[14:06] 然后我有简单的回那位朋友说
[14:09] 因为你不是在真正的做左侧交易
[14:12] 因为像台达电
[14:13] 维也的本益比其实不高
[14:15] 可是台达电的本益比是略微偏高
[14:18] 它比较被定义在成长型的股票里面
[14:20] 所以它可能最近的波动
[14:22] 显然就会变得比较大
[14:23] 你说它个人有没有很大的利空
[14:25] 我是没有听到
[14:26] 我是没有听到
[14:27] 但它如果破季线
[14:29] 你觉得要减便宜的
[14:30] 从它长线的趋势来看
[14:32] 确实可能反而是一个比较好的位阶
[14:34] 但是刚起跌就去减就不一定了
[14:36] 那如果从他刚起点就去减
[14:39] 现在觉得心态有点崩受不了
[14:41] 那就不是真正的左侧
[14:42] 其实只是希望能够堵到台达电反弹
[14:45] 然后看到别的大型龙头股
[14:47] 前一阵子台股创新高也在创新高
[14:49] 就会希望台达电是落后补涨
[14:51] 但他没有
[14:52] 当他没有你就会怀疑他是不是出什么事
[14:54] 其实没有出什么事
[14:55] 不过电力相关的概念股
[14:58] 最近确实比较弱
[14:59] 到底有没有整个族群性上面
[15:01] 我们要注意的问题
[15:02] 还是真的这个族群就是被低估了
[15:05] 提供一个市场传传闻
[15:08] 传这个挥达的这个AI机会
[15:11] 就是800V的高压直流电
[15:13] 它叫延后
[15:14] 延后
[15:15] 对
[15:15] 但是就是
[15:16] 当然这件事情是
[15:17] 目前没有获得证实
[15:19] 是
[15:19] 但是呢
[15:20] 我们用这个案例或经验
[15:22] 可以来交流这件事情
[15:23] 就是说
[15:24] 一般来讲
[15:25] 我常常强调就是
[15:26] 你要先分辨就是
[15:27] 假如挥达是取消了
[15:30] 这个未来呢
[15:31] 都不是走这个高压直流电
[15:32] 好
[15:33] 不要这个规格了
[15:33] 那这个冲击就很大
[15:35] 但是因为我们讲
[15:37] 技术难度越高的东西
[15:38] 或越新的东西好了
[15:39] 说越新的东西
[15:41] 那你一定会碰到一些
[15:42] 比如说初期量率的问题
[15:43] 或者说相关零组件
[15:45] 来不及提供
[15:48] 或者说量产的产能不足
[15:51] 种种的这些问题
[15:52] 可是事实上我们都知道
[15:53] 因为AI的机会
[15:55] 就是要更强的算力
[15:56] 然后会有更大的功耗
[15:58] 然后你要去控制
[16:00] 这个电流跟电压
[16:01] 这个既定的一个方向
[16:02] 我想是没有回头路
[16:03] 是绝对不会改变
[16:04] 那一旦确定要往那个方向走的时候
[16:07] 重点就是谁有这个技术
[16:09] 那他就已经是拿到这个门票
[16:11] 那我有这个高级舞会的门票
[16:14] 只是现在主办单位说
[16:16] 这个舞会要延后举办
[16:18] 那就市场上短线可能会有一点
[16:20] 不管是情绪上的失望
[16:22] 或者是说对于法人来说
[16:24] 绩效上面短期他有压力
[16:27] 我可能也许这个题材
[16:29] 举例来讲
[16:29] 他要慢个一季才发酵了
[16:31] 那我就先降一点部位
[16:33] 我从台达店抽出来
[16:34] 也许我去做一下
[16:35] 被动元件
[16:36] 也许我去做一下
[16:37] 功率元件
[16:37] 但是呢
[16:38] 我很清楚
[16:39] 未来呢
[16:40] 回到800V的时候
[16:41] 谁是No.1
[16:42] 手上有门票的
[16:43] 就还是台达店
[16:44] 所以在之前
[16:46] 我们在Podcast里面
[16:47] 也聊过
[16:47] 类似像茂联
[16:48] 甚至其实更早以前
[16:50] 光镜同退的时候
[16:51] 茂联就完了
[16:52] 台光店也曾经遇过一些
[16:53] 所谓的利空
[16:54] 是是
[16:55] 大家如果有印象
[16:55] 可能被斗山抢单啊
[16:58] 之类
[16:58] 对
[16:59] 那事实上你要走到M9
[17:00] 还是谁能做
[17:01] 就是台光店嘛
[17:03] 对
[17:03] 所以我想呢
[17:04] 我回归到就是说
[17:05] 技术的这个门槛
[17:06] 就是这家公司的底气
[17:08] 他的真的实力还在不在
[17:10] 那如果在的话
[17:11] 只是因为规格上面
[17:13] 必须要暂时的跟现实低头妥协
[17:15] 然后延后或者是暂时的降规
[17:18] 那我觉得这个都是可以接受的
[17:20] 那剩下的问题就会是在于说
[17:22] 投资朋友怎么样去稳住心情
[17:25] 那我觉得这通常会跟
[17:26] 你的资金控管有关
[17:28] 像如果刚刚听到说
[17:30] 赵华分享的这个案例来讲
[17:31] 我觉得或许是不是
[17:33] 他在一开始接台达电的时候
[17:36] 接的比较快了
[17:37] 而且接的比较多了
[17:39] 如果你接慢一点
[17:40] 或接少一点
[17:41] 其实现在应该心情会不一样
[17:43] 因为越看到越跌
[17:44] 是觉得太棒了
[17:45] 今天比昨天还便宜
[17:47] 又打折了
[17:47] 但是如果前面可能在
[17:48] 两千四
[17:50] 两千三
[17:51] 两千二
[17:51] 已经接很多
[17:52] 接到现在真的
[17:53] 手都有点软了
[17:54] 手都已经受伤了
[17:56] 那看到一千九的时候
[17:57] 就会觉得说
[17:57] 天啊
[17:58] 我还要不要再接下去
[17:59] 对台达电之前
[18:01] 有跌到一千七百多
[18:02] 对不对
[18:02] 然后那时候大家也半信半疑
[18:04] 为什么会跌到1700多
[18:05] 后来就冲到2580
[18:07] 那你从1700多捡到的人
[18:09] 自然会觉得
[18:09] 哇你看多棒啊
[18:11] 创历史新高
[18:12] 那时候真的捡对了
[18:13] 那为什么这一次会怀疑呢
[18:14] 当然因为这一次破季线
[18:16] 感受上是从最高点跌下来
[18:17] 是真的跌幅又比较大了一点
[18:19] 再来的话
[18:20] 威良也提到有这个利空
[18:21] 他刚一边讲啊
[18:23] 我就觉得威良好棒哦
[18:24] 因为他让我开始回忆起
[18:25] 最近有哪一些
[18:26] 刚刚讲到台光店
[18:28] 台光店掉单不止被传一次
[18:30] 被斗山抢单
[18:31] 从他四五百块就讲
[18:33] 讲到五千块
[18:35] 中间好几次都说被抢单
[18:38] 那后来不管有没有被抢单
[18:40] 但是他有单
[18:41] 我觉得这个是最重要
[18:42] 因为他的营收结出来
[18:43] 他的年增率都是三位数
[18:45] 在喷每个月
[18:46] 都在创历史新高
[18:47] 掉去哪了不知道
[18:48] 那另外还被传过
[18:50] M9先不要用了
[18:52] 都先用M8
[18:52] 也被传过
[18:54] 还说到那个板子的设计
[18:55] 什么中间有一个中介板
[18:57] 什么不要用了
[18:58] 什么之类的
[18:58] 我们还请婉婷来示意说
[19:00] 如果不要用了会怎样
[19:02] 他就说其实那就是有点传闻
[19:04] 并没有这件事情诸如此类
[19:06] 但台光电在这样的风波中
[19:08] 每一次的回档都是很好的买电
[19:10] 他又在创历史新高了
[19:12] 对不对
[19:12] 每一次回档都好怀疑
[19:14] 是不是这件事情要成真了
[19:15] 但后面他就再上去了
[19:16] 我觉得营收是一个很强烈的底气
[19:18] 这个一定要看
[19:19] 好台达电这一次
[19:21] 到底会不会所谓的这个
[19:22] 电源的规格
[19:23] 这个升级要延后
[19:25] 不管要不要延后
[19:26] 就代表有这件事对不对
[19:28] 要升级嘛
[19:29] 对不对要升级
[19:30] 那台达店一定是升级里面最受惠的
[19:32] 因为他的技术一定是最好的
[19:34] 所以他肯定不会没有这个单
[19:36] 那如果单延后
[19:37] 我们就观察一下营收
[19:38] 如果营收真的受到很大的冲击
[19:41] 毛利率受到很大的冲击
[19:42] 那当然另当别论
[19:43] 可如果没有呢
[19:44] 人家还是在营收创高的路上呢
[19:46] 那是不是这一次的回档
[19:48] 确实又是提供一个好的机会
[19:50] 那台达店当然有一个小缺点
[19:52] 是说他的本益比
[19:53] 一直都开始已经有一点偏高
[19:55] 导致他回档的时候
[19:56] 可能你的幅度感受上
[19:58] 就会比较大一点
[19:59] 我觉得这个是要理解的
[20:00] 那还有发生什么事呢
[20:01] 发生过说
[20:02] 如果我们今天用玻璃基板
[20:04] 就会取代掉传统的载板
[20:06] 所以那时候载板三雄也崩
[20:08] 后来又特地请曲博来讲说
[20:12] 要用玻璃基板没有错吗
[20:13] 因为它的一些好的材质的优势
[20:16] 可是因为第一还没有那么快
[20:18] 第二就算用玻璃基板
[20:19] 也没有要取代载板
[20:21] 载板三雄又没事了
[20:23] 还有什么呢
[20:24] 均热片
[20:25] 建设两片变一片
[20:28] 可是这就有点严重了
[20:29] 因为你规格改成两片变一片
[20:31] 所以它确实股价就腰斩
[20:33] 它就股价5000变2500
[20:35] 这个事情就有一点点
[20:37] 影响到散热族群
[20:38] 到现在这个族群
[20:40] 还是相对比较落后
[20:41] 可是也不要忘记
[20:42] 散热族群以前还发生过什么
[20:43] 还发生过说什么
[20:44] 机柜以外什么
[20:46] 不需要用到那么多的散热
[20:48] 有一次有在讲说
[20:49] 不需要用到那么多的散热
[20:50] 那一次也崩
[20:51] 可是后面又在创新高
[20:53] 我刚才就听到
[20:54] 我两个讲
[20:55] 我就在纸上一直写
[20:56] 还有谁
[20:57] 讯心KY前一阵子跌
[20:59] 说因为博通的单延后到7月以后才要出
[21:02] 我就有跟大家分享
[21:03] 人家是有单要出
[21:04] 是延后出
[21:06] 又不是说这笔单没了
[21:07] 还有大立光
[21:09] 他要做细光子
[21:10] 然后法说会上讲
[21:12] 我要2028才有量产
[21:13] 哪一家不都是差不多这样子的意思吗
[21:16] 结果他就崩
[21:18] 现在大家会反过来说
[21:19] 不是可是大立光有细光子
[21:21] 是真的有
[21:22] 这些都是我刚一边听魏良讲
[21:25] 一边就列出来的
[21:26] 這些在市場上的傳聞
[21:28] 所以我覺得大家在了解這家公司的狀況的時候一定要去思考這次給他的利空到底叫不叫做好公司遇到而且还不是大倒霉事遇到小倒霉事给的一些些的机会
[21:41] 然后耐性跟你的资金配置
[21:43] 要把它做好的话
[21:44] 我觉得就不会有这么大压力
[21:46] 不过当然如果喜欢说
[21:47] 做一个左侧交易
[21:49] 就是说往下逢低成绩的人
[21:50] 第一个当然切记就是说
[21:52] 你可能要设定好
[21:53] 大概不管是
[21:55] 你是不是说
[21:55] 机械式的每跌几趴
[21:57] 我接多少
[21:57] 或者是说
[21:58] 你按照技术面
[21:59] 比如说在哪一条军线
[22:01] 这个十字军
[22:02] 二十字军六十字军等等
[22:03] 我分别去做一个承接
[22:05] 我想我觉得资金的一个规划策略
[22:07] 是非常重要的
[22:08] 那第二件事情当然呢
[22:10] 有的时候还是要考量一下
[22:11] 就是我们尽量不要去跟两大法人
[22:15] 就是对坐
[22:16] 因为毕竟呢
[22:18] 我们资金再怎么样都是有限的
[22:20] 那他们呢最可怕的就是什么
[22:21] 像投信啊或外资
[22:23] 有时候是这样
[22:24] 你看到他已经卖了一千张
[22:25] 最可怕不是这卖压一千张
[22:27] 是他原来库存还有一万张
[22:29] 他假如想卖
[22:30] 他还可以继续卖
[22:31] 对
[22:32] 所以刚好我看到这一段期间
[22:33] 因为台达店的拉回修正
[22:35] 蛮明显的筹码面的对比是
[22:37] 外资占卖方
[22:38] 投信占卖方
[22:39] 但融资一直在增加
[22:40] 对
[22:41] 所以看起来当然大家
[22:42] 大家非常信任台达店
[22:44] 我觉得这当然是一个好事的
[22:46] 但也必须说
[22:47] 好显他是台达店
[22:48] 对
