[00:00] 欢迎收听赵华宇古货载第1104集
[02:21] 我觉得我可以省很多的力气
[02:23] 今天来的是题材猎人汉伟哥
[02:25] 大家好 各位观众朋友大家好
[02:27] 因为上礼拜五啊
[02:29] 韦泰来我们就说
[02:30] 其实今天没有什么好讲的
[02:32] 因为上礼拜五不是也涨一千多点
[02:34] 什么东西都涨
[02:35] 小型股也涨
[02:36] 全职股也涨
[02:37] 大牛股也涨
[02:38] 今天也是类似的情形
[02:40] 但这段时间比较特别的是
[02:42] 台积电没有续创历史新高
[02:43] 他把空间让出来
[02:45] 发哥一字锁
[02:47] 日月光锁涨停
[02:49] 台达电这些
[02:50] 就是所谓的大牛
[02:51] 今天全部喷发
[02:52] 完全不像全职股
[02:53] 但小型股也没积没
[02:55] 所有的热门小型股
[02:56] 也是非常多档涨停
[02:58] 或接近涨停
[02:59] 所以这样的情况下
[03:01] 可能跟大家讲选股
[03:03] 不如讲一下
[03:04] 有没有过热的问题
[03:06] 然后那要什么样的时间点
[03:08] 才会是又有上车的机会
[03:10] 我觉得当然是有过热的问题
[03:12] 对因为你真的很少看到
[03:15] 像联发科这样的股票
[03:17] 一字锁
[03:18] 从4月份到5月份
[03:19] 我记得一字锁的
[03:21] 已经看到三根了
[03:22] 所以这么大市值的股票
[03:24] 能够一致所涨停
[03:25] 也代表说背后的资金的实力
[03:27] 非常的雄厚
[03:28] 能够把任何的卖单
[03:30] 都把它锁得紧紧的
[03:32] 那当然也代表说
[03:33] 大家对联发科的后续的展望
[03:35] 看得非常乐观
[03:36] 那你说这个联发科一致所
[03:38] 有没有泡沫的成分
[03:39] 我当然觉得有嘛
[03:41] 因为毕竟它股价
[03:42] 从那时候大概1300 1400
[03:44] 到现在都已经4200 4000 3了
[03:47] 这涨了短短一个月
[03:49] 涨了一倍多的股票
[03:50] 但我觉得就会有这样的一个
[03:52] 大家会觉得
[03:53] 这个行情这样真的可以
[03:55] 这样这么幸福下去吗
[03:57] 动不动这种大型的股票
[03:59] 就是这种涨停板事后
[04:01] 那我觉得这个但盘面上
[04:03] 会觉得有点过度的
[04:05] 投机的一个气氛
[04:06] 而且不只有台湾
[04:08] 其实在日本股市
[04:09] 在美国股市都这样的情况
[04:10] 像日本股市今天有日东房
[04:13] 凯瑟
[04:14] 那我觉得每天都十几趴在跳的
[04:16] 那这个都不是一个正常交易的
[04:19] 行情里面该有的一个现象
[04:21] 也代表说
[04:22] 我觉得现在整个市场的资金
[04:23] 是真的有点过度的疯狂
[04:25] 那过度疯狂的过程里面
[04:27] 还好的是
[04:27] 最少涨的都是这种名门正派
[04:30] 有所本的大型的股票
[04:32] 像今天有很多大全职股票
[04:34] 涨停板
[04:35] 除了联邦科一字所以外
[04:36] 你看到像在台达电
[04:38] 日月光
[04:40] 日月光
[04:40] 联电
[04:41] 什么金宝这种
[04:43] 金人宝
[04:44] 金人宝
[04:45] 人宝今天也涨停板
[04:46] 红鸡今天都涨停板
[04:49] 所以我觉得就是
[04:51] 虽然你会觉得说
[04:53] 这行情有点疯狂
[04:54] 就动辄的涨停板
[04:56] 但还好是涨在这些
[04:57] 所谓的大家认同的股票身上
[04:59] 那我觉得就是
[05:00] 你要提高警觉
[05:01] 那也不要过度去追高
[05:03] 因为既然有这种
[05:05] 跳空涨停的时候
[05:06] 也会出现跳空跌停的状况
[05:09] 所以我觉得盘面上
[05:11] 到这个时间点上来看的话
[05:13] 可能大家会有一点点
[05:14] 很感觉到
[05:15] 我好像不追股票会来不及
[05:17] 因为动辄
[05:18] 大家就跟你讲说
[05:19] 我今天股票买了又涨停板了
[05:21] 然后我今天买群创
[05:22] 明天又涨停板了
[05:24] 所以好像大家的比较的一个基础
[05:26] 就是你买的股票
[05:27] 有没有涨停板
[05:28] 那买了之后
[05:29] 明天有没有续涨
[05:30] 我觉得当大家这种所谓的情绪
[05:32] 越来越累积到
[05:33] 这种快要沸腾的时候
[05:35] 我们反而要跟大家讲
[05:37] 我们不看淡整个台股的行情
[05:39] 但是如果你要去追
[05:41] 那种盘面上连涨
[05:42] 好几天的股票的时候
[05:43] 我觉得大家可以稍微去忍耐一下
[05:46] 尤其是现在你看到像国巨
[05:48] 国具每天这样涨停板下去
[05:50] 好
[05:51] 国具已经完全超越了
[05:52] 内外资所有报告的目标价了
[05:54] 对
[05:55] 就变成报告
[05:55] 就算它今天快到700块了
[05:57] 那它已经变成这种
[05:59] 异常注意的股票
[06:00] 对
[06:00] 所以代表它可能也要被关
[06:02] 对
[06:02] 那当这种所谓的大型的
[06:05] 或者说市值非常高的股票
[06:07] 被关的时候
[06:08] 我觉得就会让大家
[06:10] 可以冷静一下
[06:11] 也许你对这种产业有兴趣
[06:14] 那也可以等到它可能被关之后
[06:16] 拉回去找一个低阶的买点
[06:17] 就像刚刚提到联发科
[06:19] 之前连续跳空所长林之后
[06:21] 就被关了
[06:22] 被关有回档
[06:23] 应该说有上去之后再回档
[06:25] 对再回档
[06:25] 那回档下来
[06:26] 其实有回到快要越线附近
[06:28] 所以我会觉得说
[06:29] 这些大型的全市股
[06:30] 你真的不要有那种心情
[06:31] 说好像今天再不追就来不及了
[06:33] 其实我觉得
[06:34] 以现在整个市场的状况来看的话
[06:37] 都是维持一些轮动
[06:38] 那有些真的你错过了
[06:40] 就不会再回来
[06:42] 你就放手让它走
[06:43] 那有一些反而是
[06:45] 你可以等着它轮动的时候
[06:47] 会有一些发动的机会
[06:48] 就比方说你最近看到一些老AI股票
[06:51] 开始加速的补涨
[06:53] 比方说像英业达
[06:54] 从上礼拜五到今天连续两根涨停板
[06:57] 那所谓的人保金保
[06:59] 那都跟这个黄文勋
[07:01] 27号要去这个
[07:03] 挥达动土典礼有关嘛
[07:04] 因为他的邻居就是金人保集团的大楼
[07:07] 所以看起来这个
[07:08] 北市科相关附近的概念股
[07:11] 其实都非常的热络
[07:12] 除了这个金保人保
[07:14] 英业达甚至说你可以看到像是什么
[07:16] 市电啊
[07:17] 一些所谓的什么
[07:18] 相关的市林开发
[07:20] 这些我觉得相关的
[07:21] 土地资产股票
[07:22] 也都会因为
[07:23] 这样一个想象题材
[07:24] 而有发动的机会
[07:26] 所以大致上来讲
[07:27] 我觉得现在盘面上
[07:29] 真的叫做百花齐放
[07:30] 你说哪一个族群不好
[07:31] 我觉得其实也没有看到
[07:32] 真的非常弱的族群
[07:34] 只是说你还是要注意到
[07:36] 既然轮动很快的话
[07:38] 有些时候
[07:39] 大家真的手脚慢一点
[07:41] 没有追到强势的股票的话
[07:43] 我觉得就不用勉强
[07:44] 自己去追
[07:45] 目前来看还是跟大家讲
[07:47] 虽然说是老生常谈
[07:49] 但如果你真的非常想要追股票的话
[07:51] 我觉得透过ETF是比较好的一个选择方式
[07:54] 因为人家一次帮你追50档
[07:56] 帮你追30档
[07:57] 总比你单押一档
[07:59] 因为现在大家心情是
[08:00] 早知道我上个礼拜我就去买这个人保就好了
[08:05] 那你看我上礼拜买的是这个
[08:07] 可能是买华硕
[08:08] 那华硕没有涨到
[08:10] 你就觉得华硕今天也有涨
[08:11] 但是因为人保是涨0百
[08:13] 你的心情就会觉得很差
[08:14] 其实实际上来讲
[08:15] 其实股票都在涨
[08:16] 但大家就会觉得
[08:17] 我一比较下来
[08:19] 别人股票涨0.
[08:19] 我没有追到
[08:20] 我就觉得心里特别
[08:21] 所以我觉得
[08:22] 如果你真的会有
[08:24] 这种心情的话
[08:24] 你不妨透过ETF方式
[08:27] 帮你追
[08:27] 不管是市值型
[08:29] 或说这种所谓的
[08:30] 不然被动式
[08:31] 或主动式的
[08:31] 现在来看
[08:33] 我们讲盘面上
[08:34] 轮到这些大型股
[08:35] 在表态的时候
[08:35] 你只要透过ETF去买
[08:37] 都能够买到盘面上
[08:39] 轮动涨0.的股票
[08:40] 像刚刚提到
[08:41] 台湾50全体股当中
[08:42] 今天有很多档
[08:43] 也是涨停板
[08:44] 所以你就不会感觉到
[08:46] 怎么别人股票涨停板
[08:47] 我都没有
[08:48] 其实你去看他的成分股
[08:49] 既然有涨停的
[08:50] 你心情就会好一些了
[08:51] 确实
[08:54] 但是各股各股的魅力
[08:55] 这个我们也明白
[08:57] 所以上礼拜
[08:58] 可能跟大家比较多的分享是
[09:01] 包括到今天其实也是
[09:02] 其实这段时间的盘
[09:04] 它适合右侧
[09:05] 它也适合左侧
[09:06] 我觉得这是一个最好的情况
[09:08] 怎么会这么说
[09:09] 因为它波动大
[09:10] 所以如果今天
[09:11] 你是一个右侧动能派的
[09:13] 其实每天都有非常多的股票
[09:15] 继续是往上走
[09:16] 当然那时候就跟汉伟讲的一样
[09:18] 回测四万点的那个时候
[09:20] 你也会看到
[09:20] 怎么一打开绿油油的超级绿
[09:23] 可是这个绿呢
[09:24] 有一些人其实也不见得有破强势的均线
[09:27] 例如说月线
[09:28] 所以右侧动人可能还抱住
[09:30] 那像左侧
[09:31] 我觉得要判断的一件事情
[09:32] 就是我常跟大家分享的
[09:33] 我目前的话可能就是先看月线
[09:36] 当然看月线这件事情
[09:37] 除了大盘
[09:38] 以个股来说
[09:40] 我觉得是有业绩的股票
[09:42] 我先看月线
[09:43] 那没有业绩是所谓的泡泡比较大的公司
[09:47] 他就有可能在这么大的波动中去回测季线
[09:50] 可是只要他们有题材猎人的题材
[09:53] 不管是破月线或是破季线
[09:56] 我都会很用力的去观察他
[09:58] 甚至就是出手做买进
[10:00] 就左侧的买进法嘛
[10:01] 所以你就会变成右侧动能的人
[10:04] 选到形态好的股票很强
[10:06] 左侧去捡这些落难股的人
[10:09] 也有非常多的股票可以捡
[10:11] 但是最重要的就是策略要制定好
[10:14] 就是例如说右侧动人
[10:15] 他可能就是破一个短缺
[10:16] 他马上就丢掉
[10:17] 可是如果站回来又马上买回来
[10:20] 我觉得那样的灵活
[10:21] 是如果大家想要去追逐股票
[10:23] 自己要很清楚的
[10:24] 就是你的停利停损点
[10:26] 一定要抓得非常精准
[10:27] 而且你要果断
[10:28] 但如果像我中我左侧的呢
[10:30] 那就是一个凹单也快乐的时候
[10:32] 我今天有看到有人在说
[10:34] 这早知道就一直凹单
[10:36] 也不用进进出出
[10:37] 对
[10:37] 这段时间是这样
[10:39] 就是你会觉得
[10:40] 好难过
[10:41] 为什么获利回吐
[10:42] 结果没想到
[10:43] 短短几天
[10:43] 你的获利变成新高
[10:45] 如果你都没有动作的话
[10:46] 你就觉得还好
[10:47] 可是如果你在前面一阵子
[10:48] 有点吓到
[10:49] 卖掉
[10:50] 你又没有那个果断
[10:51] 可以把它买回来的时候
[10:52] 你就会觉得
[10:54] 哇
[10:54] 飞走了
[10:55] 所以呢
[10:56] 这段时间是
[10:58] 你只要相信
[10:59] 台股的底气在
[11:00] 你左右侧都做得到
[11:02] 我觉得这个是一个
[11:03] 很重要的事情
[11:04] 那我看到
[11:05] 有人会说
[11:06] 我跟你讲
[11:06] 这样子一回档
[11:07] 就马上就人踩人
[11:08] 就崩了
[11:09] 就惨了什么的
[11:10] 好第一
[11:10] 我觉得我刚刚讲的就是
[11:12] 立足在我不认为
[11:14] 现在有条件崩盘
[11:15] 但是回党一定会有
[11:17] 所以呢
[11:18] 回党的时候
[11:19] 你用这样的思考
[11:21] 你要做什么对策跟配置
[11:23] 就会变得极度之重要
[11:25] 我觉得我的听众
[11:26] 都已经被训练到
[11:28] 观念还蛮好的
[11:30] 已经比较少人会在那边
[11:31] 讲一些就是他
[11:32] 看到别人什么报仇最大话
[11:35] 对不可能报仇最大话
[11:37] 必须讲
[11:37] 你只有报仇最实话
[11:39] 你没有办法报酬最大化
[11:40] 我也希望我all in
[11:42] 在今天涨的最多的那一档股票上
[11:44] 可是就是不会
[11:45] 大家连回测4万点都吓呆了
[11:48] 对不对
[11:48] 如果回测4万点都会怕的人
[11:50] 那时候连捡都不敢捡的人
[11:52] 你用黄论在4万3600点的时候
[11:55] 你是满手all in
[11:56] 在你觉得会涨最多的股票上
[11:58] 所以我觉得配置最适化是
[12:00] 就算今天4万3突然又打起来
[12:02] 煤又打起来了
[12:03] 核弹是假的
[12:05] 煤股又崩了
[12:06] 我们又崩了3000点
[12:07] 但是你不会觉得担心跟紧张
[12:10] 我觉得这个才是一个最好的方式
[12:12] 对啊
[12:13] 因为欧运今天涨最多的股票
[12:15] 有一百多台
[12:16] 都是涨停板
[12:17] 都涨停板
[12:18] 就不可能你的股票是最强的那一支
[12:20] 对所以我觉得
[12:21] 其实现在都是排面上
[12:22] 到处都充满机会
[12:23] 所以我们会跟大家讲
[12:24] 你现在真的叫百花齐放
[12:26] 各种题材
[12:27] 我觉得都有它发动的一天
[12:29] 那只是说还是几个原则
[12:31] 就是说有些强势主流股
[12:33] 它一定等到它拉回
[12:35] 那如果是高本益股票下修的话
[12:37] 你就可以把那个防守点拉得低一点
[12:40] 因为有机会等得到
[12:41] 就像西光子族群
[12:43] 4月份很风光
[12:44] 那5月份其实出现比较明显的落难回荡
[12:47] 但你发现到
[12:48] 光盛如果你在季限以下接它的话
[12:50] 今天也是一根掌铃板上去啊
[12:52] 对这也是很佩服大家
[12:53] 因为光盛我看到那一行
[12:54] 我就有一点点
[12:55] 有一点点怎么样
[12:57] 觉得好像没有什么就要混很久这样
[12:59] 对
[13:00] 所以你可以发现到
[13:01] 就是说这些我觉得都是今年的主流题材
[13:03] 只是说大家在操作上面都习惯
[13:06] 涨的时候就觉得
[13:08] 我手上好像有它
[13:09] 跌的时候你就觉得
[13:10] 还好我没有买它
[13:11] 但是如果你不在这种所谓的
[13:13] 大幅度修正拉回的时候
[13:15] 建立基本部位
[13:16] 那一旦涨上去就变得很难追
[13:18] 所以你会发现到
[13:19] 在上个礼拜三台阶段结算的时候
[13:21] 很多股票是破月线
[13:22] 甚至有破季线的
[13:23] 那经过也才从上礼拜四礼拜五
[13:26] 到今天三天而已
[13:27] 很多股票直接创下新高
[13:29] 像你看到台光电这样的现行
[13:31] 上礼拜三是压低结算
[13:33] 直接破了月线关卡
[13:34] 那今天就直接创下一个历史的新高
[13:37] 所以我觉得现在的盘面上来讲
[13:40] 就是在整个族群
[13:42] 没有看到太大的败相
[13:44] 任何族群都有一些多方轮动的机会
[13:46] 甚至今天你看到连中刚
[13:48] 连中刚都涨停板了
[13:50] 前一阵子是不是股东会
[13:52] 对
[13:52] 然后老板也有点不开心是不是
[13:55] 好像是那个台泥被骂的腰残
[13:57] 台泥台泥台泥
[13:58] 对台泥被骂的腰残
[13:59] 中刚是台泥台泥
[14:00] 对那中刚还好那中刚今天提出来说他有一個所謂超薄型的鋼片也達不到AI供應鏈所以連中鋼有AI題材都能夠拉一根掌停
[14:10] 你就知道說
[14:11] 現在盤面上真的是到處充滿了機會
[14:13] 那時候這個機會來的時候
[14:15] 你說中鋼你今天有人會有買到嗎
[14:17] 很難嘛
[14:18] 因為突然之間一根長紅可以放上去
[14:21] 我覺得大家除非是做動人的
[14:23] 你可能可以跟上這一根掌停
[14:24] 但你對中鋼有既定印象
[14:26] 覺得這個萬年不會動的股票
[14:28] 你就會錯過這種股票的上漲
[14:29] 但我觉得大家也不用灰心
[14:31] 因为目前来看
[14:32] 只要台股是一个创高的多方结构
[14:35] 那今天涨了少
[14:37] 也许明天就涨比较多
[14:38] 那今天跌下来
[14:39] 也许明天就反弹上去
[14:40] 所以你不要在这个行情
[14:42] 多方轮动里面先去预设立场
[14:44] 那只是说
[14:45] 你到底相信的是什么样的族群
[14:47] 什么样的题材跟什么样的故事
[14:49] 那细光子蛋
[14:50] 大家很多人都相信
[14:51] 但是跌破季线
[14:53] 真的敢买的好像也不多
[14:54] 所以如果你是不是这种
[14:56] 坚定在这种左侧
[14:58] 要等拉回减便宜的人的话
[15:01] 我觉得你不妨用动能的方式
[15:02] 像朱老师所教的
[15:04] 回到买上场
[15:05] 突破月线之后
[15:06] 回到月线再买
[15:08] 可能他的动能会变得比较快一些
[15:10] 我说现在的行情就是
[15:12] 你只要掌握好你进出的方法
[15:15] 那选定好你真的看好的族群的话
[15:18] 我觉得都会有机会
[15:19] 那我们其实常常在跟大家讲
[15:21] 就是说你怎么样去看族群的轮动
[15:23] 其实我们都有这个答案可以抄嘛
[15:25] 比方说你看到上个礼拜五
[15:27] 美股的一个表现
[15:29] 就可以看到
[15:29] 其实今天盘面上
[15:30] 老AI的发动
[15:32] 你也不会觉得很意外
[15:33] 没错
[15:33] 对因为上礼拜
[15:34] 我这个带了电脑
[15:36] 没错
[15:36] 惠普电脑
[15:37] 没错
[15:38] 联想电脑
[15:38] 好像是因为川普有讲到嘛
[15:40] 对不对
[15:41] 对那主要还在说
[15:43] 因为联想电脑的财报
[15:44] 它里面
[15:45] 联想财报很好
[15:46] 对已经提到
[15:47] 它的AI占比到了快要四成
[15:49] 所以大家就联想到
[15:50] 联想到
[15:52] 这个相关的AI伺服器的组装
[15:54] 好像有他的机会存在
[15:56] 所以戴尔跟惠普
[15:57] 都创造了雨晴高之后
[15:58] 大家就回头来看
[15:59] 哇 鸿海好委屈哦
[16:01] 广达现在位阶就很甜
[16:03] 那伟创伟颖
[16:04] 看起来好像没有涨到
[16:05] 甚至所谓的
[16:06] 音乐达 维星 技嘉
[16:08] 现在比较委屈
[16:09] 应该是这个达达的神达
[16:11] 没有涨到
[16:12] 神达
[16:13] 或者是刚刚讲到
[16:14] 音乐达 神达这种的
[16:15] 还有就是今天会涨停的
[16:17] 仁宝跟宏基啊
[16:18] 对
[16:19] 这个仁宝跟宏基
[16:20] 真的是捞了一个寂寞
[16:21] 今天都涨停了
[16:22] 所以我就代表说
[16:24] 在这种行情那么弱弱的时候
[16:26] 真的很多股票都可以等到
[16:27] 它发动的时间点
[16:29] 你说这种股票
[16:30] 如果你之前没有存股买它
[16:32] 你怎么可能会追到
[16:33] 它一根涨一半
[16:34] 两根涨一半
[16:35] 一上来创造今年新高
[16:37] 如果你之前没有去蹲点等它的话
[16:39] 我觉得大家都会错过这样的股票
[16:41] 那鸿海之前大家嫌它都不会涨
[16:44] 但今天是创下今年的一个新高
[16:46] 那我们讲这个郭台铭董事长
[16:48] 跟国去陈泰铭董事长的一个财富距离
[16:52] 也会越来越接近
[16:53] 当然他们是用股票市值
[16:54] 其他有的没有的就没有加价
[16:56] 不过因为我们知道
[16:57] 陈泰明董事长很多的收藏品
[16:59] 上礼拜我还讲一下他的小故事
[17:02] 所以应该真的身价是不凡
[17:04] 对所以我觉得就是代表说
[17:06] 其实现在就像黄仁勋讲的
[17:08] AI的订单
[17:10] 台湾一定是吃不完的
[17:12] 所以未来我觉得
[17:13] 大家如果相信这样的趋势的话
[17:15] 那也就是像刚刚提到的
[17:17] 你去找业绩好的
[17:19] 那就找跟AI供应院
[17:20] 现在直接有出货的
[17:22] 不管是在散热啊
[17:23] 机壳啊
[17:24] 滑轨啊
[17:25] 甚至说组装厂
[17:26] 还是说相关的
[17:27] 可能在所谓的
[17:28] 网通厂部分
[17:29] 他们都可以直接看到业绩
[17:31] PCB也是这样的一个题材
[17:32] 那如果你是要找这种
[17:35] 未来爆发性很强的
[17:36] 就找未来的一个
[17:37] 相关的一个
[17:38] 做梦题材
[17:39] 像细光子啊
[17:41] 甚至说像最近的机器人
[17:42] 就连今天台股
[17:44] 这种百化齐放的时候
[17:45] 机器人也没有落寞下来
[17:47] 也是维持这种
[17:48] 强势轮动创高
[17:49] 所以我觉得
[17:50] 现在台股就是真的
[17:51] 叫做大家只要坚定
[17:54] 做多的一个信念
[17:56] 那不要过度去追高
[17:58] 那去要尽量去等待
[18:00] 这种资产资金轮动的一个效果
[18:02] 我觉得都可以等到好的买点
[18:03] 那我觉得现在最怕的
[18:05] 就是大家有那种
[18:06] 很急的一个心态
[18:07] 像我最近因为六日
[18:09] 我真的觉得
[18:10] 最近大家讨论股票的
[18:13] 一个心态都很多
[18:14] 然后甚至是说
[18:16] 像我的亲戚我的朋友
[18:18] 最近都会跟我报股票
[18:19] 我听听谁说什么股票
[18:21] 好像他目标价到哪里
[18:23] 我听到这样
[18:24] 我其实有时候听多会觉得有点害怕
[18:26] 因为连那种很久都不聊股票的人
[18:28] 都突然间来跟你聊股票
[18:30] 以前可能都是很久才跟你打一通电话的
[18:33] 最近好像一个礼拜会跟你聊到两三次
[18:35] 那我觉得这种心态出来的时候
[18:37] 也代表现在是真的有过热
[18:39] 所以才会跟大家讲说
[18:40] 在这样的行情当中
[18:42] 大家都会很怕赚输别人
[18:44] 但我觉得当大家有这种心态的时候
[18:46] 你尽量就是要去控制好你的股票的档数
[18:51] 因为我现在很怕就是大家有这种
[18:54] 好像盘面上什么股票都很好
[18:56] 所以你每个东西都买一点
[18:57] 买到之后你就变成自己自己组一个ETF
[19:00] 那与其这样
[19:01] 你不如透过其他的ETF方式去帮你买
[19:04] 也比你这种各种分散
[19:06] 每一种股票买个零股买个一张
[19:08] 到之后你会发现到你的绩效
[19:10] 并不会打败相关的大盘
[19:12] 甚至打败相关的ETF的经理人
[19:14] 我就是汉语哥口中那一个
[19:17] 这个持股之多
[19:19] 应该算是自主ETF
[19:21] 但是我有很多ETF
[19:23] 我会常常推荐大家
[19:25] 这样子做的原因是因为
[19:27] 很难就是完全摆脱
[19:29] 对个股的喜欢
[19:31] 如果说大家都不喜欢个股了
[19:33] 百分之一百%的人
[19:34] 都去买ETF了
[19:35] 这个市场也会蛮奇怪的
[19:37] 对
[19:37] 因为大家每一家公司出来
[19:38] 你就会有他认同的价值
[19:40] 所以大家还是很喜欢
[19:41] 有这个个股表现的机会
[19:44] 就像每天看到亮灯
[19:45] 你就会觉得
[19:46] 我今天有好几个灯
[19:47] 对
[19:47] 那你总不可能ETF每一个都亮灯
[19:49] 对
[19:49] 如果ETF每个都亮灯
[19:51] 那个股亮灯的一定更多了
[19:52] 所以我自己是有很多的ETF来搭配
[19:55] 也蛮多的个股
[19:56] 个股的话
[19:57] 虽然是分散
[19:58] 但是大部分都是科技股
[19:59] 我对传产股
[20:00] 虽然今天中刚涨停板
[20:01] 我觉得还是要观察一下
[20:03] 因为这一波
[20:05] 你说看到业绩可以三位数
[20:07] 双位数大成长
[20:08] 毛利率提升的
[20:09] 真的都是在科技股上面
[20:10] 传产股大部分都是
[20:12] 好委屈
[20:13] 好可怜
[20:14] 最坏的已经过去了
[20:16] 比较会是这样的一个状况
[20:18] 你说他们虽然切进去有AI
[20:20] 当然了
[20:21] 你一个机柜一定弄很多钢片的
[20:23] 这个一定有相关的原物料用途
[20:26] 可它是不是一个
[20:26] 涨价升级题材里面最受惠
[20:29] 自然还是有待观察
[20:30] 因为现在接下来
[20:31] 6月就是Computex展了
[20:33] 我觉得Computex
[20:34] 就是对于这些AI的一线大型龙头
[20:37] 还是会继续加持的一个好地方
[20:39] 因为大家的品牌名称
[20:41] 就是都已经深入人心了
[20:42] 摊位也会非常大嘛
[20:44] 所以到时候
[20:45] 只要华文勋走一走啦
[20:46] 或者是说他们在
[20:47] 现场有发表一些
[20:48] 相关的演说
[20:48] 请大家来啦
[20:49] 我觉得都会有
[20:50] 推波助澜的效果
[20:51] 但是有没有可能
[20:52] 涨到computex
[20:53] 反而会缓一缓呢
[20:55] 我觉得有这个机会存在
[20:57] 因为毕竟我们刚刚讲到嘛
[20:59] 这动辄的涨停板的行情
[21:01] 你再这样下去
[21:01] 应该不得了
[21:02] 因为台股今天涨了
[21:03] 1300多点
[21:04] 那到computex
[21:05] 下个礼拜
[21:06] 二才正式登场
[21:07] 还有这个华文勋的GT大会
[21:09] 那如果说每天
[21:10] 都是这样子
[21:11] 1000多点的行情
[21:12] 看起来五月份到五万点
[21:14] 也许就不是太大问题了
[21:16] 太夸张了
[21:16] 夜盘的话已经有先到四万四千点了
[21:20] 对啊
[21:20] 那你说后面这几天在加速的上涨
[21:23] 还有四天的时间
[21:24] 有没有机会
[21:24] 我们不敢说完全没有可能性
[21:27] 但还是要跟大家讲
[21:28] 就是说既然所有的利多消息
[21:31] 在所谓的这个computers之前
[21:34] 都已经先发酵过了
[21:36] 那反而在这个会场上面
[21:38] 在讲利多就不一定能够推升股价上涨
[21:40] 所以我觉得因为刚好
[21:42] Computex这段时间也面临到
[21:44] 所谓5月份营收要公布
[21:46] 所以如果大家在那个时间点上面
[21:48] 可能就要去检视一下手上的持股
[21:50] 第一个是如果在这个展览之前
[21:53] 股价已经来到波段高或历史新高
[21:55] 然后你看它过去前四个月营收
[21:57] 可能是比较平淡的
[21:59] 那Computex也要知道说
[22:01] 它不会是你Computex宣布有Valor并
[22:03] 然后马上5月份营收就爆发性成长
[22:05] 它不会是这样的一个故事跟剧本
[22:08] 所以你可能就短暂来看
[22:09] 你可以先做部分的货业了结
[22:11] 不用全卖
[22:11] 那你可以部分先做货业了结
[22:13] 等到真的
[22:14] 可能这个展览的利多
[22:16] 真的没有涨
[22:17] 再拉回来的时候
[22:18] 你再做一个布局的动作
[22:19] 所以我觉得现在这时间点
[22:21] 一直到下个礼拜
[22:22] competitive展之前
[22:24] 应该这种所谓强势个股
[22:26] 或族群轮动还是非常快
[22:27] 但是如果你现在才要进场的人
[22:30] 尽量还是以这种
[22:31] 短波段操作为主
[22:33] 我觉得这时间点
[22:34] 台股在四万三千多点
[22:36] 你说真的要找到盘面上便宜
[22:39] 没有涨到股票
[22:39] 已经很少了
[22:40] 所以大部分所有的
[22:42] 你知道股票提材
[22:44] 都已经反映在股价上面
[22:45] 你看台光电
[22:46] 涨到5500块
[22:48] 这个M9
[22:49] 我现在会反映到M10的材料了
[22:51] 所以这个就代表说
[22:52] 其实他们股价已经把
