[00:00] 欢迎收听赵华与古惑仔第1131集
[03:52] 所以大家养成一个习惯
[03:54] 拉回就买拉回就买
[03:55] 那我就说嘛
[03:57] 是今年四月以前
[03:58] 这个氛围也不会并不存在
[04:01] 对不对
[04:02] 然后这三个月导致市场是非常乐观的
[04:05] 所以拉现在拉回就买
[04:06] 那他问我说这样子会不会有问题
[04:08] 我说现在没问题
[04:10] 但是我往后看我不太知道
[04:12] 因为最主要关键点就是
[04:15] 每年第三季它有固定的架构
[04:18] 从美股到台股都一样
[04:20] 其实第三季是业绩最好的时候
[04:23] 但是通常股价都会相对比较弱
[04:26] 那今年有没有可能复制
[04:29] 我老实讲我觉得是有机会
[04:31] 那最后会发生一个现象
[04:34] 就是没有任何理由
[04:36] 然后就拉回
[04:37] 然后大家再不断塞利空给它
[04:39] 就是复制这一段时间的那个架构
[04:41] 只是我說現在的這個狀況來講
[04:46] 無論是
[04:46] 尤其是台韓嘛
[04:48] 漲最多
[04:49] 然後大家就拼命拉槓桿
[04:51] 然後像昨天我在
[04:53] 我在我這個Facebook
[04:54] 也在回留言
[04:55] 又也在問說
[04:56] 那明明我都看好指數
[04:59] 我也看好台積電這些全職股
[05:02] 那買0050為什麼不買正二
[05:05] 我永遠都在爭這個問題
[05:07] 那意思說為什麼要這麼保守
[05:09] 為什麼槓桿更好
[05:10] 我說這個老實講
[05:11] 没有一定的答案
[05:13] 那你重点是
[05:14] 要记得一件事情
[05:16] 这个三个月的超级荣景
[05:19] 不可能永远都长这样
[05:21] 总是会有震荡
[05:22] 那后面如果震荡
[05:24] 你杠杆你到底能不能熬过去
[05:27] 我觉得才是比较大的重点
[05:30] 反正结论就给大家一个概念
[05:32] 就过往近十年
[05:34] 台股的十二个月
[05:35] 最强的就是七月
[05:37] 但是最弱的就是九月
[05:39] 永远第三季就是开高走低
[05:42] 我找到知音了
[05:43] 我心里面有这个想法
[05:46] 它永远就是开高走低
[05:47] 那你有没有想过
[05:48] 四五六大涨过后
[05:51] 七月再喷出最后一段
[05:53] 如果八九开始弱
[05:55] 然后尤其是比较麻烦的是
[05:58] 很多人借借借压压压压压压
[06:02] 如果刚好压在这个最后最高点
[06:04] 那你能不能撑得过去
[06:07] 我常常讲的
[06:08] 股市涨跌都是正常的现象
[06:12] 那我觉得这个
[06:14] 尤其是现在大家都来问
[06:16] 就是问说
[06:17] 到底这五万还有没有机会
[06:19] 我就直接回答
[06:20] 五万今年当然一定有机会
[06:22] 五万很近啊
[06:23] 对啊
[06:23] 但是现在的问题来啦
[06:25] 就是大家又要问
[06:26] 那有机会到底是
[06:28] 是不是这个月
[06:30] 对不对
[06:31] 是不是下礼拜
[06:32] 对类似这样
[06:33] 这个月有没有可能
[06:35] 这一季还是这一季之类的
[06:37] 可是我剛剛講
[06:38] 過往經驗
[06:39] 漲這麼多
[06:41] 加上第三季就容易開高走低
[06:43] 那七月如果沒摸到
[06:46] 那有沒有可能就修正
[06:47] 就代表也許要第四季了
[06:49] 所以回過頭來
[06:52] 就是問我說
[06:53] 第三季到底有沒有機會到五萬
[06:56] 老實講我也不太知道
[06:58] 我常常講短線問我
[06:59] 我如果知道我是神的
[07:02] 我只能說我們抓的是一個趨勢
[07:04] 我不可能你問我說
[07:06] 这个月这个礼拜
[07:07] 明天会涨跌
[07:09] 我是没办法回答的
[07:11] 所以结论就是趋势还在往上
[07:14] 可是大家要稍微有点风险意识
[07:17] 就是记得一件事情
[07:19] 就是七月就是全年最强
[07:21] 但九月是全年最弱
[07:23] 所以七月强之后
[07:24] 就八九就有可能开始往下压
[07:27] 当然这是过往的平均
[07:29] 也不代表每年都一定会复制
[07:31] 但是还是要尊重一下
[07:33] 每年到那个时间点
[07:34] 就是相对比较弱
[07:37] 而且还有一个问题
[07:38] 就是盘面结构确实
[07:41] 在维持轮动的情况下
[07:44] 有稍稍越来越后段的感觉
[07:47] 没错
[07:47] 因为我这边
[07:50] 把我的问题也统整一下给明翰
[07:52] 可是为什么刚刚我说遇到知音了
[07:54] 我也是有这样的感受
[07:56] 就是我认为七月
[07:57] 你说要不要再创高
[07:58] 当然因为近在咫尺
[08:00] 就是离创高近在咫尺
[08:03] 当然这个支持
[08:04] 我还记得有一年
[08:05] 就是那一年
[08:06] 台股到了18000多点
[08:07] 大家就觉得说
[08:09] 那到20000也快了
[08:10] 但是到了18000多点
[08:11] 二物战一开打
[08:12] 就变成空头市场
[08:13] 那是2022年
[08:15] 我不是说现在变空头市场
[08:16] 现在反过来
[08:17] 现在还是一个多头市场的架构
[08:20] 所以我觉得7月再往上
[08:21] 这个因为7月会有什么呢
[08:24] 第二季的季报会出来
[08:25] 6月的营收会出来
[08:26] 这边跟大家聊过
[08:27] 基本面上面都会非常的好
[08:29] 那你说总体经济上
[08:31] 就算每一
[08:32] 那边再有一些竞争
[08:33] 只要油价不上来
[08:34] 事实上也不太会影响到
[08:36] 总经的一个状况
[08:37] 现在排面上会影响的
[08:39] 我等一下会跟明翰讨论
[08:41] 那为什么我说八九月
[08:42] 我跟明翰想的有点像
[08:43] 因为进入到所谓的旺季
[08:45] 跟旺月的时候
[08:47] 它后面的延续力
[08:48] 你要靠什么东西端出来
[08:50] 你可能要端出非常刺激
[08:51] 非常厉害的成长性的成绩
[08:54] 你才有可能
[08:55] 可是这个时候
[08:56] 你市场可能会弹性疲乏
[08:57] 加上这段时间
[08:59] 就是我要问的
[09:00] 全市场都有收缩资金的
[09:01] 一个压力
[09:02] 美元在升值的过程中
[09:04] 反映的是
[09:04] 9月会不会预防性升息
[09:06] 韩国也提出来
[09:07] 今天有讲
[09:08] 韩国我们的CPI的年增率
[09:10] 也超乎我们的预期
[09:11] 韩国央行说
[09:12] 不排除会有紧缩的政策
[09:14] 那他们前一阵子
[09:15] 就在打那么三倍ETF
[09:17] 什么要查大家的税
[09:18] 就是各国像我们这种涨多的
[09:20] 都有资金紧缩的一个压力
[09:22] 台湾是不断的市井
[09:23] 六代同堂什么的
[09:24] 现在成交量也缩下来
[09:26] 所以这些都会让我觉得
[09:27] 到了八九月
[09:28] 反而会有一个压力
[09:30] 但眼前的这件事情
[09:32] 想要请教明翰了
[09:33] 外资空单
[09:34] 今天又来到历史最高水位了
[09:36] 你说套利吗
[09:37] 现在增加差没那么大了
[09:39] 有需要套利吗
[09:40] 可能避险单变多了
[09:41] 资金收缩
[09:42] 排面上成交量降低了
[09:44] 那这段期间
[09:45] 你觉得要怎么样来度过
[09:47] 为什么可以支撑说
[09:49] 那7月还会好
[09:50] 好
[09:50] 应该这样讲
[09:51] 这个外资的部分空单来到高点
[09:55] 其实就我之前
[09:56] 我自己影片也讲了
[09:58] 其实结论就是
[09:59] 大家不要只看字面上的东西
[10:04] 因为字面上的东西
[10:05] 你没有看到过去的记录
[10:07] 然后你就会沉浸在那个氛围里面
[10:11] 说外资期货空单创历史新高
[10:14] 之类的
[10:15] 我印象里确实
[10:17] 应该说如果在AI以前
[10:19] 那时候外资空单来到两万多口
[10:21] 就已经压力很大
[10:23] 然后确实每次被它凹中的几率是高的
[10:27] 以前来到两万多口
[10:29] 他就死不退
[10:30] 然后最后就下来了
[10:32] 对
[10:32] 他的胜率是高的
[10:34] 但有AI之后
[10:35] 他的操作真的很烂
[10:37] 就是每一次
[10:38] 他觉得有问题
[10:40] 一路嘎一路嘎一路嘎
[10:41] 然后他就死不退
[10:42] 然后就从两万多到六万多
[10:44] 然后两万多到这次八万多
[10:46] 死不退
[10:47] 死不退最后怎样
[10:48] 也没有让他得逞
[10:49] 最后他就是投降
[10:51] 其实AI就这样
[10:53] 结论来讲
[10:54] 就是因为基本面太强
[10:56] 记得一件事情就是
[10:57] 这个指数能够
[11:00] 今年有五成以上的涨幅
[11:02] 甚至刚才提到
[11:03] 韩国有一倍以上的一个涨幅
[11:06] 其实真的是来自于基本面
[11:09] 并不是说现在资金面
[11:11] 是因为谁谁谁买
[11:13] 没有
[11:13] 因为外资是买超的
[11:15] 那你说靠着我们这个第四法人
[11:18] 散户不断买
[11:20] 买到创高理论上也不合常理
[11:23] 尤其是整个台股的最大持股者
[11:26] 还是外资
[11:27] 所以不可能靠着台湾
[11:30] 这些我们一般的投资人
[11:32] 就能够逆势扛上去
[11:34] 所以我常常讲
[11:35] 几个比较重要的概念
[11:37] 第一个就是外资的动向
[11:39] 真的不要把它当作
[11:42] 太重要的指标
[11:43] 常常我觉得
[11:44] 有AI以来常常是反指标
[11:47] 上次来
[11:48] 刚好去在达恩秀也提到
[11:51] 那天好像外资是
[11:53] 买超不知道钱几大
[11:55] 然后我那时候讲
[11:56] 每一次都讲
[11:57] 卖超前几大就是低点
[11:59] 反而买超前几大的时候
[12:01] 你是要留意一下
[12:02] 是不是表示要震荡拉回
[12:03] 这一段时间真的都是很明显
[12:06] 它就是反指标
[12:07] 所以其实卖超不用太紧张
[12:10] 期货空单创高
[12:11] 如果你每一次创高你就跑
[12:14] 你会发现
[12:14] 你就是跟它外资战同向
[12:16] 几乎都是错
[12:17] 所以我觉得不用那么在意
[12:20] 那所以刚刚第一个重点
[12:22] 就是外资的这个操作
[12:24] 其实不要那么在意
[12:25] 第二个误区就是不要认为
[12:28] 所以我们不用理外资
[12:29] 其实散户现在就是明显的
[12:32] 大战外资是赢的
[12:33] 一次大罚人
[12:34] 刚刚说没有那么简单
[12:35] 其实没有那么简单
[12:37] 真的还是外资才是重点
[12:38] 我觉得这个是比较重要的关键
[12:41] 第三个就是告诉大家
[12:43] 其实这个有AI以来
[12:45] 筹码面看谁都不准
[12:47] 你不如花时间
[12:48] 关注在这个所谓基本面身上
[12:51] 其实7月刚好也是重点
[12:54] 然后营收的部分
[12:55] 其实六月的营收
[12:58] 虽然说现在都还没开始公布
[13:00] 但理论上我个人觉得
[13:01] 一定是还是非常正向
[13:03] 因为以台积电的角度而言
[13:05] 它给的所谓的季的目标
[13:08] 重点就是四月有点不如预期
[13:11] 然后五月还不错
[13:13] 因为逆势走高
[13:14] 刚好跟原本预猜的有点类似
[13:17] 因为当时有提到四月不如预期
[13:19] 代表五六月是好的
[13:20] 所以四月不如预期也没跌
[13:22] 五六月果然五月就表现不错
[13:25] 他如果要符合他的这公司给的目标
[13:28] 加上过往几季通常都是又预期
[13:31] 所以代表六月他的营收也不会太差
[13:33] 那尤其是要记得就是法收会前之前的股东会
[13:38] 他五六月的营收几乎都被他看到了
[13:41] 他都还一直讲到说第二季的看法
[13:44] 他不会有任何改变
[13:46] 所以代表着他已经偷看到底牌了
[13:49] 他已经告诉你这些数字对了
[13:51] 就代表六月營收也不會差
[13:53] 那比較重要就是他七月的法說會的說法那理論上應該也都是正向的所以就靠著這樣的一個支撐還是七月的部分我覺得還是要相對比較樂觀
[14:06] 可是我剛剛提到
[14:07] 就像趙華剛剛提到
[14:08] 如果真的這些該看到的牌都出完了
[14:12] 到底後面相對來講是不是就會有壓力
[14:16] 尤其是後面比較有可能的
[14:19] 又來講聯準會的動向
[14:21] 还有一个问题是因为
[14:22] 第四季美国要期中选举
[14:24] 那是不是会导致有
[14:27] 这种所谓的政治的议题
[14:29] 比较大的这些言论
[14:31] 当然我之前就提到
[14:34] 以我的看法
[14:35] 联总会根本就不是重点所在
[14:38] 我每次都讲
[14:39] 今年不要花时间在看联总会
[14:41] 每次联总会
[14:42] 讲了什么事情之后导致下跌
[14:46] 你就进去买就对
[14:47] 因为他们不可能
[14:49] 联总会是不可能导致
[14:51] 整个趋势反转的关键主因
[14:54] 所以就跟大家提到
[14:56] 这个结论
[14:57] 我们刚刚虽然说
[14:59] 感觉好像偏向比较悲观
[15:01] 没有
[15:01] 就是现在不是要叫大家下车的时候
[15:04] 只是要跟大家讲
[15:05] 你要有点警觉心
[15:06] 重点就是第三季容易开高走低
[15:08] 现在是正在开高
[15:10] 而且我个人觉得高点还没到
[15:12] 但是只是七月
[15:14] 如果见到高点的情况下
[15:16] 你要先谨记再行
[15:18] 7月的建高已经不再是像4、5、6月
[15:22] 不断地往上走高
[15:24] 眼睛闭着一起买
[15:25] 应该说7月我觉得还有高点
[15:27] 但是要留意的是8、9月的震荡
[15:30] 而且7月20到31号
[15:32] 民汉要出国
[15:33] 就没有人关注大家了
[15:36] 可是从我以前过往
[15:38] 我出国的时候
[15:39] 指数都是比较会涨的
[15:41] 真的吗
[15:41] 真的真的
[15:42] 那个早上7月31号吧
[15:43] 我觉得我们两个现在逻辑
[15:45] 刚好贴在一起
[15:46] 但是刚刚有一个问题
[15:48] 就是虽然说不要担心联准会
[15:50] 可是各国确实有在这个
[15:51] 担心资金杠杆过大的部分
[15:53] 有在做收缩
[15:54] 可是虽然收缩
[15:56] 我觉得连挡不住
[15:57] 就是散户朋友们
[15:58] 一直想要进场的心
[16:00] 就像今天盘中这样V上来
[16:02] 就是收了一个七八百点的下影线
[16:04] 确实你也看到买盘的力量
[16:06] 就是买盘的力量
[16:08] 还是在这段时间
[16:09] 好坏是各两面
[16:12] 我觉得坏处就是
[16:13] 一直没有看到一个像样的
[16:15] 把事情洗干净
[16:16] 他就是混个两下水
[16:19] 大家有点紧张
[16:20] 没事了
[16:21] 有点紧张
[16:22] 又没事了
[16:22] 没有那种彻底心死
[16:24] 融资真的断头
[16:25] 都没有
[16:25] 他会不会酝酿到后面
[16:27] 其实我就是个人觉得
[16:29] 他会酝酿到后面
[16:30] 我觉得这个几率是高的
[16:32] 所以我们一开始
[16:33] 这次就是感觉
[16:36] 好像说法好像比较保守
[16:38] 原因是因为
[16:39] 我觉得现在进入第三季
[16:41] 很有可能第三季
[16:42] 会见到这样的一个状况
[16:44] 但是要切记
[16:45] 我要重申就是筹码面不可能影响趋势
[16:49] 不会因为人踩人导致拉回之后就泡沫了
[16:55] 是不可能的事情
[16:56] 但是我觉得几率是高的
[16:59] 或者是我们刚刚讲的杠杆的问题
[17:02] 我给大家一个概念
[17:03] 我觉得记得一件事情杠杆不会影响趋势
[17:08] 所以我不是说要鼓励大家杠杆
[17:10] 可是我只是要告诉大家概念
[17:12] 今天会出事不是因为大家杠杆的关系
[17:15] 甚至也很多人留言的问我说
[17:17] 他要去哪里借钱
[17:20] 然后要来买什么ETF行不行之类的
[17:23] 那我就会分析结论
[17:24] 我觉得记得一件事情
[17:27] 就是你的杠杆
[17:28] 因为假设
[17:29] 尤其是假设第三季真的有震荡
[17:32] 就代表了会有这个
[17:35] 等于说会有波动
[17:36] 这个时间点有一个很重要
[17:38] 你的资金要尽量跟指数
[17:41] 没有太大的关系
[17:42] 就是你可以
[17:43] 你用你的房贷借出来之后
[17:46] 然后你上班
[17:46] 你可以乖乖地还利息
[17:48] 那一笔钱可以放在那边
[17:51] 没有时间性
[17:52] 而且股市跌了
[17:53] 你也不见得说需要
[17:55] 就要必须偿还
[17:56] 那如果你今天借的钱
[17:58] 跟股市没有太大的关系
[18:00] 我个人觉得
[18:01] 适度杠杆是OK的
[18:04] 不会真的跟
[18:05] 不会因为大家
[18:06] 脊带同堂就会导致大跌
[18:08] 我觉得跟这没有关系
[18:10] 另外讲到这杠杆的问题
[18:12] 我觉得给大家概念就是
[18:14] 韩国跟对比台湾
[18:15] 台湾算真的比较客气
[18:17] 因为我看到外资在讲到
[18:19] 杠杆ETF的销售
[18:21] 我看那个倍数来讲
[18:24] 台湾就是从四月开始
[18:27] 指数上涨
[18:28] 大家拼命往杠杆型的ETF进去冲
[18:31] 但是因为
[18:32] 我有一个问题就是
[18:34] 因为我们的杠杆的ETF的量
[18:37] 相对来讲并没有那么多
[18:39] 不多就会赚了
[18:40] 对对对
[18:40] 对比韩国来讲没有那么多
[18:42] 我们没有三倍杠杆
[18:43] 所以加上市场确实热度还不如韩国
[18:46] 所以如果杠杆ETF
[18:48] 韩国的比例真的是我们两三倍以上
[18:51] 那个比例的速度
[18:52] 所以他们的风险是比我们高
[18:54] 可是凭良心讲
[18:56] 韩国有韩国的优势
[18:58] 韩国的优势就是
[18:59] 他们的本益比我们低很多
[19:01] 因为他们在拉高的过程
[19:03] 他们只有靠着两党在拉
[19:05] 不像我们除了台积电
[19:07] 几乎现在是
[19:08] 等于说大家资金流向各个族群
[19:13] 我们有很多中小型股
[19:14] 比韩国多
[19:15] 然后涨很多
[19:16] 应该说我们有摸到的
[19:19] 或者是实际摸到
[19:21] 或者是大家写故事
[19:22] 未来会摸到的
[19:24] 其实能够写很多
[19:25] 他们就是没有
[19:26] 他们就是无论如何
[19:27] 就只有去买三星海力士
[19:29] 可是好处就是他们
[19:31] 加上他们的获利大幅成长
[19:34] 所以他们的本益比我们低
[19:36] 所以各有各的优势
[19:37] 结论而言
[19:38] 我的看法都会觉得
[19:40] 其实以台湾跟韩国而言
[19:42] 其实现在都没有明显的
[19:44] 要泡沫的迹象
[19:46] 所以我常常讲
[19:47] 台湾还是可以持续投资
[19:49] 韩国的部分
[19:50] 三星海力士还是可以买
[19:51] 因为哪怕涨这么多的
[19:54] 它的获利的
[19:55] 这个冲高的速度比股价还快
[19:58] 所以他们其实
[19:59] 韩国也不存在泡沫的这个因子
[20:02] 所以就是结论
[20:04] 就是跟大家提到
[20:05] 我覺得不用擔心槓桿啊
[20:08] 籌碼的問題
[20:08] 無論是外資的籌碼不用管
[20:10] 散戶我們一般投資人的籌碼
[20:13] 你也不用管他
[20:14] 因為這些都不會導致指數反轉的方向
[20:17] 那重點是假設再來第三季
[20:21] 不再像第二季這麼好的榮景
[20:23] 如果有拉回的情況下
[20:25] 我常常講就我們以前金融業
[20:28] 講的就是壓力測試
[20:30] 你要去想一下就是說
[20:31] 假設現在來到四萬七四萬八
[20:34] 甚至7月的高点搞不好持续往上推
[20:36] 来到接近5万
[20:38] 甚至稍微超过5万
[20:39] 然后才开始回档
[20:41] 然后这样的情况下
[20:43] 也不用多
[20:44] 假设再跌回到4万5之类的
[20:47] 你的这些杠杆可不可以撑得住
[20:50] 那我觉得这是比较重要的关键
[20:53] 就是说我觉得拉回会有
[20:55] 但空间也不代表这真的很大
[20:57] 但是有很大的问题
[20:59] 万一杠杆而且你又买在高档
[21:01] 那你可能就会撑不过这一段时间
[21:04] 所以结论应该说
[21:05] 要有这个心理的
[21:07] 应该说模拟的状况
[21:09] 你只要能够撑得过
[21:10] 我觉得理论上就不用太紧张
[21:12] 因为毕竟
[21:13] 我觉得七月有高点
[21:15] 甚至第四季
[21:16] 应该都还有高点存在
[21:18] 意思就是说
[21:19] 不会因为杠杆
[21:20] 景气就反转了
[21:22] 股市会从多变成空
[21:25] 它不是只有因为去杠杆而已
[21:27] 去杠杆它会造成
[21:28] 短线上可能比较大的一个跌幅
[21:30] 然后因为会人踩人
[21:31] 你被洗掉了
[21:33] 结果因为你不好
[21:33] 你不得不卖股
[21:34] 就卖到别人的股票
[21:36] 别人也不得不断头
[21:37] 他会有连锁反应
[21:39] 这种的断头
[21:40] 就像去年对等关税好了
[21:42] 其实没多久
[21:43] 连续三天跌停板
[21:45] 一堆人洗出去
[21:46] 可是后面为什么一直拉
[21:47] 因为景气往上
[21:48] 景气才是决定多空
[21:51] 能不能持续的一个关键
[21:53] 如果今天景气出现了
[21:55] 要衰退了
[21:56] 那就是一个空头的开始
[21:57] 跟杠杆没有关系
[21:59] 可是因为通常景气的上扬
[22:01] 跟你越来越大胆
[22:02] 跟你越来越愿意去杠杆买东西
[22:04] 跟你后来评价越拉越高
[22:06] 拉到后来发现无法实现
[22:07] 后年要赚EPS几百元
[22:09] 就后来发现无法实现
[22:11] 会同步到一个顶
[22:13] 然后也说不出来
[22:14] 谁先就开始跌了
[22:15] 我觉得这个是
[22:16] 刚刚明翰要表达的
[22:17] 所以如果7月
[22:18] 我们再看到一个高的时候
[22:19] 大家的风险意识
[22:20] 一定要拉得比较高
[22:21] 可是如果
[22:22] 立足于现在我们看到
[22:25] 第二季还是会结出一个好成绩
[22:26] 以及7月还有机会
[22:28] 在网上的情况下
[22:30] 第一个嘛
[22:30] 进入到台积电的得点圈了
[22:33] 虽然他最近怎么搞得有点弱呢
[22:35] 7月16就要开法说了
[22:36] 现在都已经7月初了
[22:37] 到底是要买台积电
[22:39] 还是说像今天主动元件
[22:41] 矽晶圆很强
[22:42] 我们追强的
[22:43] 还是说虽然我知道你不喜欢
[22:45] 被动元件在大跌
[22:47] 去捡被动元件
[22:48] 因为明翰讲过
[22:49] 像这种强势族群
[22:51] 不要在他跌的时候硬要去捡
[22:52] 就是要买红
[22:54] 今天在盘面上
[22:56] 我们看到红的族群变得比较少的情况下
[22:58] 你会建议做什么样的配置
[23:00] 好 应该说台积电跟这些强势族群
[23:04] 我觉得还是要拆开
[23:06] 我还是觉得台积电现在距离法说还有两个礼拜
[23:10] 所以代表我个人觉得还有空间
[23:12] 还有空间
[23:12] 对 也就是说法说会前应该都还有高点可以期待
[23:16] 那再来就是正常来讲
[23:18] 就是法说会前一周他就会休息
[23:20] 那整理大概两周
[23:22] 等于法说会前一周 法说会后一周
[23:25] 然后再重新整理之后再慢慢转墙
[23:28] 所以应该说现在的角度
[23:30] 台积电我觉得
[23:31] 长线投资人而言
[23:33] 当然还是一个进场点
[23:34] 至于刚刚提到
[23:36] 盘面强势族群
[23:38] 那我就觉得
[23:39] 应该是以
[23:40] 比较短线的角度操作
[23:42] 那包含
[23:43] 现在盘面强势
[23:44] 包含刚刚提到
[23:45] 主动 元健
[23:46] 或我们讲的这个细金元
[23:48] 那包含今天
[23:50] 才刚转强的机器人
[23:52] 机器人
[23:52] 对 今天盘面上有机器人
[23:54] 但是因为他的股性很烂
[23:56] 所以他讲的时候
[23:57] 对对对
[23:57] 自己都忘了
[23:59] 但是他有一个好处
[24:00] 就是机器人整理比较久
[24:01] 所以像这样族群
[24:03] 各有各的优缺点
[24:05] 像主动元件
[24:06] 因为它已经累积了一段
[24:08] 真的很大一段
[24:09] 所以相对来讲
[24:10] 可能多少慢慢会见到压力
[24:13] 细晶元也有一段
[24:15] 所以它变成是
[24:17] 相对而言变成机器人
[24:18] 才刚整理完
[24:19] 我觉得相对来讲
[24:21] 可以参考一下
[24:22] 另外刚刚提到被动
[24:24] 或者是我们讲记忆体
[24:25] 它的特色是
[24:26] 记忆体是昨天就转入
[24:28] 那今天好处
[24:30] 我觉得今天比较好的
[24:31] 这个状况是
[24:33] 开盘的时候
[24:34] 记忆体压力很大
[24:35] 它是直接开的很低
[24:36] 等于说延续昨天
[24:38] 大家没跑掉的
[24:40] 今天开盘又看到盘式不好
[24:42] 所以大家几乎就是挂第一单
[24:44] 挂的压力很大
[24:46] 但是好处就是
[24:47] 开低之后
[24:48] 它明显的跟盘式比较像
[24:51] 它是慢慢的直稳往上走
[24:53] 所以看起来记忆体的修正
[24:55] 可能就是这两天
[24:57] 慢慢来到满足点
[24:58] 那我觉得这是蛮好的现象
[24:59] 因为毕竟记忆体前一段时间蛮强势
[25:03] 变得有点是市场指标
[25:04] 那如果市场指标
[25:06] 它就下去之后就一路往下走
[25:08] 那就会导致会造成什么现象
[25:11] 就是我们刚刚讲短线
[25:12] 包含主动机器人
[25:14] 第二天要再进场不太感兴趣
[25:16] 因为你会看着
[25:18] 这些强势族群转弱之后
[25:20] 其实蛮惨烈
[25:21] 所以大家会害怕
[25:23] 那当然这个记忆体
[25:24] 马上今天看起来要值问
[25:26] 我觉得这个是一个很好的迹象
[25:28] 但是反向而言
[25:29] 被动今天就完全跟指数不一样
[25:33] 大熄火
[25:34] 对
[25:34] 它是开小幅开低
[25:36] 然后反而是一路走低
[25:38] 越压越低
[25:39] 越压越低
[25:40] 然后它的走势就有点复制
[25:42] 昨天这个所谓记忆体的状况
[25:46] 有点
