[00:00] 欢迎收听赵华与古惑仔第1059集
[02:43] 所以赵华也要故装
[02:44] 我现在欢迎他出来
[02:45] 就是我们的AI达人蔡明翰
[02:48] 赵华好
[02:49] 听众朋友大家好
[02:50] 都不能叫明翰协理之后
[02:52] 真的是很牢口
[02:53] 以后再想一下
[02:54] 很多人帮他取名字
[02:56] 科技巨汉
[02:57] 股市什么铁汉什么都有
[03:00] 但是先叫他明汉哥好了
[03:02] 明汉哥
[03:04] 那个我们先来讲一下
[03:05] 昨天晚上两件大事情
[03:06] 当然联准会的利率决策会议
[03:08] 还有就是盘后美光的财报
[03:11] 其实很惊人
[03:12] 毛利率到81%
[03:14] 然后要增加资本支出
[03:17] 可是市场却说
[03:18] 毛利率81%
[03:19] 那就上不去
[03:20] 又来了又来了
[03:21] 资本支出那么多
[03:22] 那之后就不会那么赚钱了
[03:23] 大家就会又开始杀价了
[03:25] 我们如何来先解读这两件事情
[03:28] 带给盘面上的影响
[03:30] 我们中小型股很强这件事情
[03:32] 能够继续下去吗
[03:33] 好 先回到刚刚提到美股的架构
[03:36] 先讲一下这个联准会
[03:38] 先讲前段其实有PPI
[03:41] 但是PPI我本来就知道
[03:43] 这段时间其实公布通膨数字
[03:46] 是很不利的
[03:47] 因为如果低于一起
[03:48] 大家也不会当利多
[03:50] 因为知道后面油价还会推升
[03:52] 所以也没用
[03:52] 但是万一高预期
[03:54] 那就哇很惨
[03:55] 通膨就已经不好了
[03:56] 未来油价要再往上推
[03:58] 所以昨天就比较偏向负向
[04:00] 但我个人觉得
[04:01] 包含联准会后来的说法
[04:04] 也是偏向鹰派
[04:05] 这都是本来就可以预期
[04:07] 难道我常常讲
[04:08] 这一次的整件事情
[04:10] 跟去年的对等关税
[04:12] 几乎是一模一样的架构
[04:14] 那就像去年的时候
[04:16] 这个所谓鲍威尔部分能说什么
[04:18] 只能说这个火就是川普放的
[04:21] 你又要来我这边希望我降息或怎样
[04:24] 理论上就不合理
[04:25] 所以他们什么事情都不能做
[04:27] 只能等着川普最后把整件事情收完之后
[04:31] 他们才有动作
[04:32] 所以他的说法一定会偏向鹰派
[04:34] 因为毕竟看到油价涨了
[04:36] 他们说法一定会比较保守
[04:38] 但我个人认为
[04:39] 比我想象的并没有比较差
[04:41] 以他们的整个内容而言
[04:44] 应该说本来就可以知道一定会偏向负向
[04:48] 但是我觉得也没有到会让市场恐慌的地步
[04:52] 那当然啦
[04:53] 因为毕竟我觉得比较大的压力是前几天
[04:57] 美股的部分有稍微反弹了
[05:00] 那昨天稍微放利空
[05:01] 加上比较重要的关键点还是油价
[05:04] 因为油价昨天又在创高
[05:07] 对不对
[05:07] 所以呢
[05:08] 我觉得还是要重申最大的压力
[05:10] 其实都还是油价
[05:11] 至于刚刚提到的包含PPI包含联准会
[05:15] 真的也只是凑巧而已
[05:16] 因为油价只要往上
[05:18] 代表着现在的危机是在加温的
[05:22] 所以自然股市就会有一定的压力
[05:25] 至于讲一下美光
[05:27] 我觉得这个也是时间点的问题
[05:30] 这个议题就像上一次
[05:33] 等于是上个月的四大云端业者公布财报一样
[05:36] 结果都是好的
[05:37] 可是你要看那个礼拜的氛围
[05:39] 因为那时候分成两周
[05:41] 前段那个时候氛围好
[05:43] 资本支出高它就涨
[05:45] 隔一个礼拜就是跌
[05:46] 然後再講說資本支出丟那麼多
[05:48] 未來不見得收得回來
[05:49] 發現同一件事情
[05:51] 剛好隔個禮拜氣氛不對
[05:53] 解讀就不對
[05:54] 一樣的問題是因為
[05:55] 昨天美股現在的氛圍正在下跌
[05:58] 現在老實講
[05:59] 什麼東西都沒有那麼重要
[06:01] 整個焦點都在這個
[06:03] 所謂地緣政治跟油價上面
[06:06] 所以如果你剛好是遇到
[06:08] 比如說上禮拜突然
[06:10] 川普講到說戰爭就快結束
[06:12] 油價剛好下來的時候
[06:14] 那時候你說什麼都是對的
[06:15] 現在油價在往上
[06:17] 你說什麼利多最後反個反跌
[06:19] 那人家就會講到
[06:21] 這個是利多不漲或利空反跌
[06:24] 其實要跑
[06:24] 我個人覺得一分數字說一分話
[06:28] 人家表現確實就是好
[06:30] 你不能因為人家表現好
[06:32] 股價跌就代表人家是有問題
[06:33] 沒有
[06:34] 反正我常常講的
[06:36] 這是兩件事情
[06:38] 人家好是好
[06:39] 另外現在是因為地緣政治利空
[06:42] 確實影響很大
[06:44] 但是記得一件事情
[06:45] 只要這個利空稍微一旦化
[06:48] 那其實後續整個相關的族群
[06:51] 都還是有轉強的機會
[06:53] 那我還是覺得
[06:55] 我最後跟投資人講
[06:56] 其實到底會怎樣
[06:59] 我覺得真的不要再花很多的心思
[07:01] 每天去追說
[07:03] 現在誰又射飛彈了
[07:05] 現在又打到哪裡
[07:06] 其實那對投資
[07:08] 到現在已經沒什麼太大的幫助了
[07:10] 因為已經這個事件大同小異
[07:13] 所以都已經明顯的鈍化
[07:15] 我還是覺得你比較重要的關鍵點是
[07:19] 你自己覺得情境未來到底是
[07:22] 就是這個伊朗會投降
[07:24] 或者是美國會退縮
[07:26] 代表著就是在這段時間很短的時間
[07:30] 整個戰局可能就會慢慢收斂
[07:33] 那這個就代表著其實現在就是一個好買點
[07:36] 這是一種情境
[07:37] 因為這兩種
[07:38] 我覺得無論是伊朗最後投降
[07:40] 最後投降或者是美方推讓結果是沒有差別
[07:43] 因為對美國人來講有差別
[07:45] 對我們沒有差別
[07:46] 我們只管到底戰局會不會結束
[07:49] 股市會不會漲而已
[07:50] 所以對我來講這兩個結果是一樣
[07:52] 但是另外一種情境就是
[07:54] 你覺得他們兩個就是會堅持一路打下去
[07:57] 那我覺得如果是這樣子
[07:59] 這一開始
[08:00] 那我是說我也不是軍事專家
[08:01] 所以我也沒辦法去判別會怎樣
[08:04] 那我只能說自己
[08:06] 大家可能自己一種
[08:08] 自己的想法
[08:09] 如果你認為他就是會一路打下去
[08:11] 而且要記得
[08:13] 真正油價對整個經濟的影響性
[08:16] 必須要接近半年左右的時間
[08:18] 才會真正打到谷子裡
[08:20] 而且打進谷子裡之後
[08:22] 再做反轉的效果就會非常有限了
[08:26] 所以理論上這個短時間
[08:28] 這幾個禮拜其實不用那麼恐慌
[08:31] 但是如果你覺得這個
[08:33] 一兩季之內
[08:34] 你覺得戰火是不會結束的
[08:35] 那確實那你
[08:37] 那你就應該現在退場
[08:38] 因為老實講
[08:39] 現在的股市絕對沒有反應
[08:41] 當然說前兩週恐慌的時候是有的
[08:43] 但以現在的角度絕對沒有反應
[08:46] 我剛剛講的就是
[08:47] 打超過半年真的經濟受到影響
[08:50] 絕對不會在這個位置
[08:52] 理論上我個人覺得如果有第三個情境發生
[08:55] 指數不可能有3萬點
[08:56] 這是比較合理的現象
[08:58] 他必須要有出現一段比較大的修正
[09:01] 那現在市場其實是不太認同這樣的格局
[09:04] 我個人也覺得
[09:06] 我比較支持反正無論如何
[09:08] 真的不行了川普會退
[09:09] 這是我自己的概念
[09:11] 所以我就覺得
[09:11] 理論上大家就是要撐過這一段時間
[09:15] 至於中小型族群強勢
[09:18] 我覺得這裡面各有隱含的利多空
[09:22] 這個利多的部分就是很明顯
[09:25] 就是提醒大家
[09:26] 如果真的經濟有問題了
[09:29] 不要搞錯方向
[09:31] 大型股再跌的時候
[09:33] 中小型股會跌得更重
[09:34] 他不可能
[09:36] 不要說逆勢往上
[09:37] 他應該要跌得更重
[09:39] 才代表經濟風險來了
[09:41] 所以換個角度講
[09:42] 如果這個戰火一直不結束
[09:44] 真的要開始影響經濟面的時候
[09:46] 你會發現
[09:47] 慢慢的會發現大型股不太跌
[09:49] 但中小型開始崩盤
[09:51] 而且是連續性的
[09:53] 那才代表經濟有問題
[09:55] 現在的明顯的方向
[09:57] 也不是只有台灣
[09:58] 剛剛提到的落後族群
[10:00] 中小型族群開始補漲
[10:02] 包含美國最近
[10:03] 之前大家一直覺得
[10:05] 狀況很差
[10:06] 很危險的軟體股
[10:08] 最近開始逆勢往上了
[10:10] 那這是代表著就是
[10:12] 大家不把目前有系統性風險的狀況
[10:17] 認真看待
[10:18] 代表著大家覺得還好
[10:19] 反正大家市場有一個共識
[10:22] 就覺得反正這個川普的一個部分
[10:25] 未來真的不行他會退
[10:27] 那所以我也認同這樣的架構
[10:29] 最後有一個重點
[10:31] 我自己的
[10:32] 這我自己的猜想
[10:33] 就分享給大家
[10:34] 因為我覺得
[10:35] 这个能源局他最后释出了
[10:38] 四亿桶的这个库存
[10:39] 那其实赫姆斯海峡
[10:42] 就是20%的全球的这个卡关
[10:45] 一天就是一亿桶的20%
[10:47] 就是两千万桶
[10:48] 所以代表这四亿桶
[10:50] 他就可以撑二十几天
[10:51] 大概一个月左右
[10:52] 所以我觉得很清楚的架构
[10:55] 就是川普在这二十来一天
[10:57] 他就必须得有一个结果
[10:59] 要么就是真的攻到伊朗这个投降
[11:03] 真的不行他就会退了
[11:04] 所以我覺得這段時間就是相對來講會有些許的壓力
[11:09] 那我剛剛講中小型股票這個優勢就是
[11:12] 讓市場不要那麼恐慌沒錯
[11:15] 但是也有一點點的缺點就是
[11:17] 畢竟我們之前一直提到台韓的位階相對是比較高的
[11:22] 因為對比美股真的就是比較高
[11:25] 那市場有信心代表著這個指數跌幅就會受到一定的支撐
[11:30] 但是我覺得這個到底好不好
[11:34] 我觉得这是前后段的问题
[11:36] 就短线而言
[11:37] 投资人当然是好的
[11:38] 因为我现在是跌的少
[11:39] 但是缺点就是
[11:41] 未来当整个市场
[11:43] 真的这个风险一结束的时候
[11:46] 涨的部分会变成美股会远比我们强
[11:49] 这才合理
[11:49] 因为他们位阶低
[11:51] 而且他们现在受伤重
[11:52] 我们位阶高
[11:53] 我们还受伤少
[11:55] 最后等到真的结束反弹的时候
[11:57] 变成美股反而会相对强势
[11:59] 所以这个没有全面性的好
[12:01] 所以大致上就是
[12:03] 看投资人自己的操作逻辑
[12:05] 如果你现在是做短线
[12:07] 你就应该在现在的
[12:08] 强势的中小型族群做
[12:10] 如果你是长线
[12:12] 你应该要考虑
[12:13] 现在弱势的全资股
[12:15] 你是不是应该要持续的布局
[12:17] 甚至美国的七巨头
[12:19] 现在是正弱的时间点
[12:21] 基本面才刚刚
[12:23] 七家都公布财报
[12:24] 获利都创历史新高
[12:26] 展望也没有一个人说乐观
[12:28] 凭什么他们要下跌
[12:30] 如果他们真的出事
[12:31] 不断崩跌
[12:32] 代表经济有问题所有人都不要想跑所以这段时间长短线分开投资人就应该要自己应该就可以了解到自己应该往哪个方向走
[12:43] 就是像明翰写
[12:45] 他都会把整个逻辑节奏
[12:47] 讲得很清楚
[12:48] 但简单简单浓缩一下来讲
[12:50] 就是我们都在判断
[12:52] 现在到底台股
[12:53] 现在这个位阶是便宜还是贵
[12:55] 现在不便宜
[12:56] 对 结论真的不便宜
[12:58] 结论就是现在台股其实不便宜
[13:00] 我们也不要为了这几天
[13:01] 虽然我常常觉得
[13:02] 中小型股贷大涨
[13:04] 我们很受惠GTC
[13:05] 这个AI指导等等的
[13:07] 很值得开心
[13:08] 可是凭心而论冷静下来
[13:11] 就算您手上的股票
[13:12] 今天还是涨停板或是大涨
[13:14] 但目前台股的位阶不便宜
[13:17] 今天盘面上涨了很多
[13:19] 这种石油天然气
[13:20] 二线塑化等等这样的公司
[13:21] 就反映油价气冲上去
[13:23] 布兰特原油已经又冲到113美元
[13:26] 这件事情
[13:28] 美伊战争看起来
[13:29] 已经比预期的时间打得久
[13:31] 而且川普目前
[13:33] 没有让人家觉得拿得出方法
[13:35] 我觉得这个是其实
[13:36] 一直埋在那边的一个隐忧
[13:38] 美国很怕
[13:39] 然后你看到我们今天
[13:40] 全职股跟企职很怕
[13:42] 所以如果只有中小型股好
[13:44] 路是不可能走很远的
[13:46] 我觉得这个是大家一定要理解
[13:48] 就是我们不是不觉得这些趋势错
[13:50] 我们都觉得这些AI股
[13:51] 中小型股
[13:52] 热门体股都很棒
[13:53] 可是现在整体的环境
[13:55] 其实台股不反应
[13:57] 台股不反应这个世界上
[13:59] 现在大家在担心的事情
[14:00] 就像昨天联准会
[14:02] 他就讲了
[14:03] 鲍尔就提出了说
[14:04] 今年可能就是最多降息印
[14:06] 因为他就讲到石油了
[14:08] 因为石油让通膨的疑虑
[14:10] 变得非常的高
[14:11] 通常鲍尔在这边讲的时候
[14:14] 川普会出来骂他
[14:15] 但这次好像川普也没有出来骂他
[14:17] 川普没有出来骂他
[14:18] 就显然他还没有想到一个
[14:20] 可能强而有力的解决方式
[14:22] 这些事情其实美股很害怕
[14:25] 那我们也可以看到
[14:26] 刚刚明翰协理讲
[14:27] 这个是现在的前提
[14:28] 可是如果美股一直在修正
[14:31] 台股全职股一直在修正
[14:33] 然后川普想出了一个什么方法了
[14:36] 例如退也好
[14:37] Taco也好
[14:38] 总之把事情解决了
[14:40] 那这些棒的大型股就会回宫
[14:44] 这个时候才会是一个最甜的时候
[14:47] 现在大家赚中小型股
[14:49] 有点枪口上填血
[14:50] 就是你要去判断谁今天会涨
[14:54] 也不是每一个热门股今天都有大涨
[14:56] 然后再回到像美光
[14:58] 就像基因 基因体
[14:59] 颗粒厂全部都通通中枪
[15:01] 可是模组厂像什么
[15:02] 威刚还是掌停板
[15:03] 这个差别一大
[15:04] 你就不一定走在
[15:05] 对的轨道上了
[15:06] 美光的话
[15:07] 它其实上一季很厉害
[15:09] 它的EPS是12.2美元
[15:11] 年增是682%
[15:13] 那下一季的展望
[15:14] 是可以再度提升到
[15:16] 19.15美元的EPS
[15:18] 那毛利率从74.9%
[15:20] 上升到81%
[15:21] 其实这个东西
[15:22] 就跟明翰协理讲的一样
[15:24] 它跌就是代表
[15:26] 只是市场气氛
[15:27] 让他跌
[15:28] 不是这份财报
[15:29] 让他跌
[15:30] 财报还是非常棒
[15:31] 所以如果等市场的气氛
[15:33] 恢复到往上的时候
[15:34] 大家还是会怀美光公道
[15:36] 再加上因为他在财报
[15:37] 目前已经创历史新高了
[15:38] 是
[15:39] 所以我觉得就稍微
[15:40] 做一些些的修正
[15:42] 还有就是油价这件事情
[15:43] 他如果长期以往
[15:46] 像明翰哥讲的
[15:47] 就是他要长达
[15:48] 半年以上的高油价
[15:50] 那不好意思
[15:50] 我们最不喜欢的事情
[15:52] 可能就会来到
[15:53] 就是景气衰退
[15:54] 对
[15:55] 如果遇到这样的情况
[15:56] 就算AI趋势非常的棒
[15:58] 可能那个时候
[15:59] 大多数的股票
[16:00] 还是会先下跌
[16:01] 我觉得这些是我们先
[16:03] 丑话讲在前头
[16:04] 不过因为夜盘
[16:06] 现在看起来会继续修正
[16:07] 那也酝酿了
[16:09] 如果在景气还没有衰退之前
[16:11] 又酝酿了下一波的机会
[16:12] 所以我们就不妨
[16:14] 先预告给投资朋友
[16:15] 以你现在在观测的
[16:17] 这些盘面上的产业
[16:19] 有没有哪一些是
[16:20] 假如我们真的遇到回档
[16:23] 我们可以第一时间考虑的
[16:25] 如果就这个架构来讲
[16:28] 其实现在中小型租群
[16:31] 其实老实说也分得蛮善
[16:33] 对
[16:33] 但是我觉得我自己的概念
[16:37] 我常常讲
[16:38] 这几年其实台股投资的
[16:41] 这个节奏其实非常的清楚
[16:44] 是
[16:44] 应该说优势就是自从有了AI
[16:46] 我会觉得有AI跟没AI
[16:48] 就台股投资的
[16:50] 这个所谓的困难度
[16:52] 老实讲差蛮多的
[16:53] 回过头来
[16:54] 以前在没有AI以前
[16:56] 其实股市通常来到一万多点
[16:59] 大家就会觉得很高了
[17:01] 大家就会有点害怕
[17:02] 那通常长期就是在一万点上下
[17:04] 那边震荡整理
[17:05] 指数其实涨幅空间都很有限
[17:08] 那所以我们每一次都要一直
[17:10] 你指数只要涨幅空间有限
[17:12] 你就一直要想办法去找到
[17:14] 这个所谓的未来的黑马股标股
[17:17] 所以要去预测未来
[17:19] 老实讲预测未来是相对来讲是困难的
[17:22] 但是有了AI之后
[17:24] 它有个好处
[17:24] 它有续航力
[17:25] 你可以看到
[17:26] 简单来讲台积电
[17:28] 从这个几百块
[17:29] 到现在都已经来到两千块
[17:30] 完全就是因为AI的推升
[17:32] 所以我整个法轮端都认为
[17:34] 两千块也不是顶
[17:36] 因为未来看起来
[17:37] 两千三千四千
[17:39] 其实按照时间轴
[17:41] 应该都还是会持续往上
[17:42] 所以投资老实讲不难
[17:44] 所以回过头来
[17:45] 刚刚提到到底哪些有机会
[17:47] 我常常讲
[17:47] 我个人建议投资人
[17:51] 其实真的
[17:51] 当然有一些市场认同的族群
[17:54] 哪怕现在数字还没进来
[17:56] 他也是很强势
[17:57] 但是我会觉得
[17:59] 如果你把你的报酬去除上风险之后
[18:03] 不见得划算
[18:04] 你还是现在选股其实很简单
[18:08] 你选一下这个去年业绩很好
[18:12] 这是第一点
[18:12] 第二点今年展望也不差
[18:14] 或者说你说
[18:15] 因为就投资人来讲
[18:17] 找去年的数字很容易
[18:19] 你说展望的部分
[18:20] 我们法人有办法扫
[18:22] 一般投资人可能没办法
[18:23] 没关系你跳过这一段
[18:25] 最起码有第三个
[18:27] 你看一下
[18:28] 现在开出来两个月的营收
[18:30] 对不对
[18:30] 有些人讲说今年多厉害
[18:32] 但是现在两个月营收
[18:33] 开出来不怎样
[18:34] 那就代表着
[18:36] 你说的话
[18:37] 我到底要打多少折扣
[18:38] 所以你最基本
[18:40] 我是说三个要成立
[18:42] 那你说好
[18:42] 你第二个
[18:43] 你说今年展望
[18:44] 你可能比较难拿
[18:45] 你最起码你要检查
[18:47] 去年获利不要太差
[18:48] 今年的这个到目前为止营收还是正增长的
[18:52] 其实这整个族群来讲
[18:54] 代表的就是未来会有比较持续往上走洋的空间
[18:59] 结论就是拉回其实都会拉回
[19:01] 我觉得所谓的基优股它的差别是
[19:06] 未来止稳它很容易解套
[19:08] 那如果你只有数字的
[19:11] 我很怕下一次市场在热的时候它不热
[19:15] 那相对来讲你就会套比较久的时间
[19:18] 所以他有梦
[19:19] 就也许要等到数字要出来
[19:22] 所以如果这样族群来讲
[19:24] 其实现在热门族群
[19:26] 我们换个角度讲
[19:27] 就像PCB现在很热
[19:30] 可是我觉得PCB就是一个对的
[19:31] 因为他去年数字有
[19:33] 现在的营收也是对的
[19:35] 对比其他现在很热的族群
[19:38] 我就不好意思讲其他
[19:39] 最起码PCB是真的有数字
[19:42] 万一你套在里面
[19:44] 之后解套是很容易的
[19:46] PTP跟记忆体的数字都很好
[19:49] 可是PTP比较没有被我们视为是景气循环股
[19:52] 它比较是视为是涨价升级概念股
[19:55] 有景气循环
[19:56] 因为毕竟科技什么都一定
[19:58] 但是它是确实沾上了整个的AI升级潮
[20:02] 这个是一个
[20:03] 记忆体当然你也说有沾上AI升级潮
[20:05] 但还是要讲
[20:06] 因为台湾的例如说模组厂
[20:07] 他们很擅长操作库存
[20:09] 对不对
[20:09] 威刚这个就证明了
[20:11] 那一定有他厉害
[20:12] 就是公控的部分
[20:13] 但还是要注意
[20:14] 因为我们现在在HBM这一块
[20:17] 就不是我们的强项
[20:18] 所以难免就会在景气循环
[20:21] 如果它又下去的时候
[20:22] 会有点比较小担心
[20:23] 这是我个人对这两个
[20:24] 现在成绩都极度的好
[20:26] 可是前景看法
[20:27] 我是想法比较不一样
[20:28] 应该说蛮明显的
[20:30] 就是这两个其实结构是不一样的
[20:32] 就是说我觉得
[20:33] 我常常讲
[20:34] 我在讲这个基优产业
[20:37] 只有一个就是
[20:38] 记忆体必须要独立讲
[20:40] 因为你不能说它数字不好
[20:42] 它数字好到炸
[20:43] 简单来讲AI都没他强
[20:46] 对
[20:46] 所以你不能说他绩效不好
[20:48] 他的业绩甚至好到炸
[20:49] 可是你说把他归入AI
[20:52] 我是不能接受
[20:53] 因为我觉得他就不是AI
[20:55] 所以
[20:55] 但是我觉得像高阶HBM
[20:57] 那个确实
[20:58] 黄文勋常常在讲
[20:59] 我常常讲
[21:00] 如果你今天你是要记忆体
[21:02] 你应该是美光三星海力士
[21:04] 但台厂的部分
[21:06] 其实HBM其实都
[21:07] 占到的其实都很少
[21:09] 所以理论上
[21:10] 这个风险对比来讲
[21:12] 是相对比较高的
[21:14] 所以我说提醒投资人
[21:15] 你这个有时候不要被
[21:17] 在那个族群
[21:18] 刚刚提到景气循环
[21:20] 所以在里面有时候
[21:21] 它的数字会容易失真
[21:23] 尤其是每一次
[21:24] 这种景气循环股
[21:25] 我觉得最最最困难的
[21:27] 就是它的股价高点
[21:29] 一定会在你
[21:30] 没有任何迹象的情况下
[21:32] 就见到
[21:33] 它会在你获利
[21:34] 还没见到高点前
[21:36] 就见到高点
[21:37] 所以我还是不断提到
[21:39] 就是说这个族群
[21:40] 相对而言
[21:41] 就是要顺势操作
[21:43] 它不能逆势操作
[21:44] PCB你敢追
[21:47] 那是每个人的技巧
[21:49] 但是拉回一定可以
[21:51] 这个拉回就一定可以
[21:53] 但是机体拉回可不可以谈
[21:55] 我老实讲我是不建议持续谈
[21:58] 你可以顺势做
[21:58] 有赚钱就是一个很好的操作
[22:01] 没错
[22:01] 但是这个族群我不建议拉回
[22:03] 因为我怕你拉回之后
[22:05] 谈评谈评谈评
[22:06] 最后过了三个月才发现
[22:08] 原来人家三个月前就在提招
[22:10] 反应就是为了三五个月后
[22:13] 发现报价已经开始反转向下
[22:15] 那时候你买了一头拉股
[22:17] 而且亏损可能不小
[22:19] 你可能会砍不下手
[22:21] 我不去讲
[22:21] 米汉还是很厉害
[22:22] 因为上个礼拜来上理财达人秀的时候
[22:25] 讲记忆体
[22:26] 他就讲了一档
[22:27] 说这档有点又是比较高价
[22:29] 就是一定
[22:30] 然后后来那时候还没公布
[22:32] 单月16块
[22:33] 公布之后就无法无天了
[22:35] 就上去了
[22:36] 所以还是很厉害
[22:37] 他还是找的是
[22:38] 记忆体里面你比较能够确保
[22:41] 他有他自己独特利器
[22:43] 和技术实力的公司
[22:45] 对对对
[22:46] 好那PCB回荡的话
[22:48] 其实今天PCB你看金像店
[22:50] 11根涨停板之后
[22:51] 股价正式站上千元
[22:54] 其实现在如果冷静想一想
[22:57] 如果在台股真的比较长的时间
[22:59] 你看看金像店以前是低价股
[23:01] 以前是低价股
[23:02] 而且曾经有一段时间
[23:03] 就是是不赚钱的公司
[23:06] 对不赚钱的公司
[23:08] 而且真的
[23:09] 现在讲可能真的有点久远
[23:11] 但还是不好意思的讲一下
[23:13] 以前我最不喜欢PCB厂
[23:14] 一个事情
[23:15] 很多PCB厂都会火灾
[23:17] 对
[23:17] 因为他们里面
[23:18] 有非常多的易燃物
[23:20] 可是有些PCB厂
[23:22] 不赚钱的火灾后
[23:24] 他那一年的EPS还创高
[23:25] 为什么
[23:26] 火险赔他
[23:27] 所以我以前对PCB
[23:28] 有一些传统的时候
[23:30] 印象实在是不理想
[23:31] 但是很早以前
[23:32] 就像星星
[23:33] 我不晓得大家有没有印象
[23:34] 星星其实大概在
[23:35] 五六年前吧
[23:36] 曾经半年烧掉三次
[23:38] 可是现在没有了
[23:40] 我觉得现在至少在公安的处理上面
[23:43] 大家有进步
[23:44] 有一个最惨的就禁棚
[23:46] 所以到现在我都不敢碰禁棚
[23:47] 禁棚那个很惨
[23:48] 因为有非常多的消防人员
[23:51] 对
[23:51] 怎么讲那么沉重的事
[23:52] sorry
[23:53] 但是因为这几年没有了
[23:55] 这几年随着他们的营收
[23:57] 获利AI相关程度升级
[23:59] 这些事情起来
[24:00] 反而公安的状况看起来也变好
[24:02] 也许钱赚的比较多了
[24:03] 比较注重了
[24:04] 但我今天看到金像店
[24:06] 一千大人是觉得
[24:07] 时代真的在改变
[24:09] 不可否认
[24:10] 现在PCB的获利
[24:11] 就是这么好
[24:12] 而它又是台湾
[24:13] 在全世界
[24:15] 我们的产业类别
[24:17] 是占比第一大
[24:18] 就是我们的PCB
[24:19] 这些厂商的产值
[24:20] 加起来是世界第一大
[24:21] 它是一个值得骄傲的产业
[24:23] 撇除刚刚讲的那些黑历史
[24:25] 以前那些历史
[24:26] 让我实在是
[24:27] 有时候很不喜欢
[24:28] 可是因为现在
[24:29] 我觉得是已经
[24:30] 顺利的起来了
[24:31] 好 这个是一个
[24:32] 然后我们的风策股也是
[24:34] 我们风策股在世界上面
[24:36] 产值加起来应该也是前两大
[24:38] 对
[24:39] 那当然更不要提第一大的晶圆代工
[24:41] 所以台湾有很多的产业
[24:43] 我觉得在世界上
[24:43] 是非常非常有它的竞争力
[24:46] 可是记忆体其实还好
[24:48] 对
[24:48] 纳克跟黄帮店
[24:50] 其实真的还好
[24:51] 对
[24:52] 然后或者是大家说
[24:53] 虽然西光子
[24:54] 我们俩都很喜欢西光子
[24:55] 可是西光子也真的还好
[24:57] 对
[24:57] 这些就是比较牵涉到一些
[25:02] 核心價值
[25:03] 但不代表誰會長得凶
[25:04] 誰會長得少
[25:05] 只是跟大家也分享一下
[25:07] 我們在產業裡的所見所聞
[25:08] 應該這樣講
[25:09] 這個我覺得比較重要架構我覺得這是一個很好的觀念這投資人你進場了解這產業我老实讲真的不用深不要认为说我真的没办法了解那么多其实不用
[25:22] 你只要知道一个架构
[25:23] 可是有一个问题
[25:24] 你一开始对一个产业了解
[25:26] 你要知道它的长线跟短线
