[00:00] 欢迎收听赵华与古惑仔第1068集
[07:38] 然後再撤兵
[07:39] 哇
[07:39] 那指數就是先下三萬
[07:41] 再上三万五
[07:43] 这样子那个行情就刺激了
[07:46] 不过我要跟各位讲
[07:48] 就现在大家都说不准
[07:49] 而且我觉得搞不好
[07:51] 川普自己手上也没有一个谱
[07:53] 他不知道该怎么办
[07:55] 因为感觉他这一次出来讲话
[07:56] 已经没有办法引起市场上那么样的重视
[07:59] 刚开始有
[07:59] 不是第一天夜盘大喷吗
[08:01] 后面就效率递减
[08:03] 不是常委效应是效率递减了
[08:06] 然后伊朗的态度从头到尾都没有放软过
[08:10] 真的有够不给他面子的
[08:12] 始终如一
[08:13] 反而现在伊朗的放话
[08:15] 好像市场上面会比较在意一点
[08:18] 对
[08:18] 就真的好可怕
[08:19] 事情真的不会结束
[08:20] 对
[08:21] 所以就是因为市场上面
[08:24] 对这个以前是放羊的孩子
[08:26] 这是放话的老头
[08:28] 对
[08:29] 大家都不再相信
[08:31] 我们两个好像太欢乐
[08:32] 我们忍耐一下
[08:33] 对不起
[08:34] 我想到今天现在心情
[08:35] 可能不是那么好
[08:36] 大家也不再相信放羊的孩子
[08:39] 跟放话的老头
[08:40] 还有放枪的伊朗
[08:43] 是
[08:43] 所以这边大家就会担心
[08:47] 这个是目前国际局势
[08:49] 当然还有一个刚刚赵怀开场提到
[08:52] 这个济世感
[08:54] 对
[08:54] 去年的清明节
[08:57] 碰到了这个对等关税的一个消息
[09:01] 说真的
[09:02] 那个时候我还是第一次
[09:04] 去认真的去研究一下
[09:06] 什么叫对等关税
[09:07] 而且我觉得那时候
[09:09] 好像大多数人都不太知道
[09:10] 对等关系到底在做什么用的
[09:12] 我觉得即使
[09:15] 一般投资人
[09:15] 我觉得即使大概知道会被课税
[09:17] 但是也真的被吓到
[09:19] 例如说我们看到那个比例的时候
[09:21] 很粗糙的比例
[09:23] 会觉得说全世界
[09:23] 为什么要接受这样的条件
[09:26] 真的美国就大到这样吗
[09:27] 可是另外一方面
[09:28] 资本市场又在教训你
[09:30] 就是资本市场怕到不行
[09:32] 对
[09:32] 好
[09:34] 所以我个人是这样子想
[09:37] 就是说第一个
[09:38] 国际局势的不确定因素
[09:41] 我们其实没有办法去做解决
[09:44] 这个不是在我们的责任范围之内
[09:46] 但是我们能够控制好
[09:49] 就是我们的一个资金比重
[09:51] 资金比重
[09:53] 这件事情其实反映到
[09:55] 现在法人的操作也是这样
[09:57] 我们看到这几天
[09:59] 卖压比较重的
[10:00] 其实都是一些过去
[10:02] 尤其是内资法人
[10:04] 他们持股比较重的一些公司
[10:06] 例如说刚刚所提到的像是矽光子
[10:10] 今天真的是因为昨天AOI
[10:12] Lumentan 科西伦等等都跌很多
[10:15] 对 然后还有那个探诊卡
[10:17] 影威我们的股后
[10:19] 今天早上就大概9点半就亮灯跌停
[10:23] 虽然说收盘没有跌停
[10:26] 但是我个人猜测
[10:27] 今天其实以这个筹码面来讲
[10:30] 法人的卖超应该还是很明显
[10:33] 主动市ETF可能卖不少
[10:34] 对 这些他们养很多
[10:36] 所以我觉得
[10:38] 当然还有一些
[10:39] 例如说像是3081的联亚
[10:41] 这边其实在今天也是出现大跌
[10:46] 盘中也是一度看到亮灯跌停
[10:49] 他姿态还是算高
[10:50] 跟其他族群比起来
[10:51] 毕竟他还是有点基本面
[10:54] 他还是有获利的公司
[10:55] 所以我会觉得说
[10:57] 现在因为不确定因素
[11:00] 不知道什么时候会结束
[11:02] 再加上有廉价的一个效应
[11:05] 所以本来在廉价之前
[11:07] 我们的台股投资人
[11:09] 就比较不愿意去报股过廉价
[11:13] 所以这会造成双重的一个卖压
[11:16] 然后在这边倾巢而出
[11:19] 就导致今天在加权指数
[11:21] 收盘的时候是下跌将近快要800点
[11:25] 收盘跌795点
[11:27] 但说实话
[11:29] 在今天早上我并没有预料到会跌这么重
[11:31] 会跌到800那么多
[11:33] 对
[11:33] 因為今天早上以我們的開盤八法來講
[11:38] 今天開盤是開兩滴盤帶量縮
[11:41] 理論上通常這種兩滴盤帶量縮的這種情況大概會是留下影線的機會比較高是OK但是呢關鍵就在於說他在11點過後這些可能年假之前那間賣壓
[11:55] 在11點過後
[11:56] 就出現了就是停損性的賣壓
[11:58] 另一波的賣壓產生
[12:00] 所以使他後來有出現
[12:02] 一波的一個追殺的一個動作
[12:05] 好
[12:06] 那所以我覺得現在呢
[12:07] 我們今天晚上就要稍微的看一下
[12:10] 融資餘額的一個部分
[12:12] 刚刚那个保全大哥很关心的
[12:14] 融资余额的部分
[12:16] 你觉得今天会退多少
[12:17] 如果今天的成交量是用7925亿来看的话
[12:22] 我个人觉得应该会有七八十亿
[12:26] 我认为应该会有七八十亿
[12:28] 因为昨天减的相对比较少
[12:30] 昨天相对比较少
[12:32] 因为昨天相对抗跌
[12:33] 所以就会变成说
[12:35] 今天可能会把昨天没有减到的部分
[12:38] 补回来
[12:38] 对会在今天去做一个发酵
[12:40] 所以我个人觉得这部分是
[12:43] 大家要去晚上可以看看的
[12:46] 但是讲到这个节前卖鸭这件事情
[12:50] 我记得在农历春节之前
[12:54] 我们有在节目当中跟大家分享过
[12:56] 我说如果说年假之前卖鸭已经出来了
[13:02] 反而有利于年后开红盘的表现
[13:05] 这句话大家都会很有趣的一个想法
[13:08] 就是如果在今天
[13:09] 你听到这句话
[13:11] 你到底是信还是不信
[13:13] 对不对
[13:14] 就是在年前你这么说的时候
[13:16] 大家因为年前
[13:17] 之前有一段下跌
[13:18] 可是后来到风关其实蛮强的
[13:20] 可是那时候在下跌的时候
[13:22] 你会相信风关会很强
[13:23] 或是你会相信年后会很强吗
[13:24] 今天也在考验这件事情
[13:26] 今天如果说
[13:27] 清明节前已经先宣泄了
[13:29] 也许这个既视感不一定会发生
[13:31] 可是你的感受是什么
[13:33] 可能现在还是不太相信
[13:35] 怪怪的好毛
[13:36] 但是有戒心是好的
[13:38] 对
[13:38] 好
[13:39] 那我這邊要跟大家提醒
[13:41] 就是說我個人提示
[13:43] 不要提醒
[13:43] 我沒有那麼了不起
[13:44] 我是說到下一個禮拜為止
[13:48] 就是說連假過完之後
[13:49] 我其實認為
[13:50] 台北股市會出現跌身反彈
[13:53] 有兩個原因
[13:55] 我目前觀察到了
[13:56] 第一個
[13:57] 如果說就整個技術形態來講
[14:00] 今天雖然說跌破了跌破了季線
[14:04] 對
[14:04] 但是如果你仔細去看
[14:06] 這個季線的扣底值還很遠
[14:09] 是
[14:10] 季限扣底值呢
[14:11] 现在是扣到就是在12月24号
[14:15] 在去年的12月24号
[14:17] 平安夜那一天
[14:18] OK
[14:19] 当时的指数是在28371
[14:23] OK
[14:24] 2837对于距离现在
[14:26] 其实真的有一点点距离
[14:28] 是的
[14:28] 大概两三千点的距离
[14:30] 所以我必须要讲
[14:31] 今天跌破
[14:32] 它并不会让季限下弯
[14:34] 不会
[14:34] 我为了这件事情呢
[14:36] 我还特别开了一个单元课
[14:39] 对我的学生
[14:40] 我们专门来讲际线
[14:42] 我们专门来讲均线
[14:44] 因为我想跟他们讲说
[14:46] 跌破均线并不可怕
[14:48] 是是是
[14:49] 是跌破均线
[14:50] 然后造成均线下弯才可怕
[14:52] 那现在跌破了际线
[14:54] 那际线并没有造成他的下弯
[14:56] 所以我个人觉得
[14:57] 这个没有那么严重
[14:59] 甚至按照过去的经验
[15:00] 因为际线他没有下弯
[15:03] 反而会在未来
[15:05] 最快下个礼拜
[15:06] 就廉价过后
[15:07] 它会给多头一个往上去做拉抬
[15:12] 跟止跌反弹的一个力道
[15:14] 这是第一件事情
[15:16] 第二件事情就是进入指标
[15:18] 我们看到在以加群指数来说
[15:23] 目前进入指标KD
[15:24] 已经来到了
[15:26] 以K值来讲来到19.88
[15:27] 低值是来到32.87
[15:30] 换句话说
[15:32] 他们都已经进入到
[15:33] 大概20附近的一个
[15:35] 大家俗称的超卖区
[15:38] 在这种情况之下
[15:40] 其实本来就很有机会
[15:41] 会造成就是一些
[15:43] 在过去这一个月以来
[15:47] 相对比较保守
[15:48] 观望的投资朋友
[15:50] 不管是中长期投资
[15:53] 还是短线这样面
[15:54] 要去抄底的这些买盘
[15:55] 很可能就会在下一个礼拜
[15:58] 会进场去做买进
[15:59] 所以我个人觉得
[16:01] 大家第一个不要这么的担心
[16:04] 然后最快在下个礼拜
[16:08] 我认为就目前的台北股市的状况来讲
[16:11] 应该会有机会做直接跟反弹
[16:13] 但是我现在还没有办法跟大家讲
[16:16] 就是到底要反弹什么样的类股跟族群
[16:18] 我必须要很负责任讲
[16:21] 我现在还不知道
[16:21] 因为这关系到就是
[16:23] 例如说今天晚上
[16:24] 我们融资育儿减肥的范围
[16:27] 还有族群会在哪边
[16:30] 如果说大幅度减少是在矽光指
[16:34] 那可能下禮拜西光子就有機會
[16:35] 那如果說是這個PCB
[16:39] OK那PCB在下禮拜就有機會止裂跟反彈
[16:42] 所以我現在還沒辦法知道
[16:45] 也許我們在明天看看
[16:47] 這一個禮拜減肥幅度比較大的一些個股
[16:52] 到底會落在哪邊
[16:53] 那當然啦
[16:54] 一定還是會有一些就是法人
[16:57] 他會逢低去減一點便宜
[17:00] 那這些個股也可能會是
[17:01] 我們在下一個階段
[17:03] 假设行情真的出现跌身反弹的时候
[17:05] 我们要去做关注的一个方向
[17:09] 好 当然法人他们是很灵活的
[17:12] 这一波融资我想也有一些大户的影子在里面
[17:15] 所以他们撤退进场
[17:17] 我觉得算是蛮灵活的
[17:19] 但总体来说根据我们历史经验
[17:21] 融资还是减肥比较好
[17:23] 就是还是减肥
[17:24] 让这个福额稍微降下来的话
[17:26] 比较容易在酝酿进场后反攻
[17:29] 对不对
[17:29] 那刚刚韦泰讲了一件事情
[17:31] 也跟我刚刚讲的一样
[17:32] 虽然季市感很重
[17:33] 可是去年的三月
[17:35] 整个形态比现在烂
[17:36] 这个是必须讲的
[17:38] 那时候就季线下弯
[17:39] 可是现在我们的季线
[17:40] 因为扣底值还在很前面
[17:41] 大家想一想
[17:43] 你要知道去年的十一二月
[17:45] 我们还在两万七两万八
[17:47] 所以就算今天指数
[17:49] 回到两万七两万八好了
[17:51] 它也只是回到三四个月前而已
[17:53] 因为我们这波涨势
[17:55] 真的太大了
[17:56] 对不对
[17:57] 所以目前的季线
[17:58] 还是一个强势上扬的状态
[18:00] 我们姑且还是认为
[18:01] 它有一定的支撑力
[18:02] 当然为什么
[18:03] 我们都不敢去保证
[18:05] 对不对
[18:05] 说之后就要反弹了
[18:07] 之后反弹
[18:07] 就一定是哪一些
[18:08] 类股的原因是
[18:10] 现在有掺杂的
[18:11] 系统性的因素在里面
[18:12] 就是油价跟战乱
[18:14] 这些系统性的因素
[18:15] 在里面
[18:16] 而这些系统性的因素
[18:17] 它有可能
[18:18] 已经会进展到
[18:19] 破坏景气的发展
[18:21] 这个是我们最在意的
[18:22] 如果单纯的
[18:24] 地缘性政治
[18:25] 非经济性的因素
[18:26] 我们可能都可以
[18:27] 稍微比较松口气
[18:28] 可是因为目前
[18:29] 它跟景气
[18:30] 有点绑在一起
[18:31] 还包括联准会的态度
[18:33] 很多人会开始担心
[18:34] 联准会到明年都不降息了
[18:36] 搞不好会不会下半年
[18:37] 告诉你要升息一码
[18:38] 这就很吓人
[18:39] 因为我们已经
[18:40] 对于是进入到降息循环
[18:43] 是很笃定的
[18:44] 这个东西如果是一个大逆转的话
[18:46] 那就会对市场的景气想法
[18:48] 资金流产生很大的杀伤力
[18:50] 都打结了
[18:51] 所以这边要非常小心
[18:53] 还有就是从上个礼拜五
[18:55] 也有跟大家分享说
[18:56] 这几天的叠
[18:58] 我们可以先等一等
[19:00] 不晓得大家有没有印象
[19:01] 昨天也再度的强调这件事情
[19:03] 为什么要先等一等
[19:05] 前面几次不是说景气上行
[19:07] 破个月线可以进去买吗
[19:09] 因为几次月线破的时候
[19:11] 位阶都比现在还要低
[19:13] 当然今天跌下来
[19:15] 可能跟前面的低点要去找一个
[19:17] 可能maybe
[19:18] 看看明后天会不会测试了
[19:20] 但是你前面
[19:22] 已经因为觉得景气还OK
[19:24] 然后川普在说的时候
[19:25] 你也觉得有机会可能会停战
[19:27] 因此前面在回档比较深的时候
[19:29] 先剪一些没有关系
[19:31] 而且如果大家剪的是ETF
[19:33] 可能关系就更小
[19:35] 个股就不一定
[19:36] 个股可能真的波动非常大
[19:38] 等一下我们也会来聊这个观念
[19:40] 那如果先剪了
[19:41] 你手上有一些小麦
[19:42] 我们有强调这件事情
[19:43] 当今天突然真的就不打了
[19:46] AV转了
[19:47] 大户通通进场了
[19:48] 你的记事感破灭了
[19:50] 去年大跌
[19:50] 今年变大涨之类的
[19:52] 你没有错过
[19:53] 因为你手上已经有
[19:54] 逢低剪了一些东西了
[19:55] 更何况可能有的人
[19:57] 是更早之前就已经有布局了
[19:59] 对不对
[19:59] 但是为什么要等一等呢
[20:01] 因为现在时局拖久
[20:03] 就是一个比较不好的状况
[20:05] 那你已经有小麦
[20:06] 你已经有股票了
[20:07] 你就不用再去把它压越来越高
[20:09] 然后搞得你资金很紧
[20:11] 因为就会受不了一个反转
[20:13] 你可能就是那个出场的融资
[20:15] 或是你可能就是那个来询问了
[20:18] 我今天股票怎么跌那么多
[20:19] 怎么办怎么办的人了
[20:21] 所以这一波可以等一下
[20:23] 那当然如果你手上的资金
[20:24] 分配的非常充分的人
[20:26] 例如说你本来就还留有
[20:27] 百分之六七十的资金
[20:28] 今天破季线了
[20:30] 再加一点
[20:30] 很合理
[20:31] 我今天也是有挂单
[20:32] 我今天挂单的时候
[20:34] 我是因为一开盘太强了
[20:36] 一开盘好像才跌200多点
[20:37] 我就先挂了主动式的ETF
[20:40] 就大概挂在
[20:41] 我认为会跌
[20:42] 大概四五百点的地方
[20:43] 我会这样想是有原因的
[20:44] 因为昨天我们少跌了400点
[20:46] 昨天其实夜盘跌1000点
[20:48] 但开盘日盘只有600点
[20:50] 其实感觉不太对劲
[20:51] 就是每一次都太强了
[20:53] 太强的时候
[20:54] 我都买不到东西
[20:55] 买不到东西
[20:56] 就知道今天的盘不太对劲
[20:57] 所以就补跌
[20:58] 所以我本来预期
[20:59] 今天是补跌400点
[21:00] 然后加上昨天晚上
[21:02] 美股倒掉的是
[21:03] 记忆体跟细光子
[21:04] 这个很重要
[21:05] 因为记忆体
[21:06] 已经在信心崩溃边缘
[21:08] 然后细光子是最强势的
[21:10] 如果两个都倒了
[21:11] 今天的中小股
[21:12] 肯定没有什么好脸色
[21:14] 我是这样先预判的
[21:15] 就开盘超级强
[21:16] 结果我就先挂了一些
[21:18] 我认为会跌到
[21:19] 四五百点的价钱
[21:20] 然后我还再挂了一个
[21:22] 大概觉得会跌到
[21:24] 七百点的价钱
[21:25] 结果叮咚
[21:26] 就是那个大概
[21:27] 跌四五百点的价钱
[21:28] 先成交了
[21:29] 因为早上我也忙啊
[21:31] 成交了
[21:32] 一看大盘果然跌了四五百点了
[21:34] 而且贵买跌了四个百分点
[21:37] 中小股倒一片
[21:38] 所以第一个
[21:39] 昨天晚上预判的一些想法
[21:41] 就出现了嘛
[21:42] 好吧
[21:42] 没关系
[21:43] 这个我觉得也算是
[21:45] 减的相对比较低了嘛
[21:46] 没有想到后来叮咚
[21:48] 这个跌七百点的
[21:50] 也成交了
[21:52] 这个我就有点意外
[21:53] 想说
[21:53] 哎呦
[21:54] 怎么今天跌那么重啊
[21:55] 反正减了就减了
[21:57] 还有留资金嘛
[21:58] 减人就减了
[21:59] 大概就这样子
[22:00] 我还是用这样一个策略
[22:02] 在做分批布局
[22:03] 但是每一个人
[22:04] 分批的能力不一样
[22:05] 能力不一样
[22:06] 如果你现在手头资金
[22:08] 比较紧一点
[22:08] 您不妨等到
[22:10] 真的比较回稳
[22:12] 就像韦泰讲的
[22:13] 请你廉价已经过了嘛
[22:15] 事情没有什么发生
[22:16] 甚至法人大户回来了
[22:17] 感觉上美股也直稳了
[22:19] 有往上
[22:20] 这个时间点
[22:21] 你再去进场
[22:22] 也不迟
[22:22] 也不迟
[22:23] 也比较安稳
[22:24] 也比较放心
[22:25] 对不对
[22:26] 反正本来之前就已经有一些股票了
[22:28] 不用急着现在去
[22:29] 就是压你的资金
[22:31] 这是我个人在做股票市场上面
[22:33] 我觉得会比较安心的方式
[22:35] 非常认同
[22:38] 我今天其实有挂单
[22:39] 真的
[22:39] 我有挂单
[22:40] 有叮咚啊
[22:41] 有叮咚
[22:42] 因为我记得前两天你没挂
[22:44] 我也是
[22:45] 我挂低都承接不到
[22:47] 对我今天有挂单
[22:48] 然后就叮咚这样子
[22:49] 但是我觉得
[22:50] 有成交易好
[22:51] 没成交易好
[22:52] 因为基本上
[22:53] 因为我们这次买的
[22:55] 基本上都是比较focus在可能
[22:58] maybe半年以后的一些布局
[23:01] 所以我倒觉得还好
[23:02] 我倒觉得还好
[23:03] 那么从盘面来看
[23:05] 我刚刚稍微看一下今天的盘面
[23:08] 其实就像刚刚说的
[23:09] 就是一些之前涨多了主流的
[23:13] 热门的电子股
[23:14] 今天跌得蛮重的
[23:15] 那也有些个股
[23:17] 在今天是逆势往上在走走高
[23:19] 我想跟各位好朋友就是分享一下
[23:22] 其实不应该去买逆势走高的股票
[23:25] 有人说在弱势盘里面强势的
[23:28] 就是强势啊
[23:29] 它叫做逆势
[23:30] 它不叫强势
[23:31] 它叫逆势
[23:32] 好
[23:32] 例如好不好你今天观察到什么样逆势的股票今天的强势涨停板的股票就是或者涨到五六趴以上的
[23:43] 基本上都算逆势股
[23:44] 那逆势股为什么不建议大家去买
[23:47] 原因是因为
[23:48] 因为它逆势嘛
[23:49] 所以当行情出现止跌跟反弹
[23:51] 就换它跌了
[23:53] 就换它逆势
[23:54] 也不是没可能
[23:55] 对所以我反倒觉得
[23:57] 以我个人的经验
[23:59] 我们过去操盘的经验
[24:00] 我们这边会去看
[24:01] 抗跌股而不是去挑逆势股
[24:05] 这叫做操作的细腻度
[24:09] 所以我刚刚看了一下
[24:12] 今天其实相对抗跌的一些的一个族群
[24:17] 有百货
[24:18] 有食品
[24:20] 避风港
[24:22] 百货跟食品
[24:24] 其实这里面我个人对食品比较有兴趣
[24:28] 但是食品到底是通膨的受害还是受惠股
[24:31] 这个可能要讨论
[24:32] 好问题
[24:33] 我个人觉得
[24:34] 现在大家对涨价这件事情
[24:36] 其实大家都可以接受
[24:38] 大多数人
[24:39] 每次讲到这个话题
[24:41] 我就觉得如果大家是
[24:42] 单纯临死心说
[24:43] 应该觉得很辛苦
[24:44] 就通膨很严重
[24:45] 我知道
[24:46] 我知道会比较
[24:47] 尤其是民生用品的通膨
[24:49] 对可是我觉得
[24:50] 在最近的这种所谓的
[24:53] 例如说东西涨价
[24:55] 这件事情来讲
[24:56] 其实我感觉到
[24:58] 大家那种反弹的那种声浪
[25:01] 相对比较低
[25:01] 因为毕竟
[25:02] 毕竟这个
[25:03] 全球的通膨
[25:06] 也都持续好长段日子
[25:08] 是啦是啦
[25:08] 那但是我们食品股
[25:10] 一直一过去
[25:10] 应该说
[25:11] 我们的食品产业
[25:12] 食品股过去
[25:13] 一直都没有真正的
[25:15] 有效的去转嫁给
[25:17] 这个消费者
[25:18] 他们以后自己在吸收
[25:20] 那但是到了现在
[25:21] 我觉得已经到了
[25:22] 可能他们真的没有办法
[25:24] 再完全吸收的一个程度
[25:26] 尤其是
[25:26] 这次涨的是油价
[25:28] 油價一漲
[25:30] 那真的是所有的成本都有點高
[25:34] 因為你要運輸
[25:35] 這裡面有發現到一些
[25:37] 我們過去認為相對比較不錯的公司
[25:40] 例如說南橋
[25:41] 南橋我看他很久了
[25:44] 他在三十幾塊這邊我就一直看到他
[25:47] 甚至我還有在我的pressplay裡面
[25:50] 那個嫁妝股裡面我提到南橋
[25:52] 像這種公司
[25:54] 因為他基本上他是比較偏上油的
[25:56] 這種所謂的原材料的部分
[25:58] 那假设接下来这些所谓的油料的一个报价往上再做走高
