[00:00] 欢迎收听赵华宇古货载第1072集
[08:44] 或这两天他都已经先领先大盘创高了
[08:48] 所以如果你要做主流的话
[08:49] 大概不外乎比如说像是这个PCB里面的一些
[08:54] 这个比如说像上游的CCL
[08:56] 同伯机版啊
[08:57] 载版啊
[08:58] 或者说像是一些这个PCB的一些设备啊
[09:02] 材料啊
[09:03] 或者说像是所谓的这个细光纸
[09:06] 很多的CBO今天也都也都大涨
[09:08] 那甚至呢
[09:09] 还有一些半导体的封册
[09:12] 或者说设备股
[09:13] 其实最近我看
[09:14] 很多特别是新挂牌
[09:17] 或者说可能还在新贵的那些台积电
[09:20] 其实最近很多
[09:22] 新贵的台积电们
[09:23] 对对对
[09:24] 就是可能连我们在市场那么久
[09:26] 都还不是很熟悉的股票
[09:28] 最近其实涨蛮多的
[09:29] 这都代表说其实台积电
[09:32] 4月16号就下礼拜
[09:34] 要办法说
[09:35] 如果能够给出一个让市场更满意
[09:38] 或者说更为惊喜的一个
[09:41] 不管对于今年的业绩展望
[09:43] 还是对于资本支出的一些看法
[09:45] 我想其实整个架构上来看的话
[09:47] 台积电毕竟
[09:49] 这个护国神山
[09:50] 他的业绩成长动能
[09:52] 看起来是非常强
[09:53] 所以这也是之前我们认为说
[09:55] 即便出现急杀
[09:57] 我像这一次最低
[09:58] 好像有杀到
[09:59] 接近三万二吧
[10:01] 三万二上下
[10:02] 有破三万二
[10:03] 两次
[10:04] 但是两次后来都拉上来
[10:06] 都一天的事情
[10:07] OK
[10:08] 那这一次是从36000多点回档
[10:10] 所以如果你用这样去等距去算的话
[10:12] 这一次台股大概跌了15%上下
[10:15] 从大盘来讲
[10:16] 当然有些个股拉回的更深
[10:18] 毕竟大盘跌15%
[10:20] 有的可能跌20%30%的都有
[10:22] 但是就我们刚刚前面强调
[10:25] 如果你觉得今年的中多格局是没有变的
[10:28] 所以在这个情况之下
[10:30] 我个人是觉得说
[10:31] 前一段时间如果能撑大雷去布局的话
[10:34] 那你目前就可以持有一些基本的持股
[10:37] 那當然了重點還是在於說
[10:39] 你有沒有買對股票因為像今天這個這個利多消息一出來油價馬上就跌了超過10%那很多之前可能大家去跑去買一些什麼原物料的
[10:51] 什麼今天一開盤就馬上就下去了
[10:53] 所以像我這段時間
[10:55] 雖然很多人在問我原物料
[10:57] 可是我都認為說它是一個反應短線
[11:00] 很多人在問你原物料
[11:02] 因為你是報價天王
[11:03] 我之前也常常在問你
[11:04] 但是我都認為說這個你就要盯緊油價
[11:07] 因為產業趨勢
[11:08] 我们并没有看到说
[11:09] 一个明显的需求
[11:11] 它是因为供给短线出现变化
[11:14] 导致的一个上涨
[11:16] 甚至最近还有什么
[11:17] 塑胶袋之乱之类的
[11:18] 但是我想市场恢复正常之后
[11:23] 这些短线的干扰因素都会排除
[11:25] 重点还是在于说
[11:26] 未来的发展性
[11:28] 这个产业未来发展性
[11:29] 是不是够大
[11:30] 它能走的时间是不是够久
[11:33] 我觉得这个才是
[11:34] 我们在看全球的一个大方向
[11:37] 或者说发展的趋势上
[11:40] 我们应该去关注的地方
[11:41] 好那当然今天
[11:43] 最开心的就是强势股去强
[11:46] 弱势股也有转强
[11:48] 那唯一可能真的是比较弱的族群
[11:51] 就是数化相关的股票了
[11:53] 但是之前有跟大家分享
[11:55] 他们就是跟着油价涨
[11:56] 那虽然涨起来
[11:57] 像我记得之前最强是台达化
[11:59] 不到一个月好像涨了78
[12:01] 但这个就非常看大家觉得
[12:03] 是不是用一种比较避险的角度去
[12:06] 因为数化这波上涨
[12:07] 当然台速有发出一个涨价函
[12:09] 但它跟这个所谓的AI的涨价升级
[12:12] 朝比起来
[12:13] 它就是一个可以说是落底
[12:15] 但是你说是不是因为需求非常的好啊
[12:18] 的状况而涨价的
[12:20] 我觉得应该不是啦
[12:21] 是反映成本的上升
[12:22] 那这个的话
[12:23] 报家天王常常教我们
[12:25] 不是来自于需求大量的增加
[12:27] 那只是来自于成本推升
[12:29] 它可能就不一定走得远
[12:31] 那为什么AI的需求
[12:32] 会推升的比较明确呢
[12:33] 就是因为它可能是一个
[12:34] 五到十年都不容易掉下来的
[12:36] 一个状态
[12:37] 其实我们的世界
[12:38] 真的被AI
[12:39] 已经在陆续影响改变
[12:40] 非常非常的多
[12:42] 我记得以前
[12:43] 可能你要做一个什么动画
[12:44] 我们要发我们的动画室
[12:46] 它真的要搞很久
[12:47] 然后我们都会说
[12:48] 动画师真的
[12:49] 不是说现在动画师
[12:50] 就不值钱了
[12:51] 绝对不是这个意思
[12:53] 但现在变成说
[12:54] 你手上有一个
[12:54] 软体一个程式
[12:56] 你可能自己就可以画动画了
[12:58] 这真的花的那个时间成本
[13:00] 差异是蛮大的
[13:01] 当然并不代表
[13:03] 原本做这个行业的人
[13:04] 就会容易被取代
[13:05] 因为例如说
[13:06] 不管是创意或者是风格
[13:08] 有些事情还是要有人的味道在里面
[13:11] 不是什么各行各业都被取代
[13:13] 但是你说AI到底有没有
[13:14] 真的应用在我们的身边
[13:16] 我觉得是非常明确的一个进展
[13:19] 那这事情也很奇怪
[13:21] 可能三四年前真的没这个感觉
[13:23] 可是三四年来
[13:24] 感觉就是越来越明显
[13:26] 所以这样的风潮下带动的
[13:28] 要升级涨价
[13:29] 它就是一个在需求带动的
[13:31] 所以为什么说
[13:32] 不是不能买一些传产原物料
[13:34] 不是不能买这些塑化股
[13:36] 短线上面你看到油价冲
[13:37] 自然它一定有比较投机
[13:39] 或者是说你比较灵活操作的空间
[13:42] 可是如果您是想要中长线操作的话
[13:44] 就不能忽略在AI在科技
[13:47] 在台湾厉害的半导体上面
[13:49] 它的涨价升级才是一个
[13:51] 比较持续长久的一个商机
[13:54] 那刚刚幸福哥我们之前好像
[13:57] 确实在大跌1000点
[13:58] 还是哪一天我们也有聊到
[14:00] 我很羡慕他
[14:01] 这两个礼拜都不用受到
[14:02] 这个川普反反复复的折磨
[14:05] 但是那时候我们有特别提到说
[14:06] 大盘破月线了
[14:08] 对不对
[14:08] 那不敢买个股的朋友
[14:10] 就着量去买一点
[14:12] 主动CTF
[14:12] 甚至你就买市执行就好了
[14:15] 就是手上要有一点小麦的人
[14:18] 你累积了一些小麦
[14:19] 那最后你觉得
[14:21] 可能资金有压力了
[14:22] 很怕会被转空一直跌下去
[14:25] 那就先stop一下也没有关系
[14:27] 可是不要在这个时间点
[14:29] 就全部把手上的股票
[14:30] 什么全部都清光光
[14:32] 当然你是
[14:33] 例如说
[14:33] 你觉得手上的股票都不对
[14:35] 你想要换
[14:35] 我觉得那也没有问题
[14:36] 那最重要的就是
[14:38] 在这今天大涨1500点
[14:40] 或者前一阵子
[14:41] 有一天也是一反弹
[14:42] 就1000点的时候
[14:43] 你就不会有那一种
[14:44] 好FOMO
[14:45] 我现在才要进吗
[14:46] 就比较不会有这样的感觉
[14:48] 其实投资市场
[14:49] 很重要的一件事情
[14:50] 叫做节奏
[14:51] 如果你节奏对
[14:53] 你就会觉得
[14:53] 我便宜的有捡到
[14:55] 大涨的时候
[14:56] 我也有赚到
[14:57] 你的感受是非常好的
[14:58] 可是节奏错的时候
[14:59] 就是便宜了
[15:01] 我不敢捡
[15:02] 还会再下去啦
[15:03] 啊大涨了
[15:04] 是不是要追一点
[15:05] 我手上都没有东西
[15:06] 啊追了
[15:07] 隔天啊又被套了
[15:08] 因为川普可能又讲了什么了
[15:09] 你就会一直在这种
[15:10] 非常不舒服的节奏里面
[15:12] 那也常常讲到
[15:14] 真的真的真的觉得非常之麻烦
[15:16] 那有时候定期定额
[15:17] 比如像我有朋友就跟我分享
[15:20] 就是也是有这个观众留言说
[15:22] 我们之前有讲
[15:23] 像什么基富通这种基金平台
[15:24] 他们有推低档自动扣嘛
[15:26] 今天不是发他们业配
[15:28] 是售后服务
[15:29] 他们那个低档自动扣
[15:30] 就可以设定
[15:31] 你手上的这个基金跌3%
[15:33] 5%还是10%甚至15%
[15:35] 他可以帮你扣比较多
[15:36] 这种机制也是一种AI的发明
[15:39] 那他确实从这个机制
[15:42] 也得到很好的成效
[15:44] 所以现在我们如果善用工具
[15:46] 就可以像幸福哥一样
[15:47] 一次去欧洲玩两个礼拜
[15:49] 他都不用被川普影响
[15:51] 被川普过愚人节
[15:54] 他就回来迎接1500点的涨点
[15:57] 所以这个也是一个
[15:58] 怎么讲
[15:59] 我觉得很幸福
[16:00] 因为幸福哥以前
[16:01] 我们把他做一个叫幸福哥
[16:03] 果然他是一个幸福哥
[16:05] 好那当然今天报价天王来
[16:07] 一定还是要问一些
[16:08] 跟这个涨价升级有关的
[16:11] 那今天当然不见得大追
[16:13] 可是如果同样
[16:14] 我都会问达人一个问题
[16:16] 假如我们又遇到回档了
[16:17] 因为我们刚刚讲事情
[16:18] 其实还没结束
[16:19] 谁知道会不会又翻脸了
[16:21] 好如果有回档的时候
[16:23] 你个人的优先顺序
[16:25] 会排列哪一些产业
[16:26] 其实我的观点
[16:30] 就是AI我还是认为说
[16:33] 在未来几年之内
[16:34] 还是一个产业的主流
[16:36] 怎么说
[16:37] 当然如果说比较生活化的
[16:39] 我想最近大家就在网路上
[16:40] 常常看到什么
[16:41] 最近有没有在雪山上救过一只狐狸
[16:44] 还有降板鸭
[16:46] 还有降板鸭
[16:47] 到处都可以刷到
[16:49] 而且现在还有喵喵版
[16:51] 主角变成是猫了
[16:52] 各种版本都有
[16:54] 这里面就是要运用到
[16:56] 非常多的AI的算力
[16:57] 这个也是一个部分
[17:00] 那當然大家會覺得說
[17:01] 那這個就是一個短影片
[17:04] 好笑的短影片
[17:05] 這個對於我們生活有什麼影響
[17:06] 那我再舉一個比較大的一個案例
[17:10] 那這個我們目前大部分人
[17:12] 可能生活中沒有辦法碰到
[17:13] 我之前看過影片
[17:14] 他說有一個澳洲的算是科學家
[17:18] 或者說他在AI方面是有專長的
[17:20] 他的狗狗得了癌症
[17:21] 那他就去把這個狗狗的血拿去抽血
[17:26] 然後把狗狗的血拿去做化驗
[17:28] 然后把这只狗的基因完全
[17:29] 把它解码出来
[17:32] 然后解码出来之后
[17:33] 因为那个狗狗的腿好像长了癌症
[17:35] 不知道哪一种癌症
[17:36] 然后他就把这个基因
[17:38] 用AI计算去破解之后
[17:41] 他就找到会产生癌症的基因
[17:43] 然后他又再把这个样本
[17:47] 又送到国外的一家生技机构
[17:50] 特别针对这个癌症基因的片段
[17:53] 再去做怎么样去破解它
[17:55] 用类似一个叫CART的技术
[17:58] 就是把有问题的基因
[18:00] 把它替换掉
[18:01] 替换成正常的基因
[18:02] 然后研发出有点类似像
[18:04] 专门针对这个疾病的一个
[18:07] 类似像疫苗的东西
[18:08] 后来他就把它打回狗狗上面
[18:10] 大概一两周之后
[18:11] 那个肿瘤就消得蛮快
[18:12] 已经消了七八成了
[18:13] 然后他也在实验
[18:15] 因为现在人体还没有办法
[18:17] 直接做这个
[18:18] 只有一些血液病
[18:19] 就我了解
[18:20] 就比如说像白血病有在做
[18:22] 但是是那种实体的肿瘤
[18:24] 目前好像还没有这么快
[18:26] 但是之前也有科学家说
[18:28] AI出来之后
[18:29] 可能未来5到10年之内
[18:31] 癌症就可以找出一个
[18:32] 比较明确的解法
[18:33] 不是说像现在你是用
[18:35] 用那个化学的方式
[18:38] 化疗或者说还要
[18:39] 类似像这个放疗的方式
[18:41] 这个其实都有蛮大的副作用
[18:43] 未来就是所谓的精准医疗
[18:45] 找到你基因上有问题的片段
[18:47] 然后用基因编程技术
[18:48] 把那个有问题的
[18:49] 那一小段把它拿掉
[18:50] 那说不定你的这个癌症
[18:53] 就可以有效的去
[18:55] 不管是缓解或有效的根除
[18:57] 这是未来的发展
[18:58] 那你过去我们知道
[18:59] 我们的人类的基因库
[19:01] 是非常庞大的
[19:02] 你没有办法去做
[19:03] 这么大量的运算
[19:04] 可是现在AI有办法做
[19:05] 再拿你们运算出
[19:06] 里面到底是哪一个
[19:08] DNA上面有出现这个问题
[19:10] 让你容易产生
[19:12] 这一方面的疾病
[19:13] 这个未来可能都可以做
[19:14] 这是一个比较宏大的目标
[19:16] 所以AI的应用在未来
[19:18] 我觉得发展性会越来越大
[19:20] 这是我个人的看法
[19:22] 再来的话就产业趋势
[19:23] 产业趋势其实
[19:24] 就我刚刚前面讲
[19:25] 你看最近什么先创新高就是什么
[19:27] 那几个大的当然包括像PCB
[19:30] 那我们之前也讲过
[19:31] 因为PCB现在AI的这个晶片
[19:34] 它的面积变大
[19:35] 层数也变多
[19:36] 所以呢对PCB的应用
[19:38] 不管从载板硬板到里面
[19:40] 像最近呢
[19:41] 还有很多的这个新的技术
[19:44] 我记得我上礼拜看那个统一头库的那个
[19:47] 婉婷
[19:48] 我跟你讲
[19:49] 你就特别喜欢婉婷
[19:51] 不是特别喜欢她
[19:52] 应该说
[19:53] 他真的很棒
[19:55] 对他特别是在PCB这边
[19:57] 其实我们有在做研究的话
[20:00] 其实大家都有一些共同的朋友
[20:03] 大家都会聊到说
[20:04] 最近谁家出了什么报告
[20:06] 然后他们家看这个产业
[20:08] 其实准确度很高
[20:10] 我记得上礼拜来
[20:11] 让他讲一个什么MSAP
[20:13] 就是改良型半加成法
[20:15] 后来我也稍微研究了一下
[20:16] 集党他有提到的个股
[20:18] 像什么新兴
[20:19] 这个真鼎KY
[20:21] 华通
[20:22] 其实都已经创新高了
[20:24] 这个都是就是产业趋势
[20:26] 那甚至像是这个
[20:28] CPO矽光值
[20:29] 虽然说很多的一个获利
[20:32] 你现在看好像
[20:33] 本益比又非常高
[20:34] 都一两百倍
[20:35] 不过从下半年的
[20:36] Rubin平台开始
[20:37] 确实会加速导入
[20:39] 特别是上游
[20:40] 像今天我看那个
[20:42] 文茂 联亚
[20:44] 这些也都大涨
[20:45] 其实趋势上都还在这些
[20:47] 那当然还有人比较关心
[20:48] 就是记忆体
[20:49] 记忆体像南亚科
[20:51] 前一段时间
[20:51] 從300跌到200
[20:53] 其實跌蠻重的
[20:54] 大概跌了三成
[20:55] 那今天也開始絕地大反攻
[20:57] 那我覺得記憶體是這樣子
[20:59] 就是說最近大概會比較分成兩塊
[21:02] 一個是低潤
[21:03] 一個是內的
[21:03] 那低潤的部分
[21:04] 因為前一段時間
[21:05] 就是中國的一個
[21:07] 一個深圳那邊的通貨商
[21:09] 有在拋售
[21:10] 主要就是因為
[21:12] 那個之前這個價格漲太多了
[21:14] 大家發現說
[21:15] 消費者不買單了
[21:17] 消費者貴到買不下手了
[21:18] 那他們手上這些貨
[21:20] 就會覺得說
[21:21] 啊慘了那我都賣不掉
[21:22] 雖然說價格很好但是有行無事啊
[21:25] 所以後來有的人可能嗯需要現金吧他就把手上囤的一些貨拿出來賣所以導致這個低潤價格出現短線的回檔但是其實現貨價
[21:37] 他在市場上總體的份額
[21:40] 大概是10-20%而已
[21:42] 最多不會超過20%
[21:44] 那決定廠商獲利的大部分
[21:46] 其實還是在所謂的合約價
[21:48] 那目前低潤合約價大概還是季季漲了
[21:51] 只是說過去大家的
[21:54] 看記憶體的一個方式
[21:55] 就是只要现货价开始跌
[21:57] 后面可能合约价也会跟着回挡
[22:00] 那只是说呢
[22:02] 现在遇到AI
[22:03] 会不会这个整个过去的逻辑
[22:05] 会不会重新去做一个翻转
[22:07] 我个人是觉得说
[22:09] 这个循环应该还没有结束
[22:11] 就是记忆体的多头循环还没有结束
[22:13] 只是说大家照过去的思维逻辑
[22:15] 说只要现货价开始出现
[22:17] 有拉回的情况
[22:18] 后面一两季可能合约价也会跌
[22:21] 可是我们目前观察到合约价
[22:23] 应该也不会跌
[22:24] 只是说涨幅可能没有像前一两季那么大
[22:27] 只是说涨多之后
[22:29] 你从30块涨到300块
[22:32] 你不回涨修正一下
[22:33] 我觉得也是合理
[22:35] 所以这个情况来看的话
[22:37] 低涨的部分最近可能会稍微比较震荡一点
[22:40] 但是我还是认为说
[22:41] 今年这个循环还没有结束
[22:43] 但是另外一个记忆体的区块是NED
[22:45] 就是快闪记忆的部分
[22:47] 其实相对比较强
[22:48] 主要是因为NED的报价
[22:49] 基本上都还在涨
[22:51] 还在涨
[22:52] 那特別是最近像那個凱霞啦
[22:55] 或者說像是韓國的三星
[22:57] 他們都有說要退出中低階的那個
[22:59] NED的製造
[23:00] 所以最近像旺宏
[23:02] 其實旺宏是這一波
[23:03] 記憶體裡面最強
[23:05] 他大概回到月線之後就止穩
[23:07] 沒有像
[23:08] 像南亞科啊
[23:09] 華邦電還有殺到季線
[23:12] 甚至有破季線
[23:13] 所以今天一開盤記憶體最強
[23:16] 其實是旺宏一開盤就直接漲停了
[23:18] 那下半年來看的話
[23:19] 因為D-RAN比較負責是運算
[23:22] 但是NED主要是負責儲存
[23:24] 那目前市場的看法是說
[23:26] 在大廠幾乎慢慢退出中低階
[23:29] 轉去做高階
[23:30] 把產能轉去做高階的情況之下
[23:33] 其實NED下半年缺貨漲價的情況
[23:37] 目前看起來事態還是非常的明朗
[23:40] 所以如果大家最近要操作記憶體的話
[23:43] 可能還是以NED
[23:44] 就是快產記憶體為主的
[23:46] 它的表現會比較強勢
[23:48] 但是overall來講
[23:49] 我認為今年整體記憶體的狀況
[23:52] 应该还是会不错
[23:52] 就我刚刚前面讲的
[23:53] 跟过去只要线货价一跌
[23:56] 后面合约价也会跌比较起来
[23:57] 我认为即便因为涨很多
[24:00] 线货价有开始出现震荡
[24:02] 但是今年里面
[24:03] 可能合约价要跌的几率
[24:05] 我个人还是认为相当低
[24:06] 只是说市场的反应就是这样
[24:08] 刚才遇到战争的利空
[24:10] 或者说有什么哪边
[24:12] 通路商有在到货
[24:15] 什么这些利空把股价打下来
[24:17] 但是我觉得接下来如果说
[24:18] 我刚刚看一下韩国的记忆体
[24:22] 今天或日本的记忆体
[24:23] 今天都涨8% 10%以上
[24:25] 然后美股因为这个
[24:27] 这个和谈两个礼拜的消息一出来
[24:29] 像美光啊
[24:31] SANDISK啊
[24:31] 这些盘头也盘头也都大涨8% 9%
[24:35] 所以如果未来假设美光创新高了
[24:37] 或者说SANDISK创新高了
[24:39] 那你说南亚科还没有办法走回去300块
[24:43] 我认为也不可能啊
[24:45] 就是大厂如果都创新高的话呢
[24:47] 台湾这些记忆体
[24:48] 我想其实即便拉回的这一波幅度
[24:51] 比较神
[24:51] 但是应该后面也是会跟上
